"user";"data";"pstrat";"no.terms"
6.36999999999898;"o17";"p32";48
5.69000000000233;"o18";"p32";41
6.28000000000247;"o19";"p32";74
8.25;"o20";"p32";151
29.5;"o21";"p32";189
17.4099999999999;"o22";"p32";195
18.5999999999985;"n1";"p32";313
22.3499999999985;"n2";"p32";101
28.7799999999988;"n3";"p32";75
18.9199999999983;"n4";"p32";88
13.25;"n5";"p32";49
22.2000000000007;"n6";"p32";106
15.9200000000019;"n7";"p32";350
20.0299999999988;"n8";"p32";386
16.1700000000019;"n9";"p32";148
21.8600000000006;"n10";"p32";197
39.5200000000004;"n11";"p32";427
28.3599999999969;"n12";"p32";427
19.1700000000019;"n13";"p32";185
15.4000000000015;"n14";"p32";96
17.8400000000001;"n15";"p32";427
17.9700000000012;"n16";"p32";478
17.9700000000012;"n17";"p32";610
14.2100000000028;"n18";"p32";452
29.1699999999983;"n19";"p32";395
23.7800000000025;"n20";"p32";461
17.7099999999991;"n21";"p32";188
27.0800000000017;"n22";"p32";219
16.0400000000009;"n23";"p32";598
13.8400000000001;"r1";"p32";282
5.36000000000058;"r2";"p32";204
6.56999999999971;"r3";"p32";255
3.42000000000189;"r4";"p32";71
5.59999999999854;"r5";"p32";256
33.0499999999993;"o1";"p33";1401
17.7099999999991;"o2";"p33";1350
14.7700000000004;"o3";"p33";1308
12.9099999999999;"o4";"p33";1314
12.6599999999999;"o5";"p33";1319
12.8499999999985;"o6";"p33";1357
11.2799999999988;"o7";"p33";1361
8.13999999999942;"o8";"p33";1291
8.02999999999884;"o9";"p33";1245
12.1100000000006;"o10";"p33";1262
8.06000000000131;"o11";"p33";1296
6.18999999999869;"o12";"p33";1367
5.81999999999971;"o13";"p33";1363
5.11000000000058;"o14";"p33";1271
4.65999999999985;"o15";"p33";1291
3.93000000000029;"o16";"p33";1381
2.57999999999811;"o17";"p33";1386
2.29999999999927;"o18";"p33";1336
2.40999999999985;"o19";"p33";1445
3.70000000000073;"o20";"p33";1395
15.7200000000012;"o21";"p33";1353
8.97000000000116;"o22";"p33";1344
5.36000000000058;"n1";"p33";1827
5.77999999999884;"n2";"p33";2255
7.72999999999956;"n3";"p33";2130
6.33000000000175;"n4";"p33";1361
4.77999999999884;"n5";"p33";1139
8.36000000000058;"n6";"p33";1116
5.31999999999971;"n7";"p33";1276
5.65000000000146;"n8";"p33";1885
5.27999999999884;"n9";"p33";1453
5.82999999999811;"n10";"p33";2068
9.20000000000073;"n11";"p33";2648
6.40000000000146;"n12";"p33";2701
5.59000000000015;"n13";"p33";1814
5.07999999999811;"n14";"p33";1502
5.13999999999942;"n15";"p33";1821
4.84000000000015;"n16";"p33";1839
5.34999999999854;"n17";"p33";1603
4.88000000000102;"n18";"p33";1270
8.61999999999898;"n19";"p33";1867
7.26000000000204;"n20";"p33";1702
5.43999999999869;"n21";"p33";1634
8.45999999999913;"n22";"p33";1783
4.86000000000058;"n23";"p33";1509
12.25;"r1";"p33";568
1.97000000000116;"r2";"p33";1566
2.69000000000233;"r3";"p33";1620
1.32999999999811;"r4";"p33";1147
2.28000000000247;"r5";"p33";1437
97.3199999999997;"o1";"p34";624
53.4699999999975;"o2";"p34";345
43.4200000000019;"o3";"p34";251
38.1899999999987;"o4";"p34";204
38.1599999999999;"o5";"p34";266
40.25;"o6";"p34";172
35.4399999999987;"o7";"p34";256
25.5400000000009;"o8";"p34";247
24.1099999999969;"o9";"p34";220
36.2200000000012;"o10";"p34";254
25.7800000000025;"o11";"p34";131
21.3899999999994;"o12";"p34";185
20.5600000000013;"o13";"p34";300
17.0499999999993;"o14";"p34";214
15.6599999999999;"o15";"p34";232
15.3199999999997;"o16";"p34";223
11.0900000000001;"o17";"p34";167
9.97000000000116;"o18";"p34";142
10.7799999999988;"o19";"p34";83
14.4099999999999;"o20";"p34";192
47.4300000000003;"o21";"p34";306
28.75;"o22";"p34";314
23.0200000000004;"n1";"p34";385
30.4000000000015;"n2";"p34";160
36.3400000000001;"n3";"p34";141
19.5099999999984;"n4";"p34";29
14.5900000000001;"n5";"p34";86
21.3100000000013;"n6";"p34";163
16.7000000000007;"n7";"p34";474
26.0299999999988;"n8";"p34";653
19.0699999999997;"n9";"p34";126
27.75;"n10";"p34";284
52.3199999999997;"n11";"p34";358
39.5299999999988;"n12";"p34";370
24.8899999999994;"n13";"p34";290
20.3400000000001;"n14";"p34";244
22.5600000000013;"n15";"p34";337
21.7599999999984;"n16";"p34";352
21.4099999999999;"n17";"p34";824
16.4099999999999;"n18";"p34";629
34.5799999999981;"n19";"p34";536
28.5099999999984;"n20";"p34";561
21.8799999999974;"n21";"p34";382
34.3300000000017;"n22";"p34";334
18.7299999999996;"n23";"p34";482
22.3099999999977;"r1";"p34";379
9.9800000000032;"r2";"p34";233
12.9000000000015;"r3";"p34";365
6.52000000000044;"r4";"p34";77
10.5;"r5";"p34";282
32.3600000000006;"o1";"p35";745
17.5499999999993;"o2";"p35";696
14.6500000000015;"o3";"p35";685
12.6599999999999;"o4";"p35";725
12.4199999999983;"o5";"p35";685
12.6499999999978;"o6";"p35";689
11.2000000000007;"o7";"p35";714
8.11999999999898;"o8";"p35";659
7.93999999999869;"o9";"p35";658
11.8700000000026;"o10";"p35";618
7.97999999999956;"o11";"p35";634
6.19000000000233;"o12";"p35";719
5.7400000000016;"o13";"p35";709
5.08000000000175;"o14";"p35";643
4.59000000000015;"o15";"p35";670
3.93999999999869;"o16";"p35";696
2.54999999999927;"o17";"p35";695
2.29999999999927;"o18";"p35";630
2.38999999999942;"o19";"p35";754
3.68000000000029;"o20";"p35";678
15.5;"o21";"p35";720
8.86999999999898;"o22";"p35";697
5.32999999999811;"n1";"p35";855
5.70000000000073;"n2";"p35";1150
7.70000000000073;"n3";"p35";1098
6.31000000000131;"n4";"p35";637
4.78000000000247;"n5";"p35";604
8.30000000000291;"n6";"p35";578
5.2599999999984;"n7";"p35";582
5.58000000000175;"n8";"p35";901
5.27000000000044;"n9";"p35";655
5.81999999999971;"n10";"p35";1016
9.04000000000087;"n11";"p35";1397
6.33000000000175;"n12";"p35";1408
5.52999999999884;"n13";"p35";846
5.02999999999884;"n14";"p35";672
5.09999999999854;"n15";"p35";851
4.81000000000131;"n16";"p35";921
5.32999999999811;"n17";"p35";761
4.85999999999694;"n18";"p35";604
8.56999999999971;"n19";"p35";857
7.25;"n20";"p35";764
5.38000000000102;"n21";"p35";806
8.38999999999942;"n22";"p35";804
4.81999999999971;"n23";"p35";714
12.2700000000004;"r1";"p35";296
1.95999999999913;"r2";"p35";882
2.67000000000189;"r3";"p35";879
1.31000000000131;"r4";"p35";610
2.27999999999884;"r5";"p35";812
59.3199999999997;"o1";"p36";378
32.1699999999983;"o2";"p36";182
26.8300000000017;"o3";"p36";140
24.1899999999987;"o4";"p36";119
23.239999999998;"o5";"p36";149
23.4399999999987;"o6";"p36";80
21.1700000000019;"o7";"p36";161
15.2000000000007;"o8";"p36";130
15;"o9";"p36";133
21.1399999999994;"o10";"p36";126
14.7099999999991;"o11";"p36";82
12.4500000000007;"o12";"p36";110
12.0299999999988;"o13";"p36";184
10.0299999999988;"o14";"p36";128
9.37999999999738;"o15";"p36";152
8.39000000000306;"o16";"p36";146
6.16999999999825;"o17";"p36";138
5.28000000000247;"o18";"p36";95
6.22000000000116;"o19";"p36";69
7.92000000000189;"o20";"p36";133
28.9300000000003;"o21";"p36";169
17.010000000002;"o22";"p36";176
11.7799999999988;"n1";"p36";406
15.2000000000007;"n2";"p36";98
18.5800000000017;"n3";"p36";77
10.9799999999996;"n4";"p36";74
9.13999999999942;"n5";"p36";51
13.7999999999993;"n6";"p36";107
9.45000000000073;"n7";"p36";275
12.9500000000007;"n8";"p36";331
10.0900000000001;"n9";"p36";120
14.1100000000006;"n10";"p36";301
25.5400000000009;"n11";"p36";406
18.8299999999981;"n12";"p36";404
12.4199999999983;"n13";"p36";301
10.0699999999997;"n14";"p36";81
12;"n15";"p36";353
11.4500000000007;"n16";"p36";408
11.1599999999999;"n17";"p36";486
9.31000000000131;"n18";"p36";374
17.5200000000004;"n19";"p36";457
14.630000000001;"n20";"p36";510
11.7700000000004;"n21";"p36";186
16.9200000000019;"n22";"p36";247
9.88999999999942;"n23";"p36";490
17.3400000000001;"r1";"p36";229
5.83000000000175;"r2";"p36";212
7.31000000000131;"r3";"p36";264
3.65999999999985;"r4";"p36";77
6.23999999999796;"r5";"p36";241
46.4799999999996;"o1";"p37";1221
24.4900000000016;"o2";"p37";1217
20.5900000000001;"o3";"p37";1171
17.9000000000015;"o4";"p37";1174
17.6700000000019;"o5";"p37";1179
17.7700000000004;"o6";"p37";1194
15.7999999999993;"o7";"p37";1207
11.0900000000001;"o8";"p37";1161
10.7200000000012;"o9";"p37";1146
16.5;"o10";"p37";1160
10.8600000000006;"o11";"p37";1167
8.47000000000116;"o12";"p37";1202
8.41999999999825;"o13";"p37";1197
6.9900000000016;"o14";"p37";1156
6.25;"o15";"p37";1177
5.43000000000029;"o16";"p37";1225
3.52999999999884;"o17";"p37";1228
3.10999999999694;"o18";"p37";1191
3.36999999999898;"o19";"p37";1275
5.04999999999927;"o20";"p37";1241
21.7800000000025;"o21";"p37";1219
12.1500000000015;"o22";"p37";1199
12.5200000000004;"n1";"p37";1655
13.7000000000007;"n2";"p37";1919
18.5200000000004;"n3";"p37";1831
14.510000000002;"n4";"p37";1221
9.56999999999971;"n5";"p37";1040
17.6599999999999;"n6";"p37";1024
12.5999999999985;"n7";"p37";1196
12.5900000000001;"n8";"p37";1687
11.4699999999975;"n9";"p37";1331
14.0499999999993;"n10";"p37";1881
24.630000000001;"n11";"p37";2301
16.8000000000029;"n12";"p37";2327
12.4700000000012;"n13";"p37";1707
10.3400000000001;"n14";"p37";1438
11.3199999999997;"n15";"p37";1701
11.2800000000025;"n16";"p37";1737
12.4699999999975;"n17";"p37";1499
10.2700000000004;"n18";"p37";1274
20.5499999999993;"n19";"p37";1693
16.2799999999988;"n20";"p37";1642
12.1499999999978;"n21";"p37";1549
18.5500000000029;"n22";"p37";1678
10.8099999999977;"n23";"p37";1443
13.6100000000006;"r1";"p37";542
2.07999999999811;"r2";"p37";1365
2.95000000000073;"r3";"p37";1381
1.41999999999825;"r4";"p37";995
2.52000000000044;"r5";"p37";1214
99.9700000000012;"o1";"p38";580
54.6699999999983;"o2";"p38";359
45.4199999999983;"o3";"p38";253
40.0900000000001;"o4";"p38";104
39.3299999999981;"o5";"p38";163
40.2799999999988;"o6";"p38";188
35.6500000000015;"o7";"p38";260
25.9099999999999;"o8";"p38";231
25.5399999999972;"o9";"p38";122
37.9400000000023;"o10";"p38";164
25.7400000000016;"o11";"p38";65
21.1899999999987;"o12";"p38";183
19.4499999999971;"o13";"p38";279
17.3499999999985;"o14";"p38";104
16.1899999999987;"o15";"p38";84
15.1700000000019;"o16";"p38";210
10.7900000000009;"o17";"p38";42
9.70000000000073;"o18";"p38";46
10.3600000000006;"o19";"p38";31
14.010000000002;"o20";"p38";83
48.75;"o21";"p38";303
28.7799999999988;"o22";"p38";311
28.4700000000012;"n1";"p38";369
33.25;"n2";"p38";150
41.75;"n3";"p38";132
25.380000000001;"n4";"p38";32
18.2700000000004;"n5";"p38";79
29.3099999999977;"n6";"p38";150
23.119999999999;"n7";"p38";444
29.4599999999991;"n8";"p38";298
23.5399999999972;"n9";"p38";126
33.2099999999991;"n10";"p38";267
58.3600000000006;"n11";"p38";350
43.0800000000017;"n12";"p38";356
29.5999999999985;"n13";"p38";252
23.9400000000023;"n14";"p38";231
27.5399999999972;"n15";"p38";318
26.9500000000007;"n16";"p38";345
26.5;"n17";"p38";421
21.7799999999988;"n18";"p38";602
43.2099999999991;"n19";"p38";553
36.5900000000001;"n20";"p38";557
27.2799999999988;"n21";"p38";355
41.6100000000006;"n22";"p38";352
23.3600000000006;"n23";"p38";477
23.130000000001;"r1";"p38";359
9.02999999999884;"r2";"p38";213
10.9700000000012;"r3";"p38";320
5.52999999999884;"r4";"p38";68
8.92000000000189;"r5";"p38";262
45.0499999999993;"o1";"p39";730
24.2099999999991;"o2";"p39";685
20.4400000000023;"o3";"p39";684
17.6899999999987;"o4";"p39";683
17.5600000000013;"o5";"p39";658
17.7000000000007;"o6";"p39";669
15.7199999999975;"o7";"p39";684
10.9799999999996;"o8";"p39";646
10.739999999998;"o9";"p39";646
16.3600000000006;"o10";"p39";621
10.75;"o11";"p39";637
8.5;"o12";"p39";691
7.70000000000073;"o13";"p39";687
7.47000000000116;"o14";"p39";639
6.27000000000044;"o15";"p39";642
5.35999999999694;"o16";"p39";684
3.53000000000247;"o17";"p39";691
3.09000000000015;"o18";"p39";642
3.38000000000102;"o19";"p39";731
5;"o20";"p39";681
21.6599999999999;"o21";"p39";693
12.1899999999987;"o22";"p39";682
12.6000000000022;"n1";"p39";885
13.4799999999996;"n2";"p39";1099
18.3900000000031;"n3";"p39";1064
14.5500000000029;"n4";"p39";662
9.56000000000131;"n5";"p39";617
17.7799999999988;"n6";"p39";608
12.6700000000019;"n7";"p39";616
12.4699999999975;"n8";"p39";961
11.4700000000012;"n9";"p39";719
13.4000000000015;"n10";"p39";1076
23.3199999999997;"n11";"p39";1367
16.1099999999969;"n12";"p39";1373
12.1500000000015;"n13";"p39";922
10.2099999999991;"n14";"p39";729
11.3300000000017;"n15";"p39";903
11.3400000000038;"n16";"p39";957
12.5500000000029;"n17";"p39";821
10.1699999999983;"n18";"p39";643
20.4699999999939;"n19";"p39";886
16.2699999999968;"n20";"p39";854
12.0500000000029;"n21";"p39";821
18.4800000000032;"n22";"p39";882
10.8199999999997;"n23";"p39";766
13.5499999999956;"r1";"p39";313
2.09999999999854;"r2";"p39";833
2.94000000000233;"r3";"p39";841
1.43000000000029;"r4";"p39";602
2.5199999999968;"r5";"p39";773
72.3799999999974;"o1";"p40";374
38.2200000000012;"o2";"p40";207
32.4199999999983;"o3";"p40";155
28.5;"o4";"p40";124
27.5;"o5";"p40";154
28.2300000000032;"o6";"p40";96
25.5599999999977;"o7";"p40";168
17.7999999999956;"o8";"p40";130
17.6500000000015;"o9";"p40";76
25.25;"o10";"p40";147
17.6399999999994;"o11";"p40";47
14.4300000000003;"o12";"p40";119
13.5;"o13";"p40";184
11.8300000000017;"o14";"p40";85
10.8300000000017;"o15";"p40";67
9.73999999999796;"o16";"p40";135
7.02999999999884;"o17";"p40";42
6.20000000000437;"o18";"p40";40
6.87999999999738;"o19";"p40";70
9.09000000000378;"o20";"p40";137
34.0800000000017;"o21";"p40";182
20.5800000000017;"o22";"p40";192
19.3600000000006;"n1";"p40";263
22.3499999999985;"n2";"p40";95
28.9000000000015;"n3";"p40";70
19.4599999999991;"n4";"p40";85
13.9300000000003;"n5";"p40";49
23.6299999999974;"n6";"p40";105
16.7300000000032;"n7";"p40";297
20.9400000000023;"n8";"p40";361
16.8400000000038;"n9";"p40";137
22.3300000000017;"n10";"p40";184
39.0600000000049;"n11";"p40";403
29.4199999999983;"n12";"p40";402
19.6200000000026;"n13";"p40";179
15.9100000000035;"n14";"p40";85
18.4800000000032;"n15";"p40";378
18.1999999999971;"n16";"p40";428
18.5499999999956;"n17";"p40";523
14.9300000000003;"n18";"p40";379
29.5299999999988;"n19";"p40";338
24.3600000000006;"n20";"p40";385
18.5299999999988;"n21";"p40";187
27.9399999999951;"n22";"p40";202
16.7900000000009;"n23";"p40";506
18.5800000000017;"r1";"p40";238
5.94000000000233;"r2";"p40";197
7.19999999999709;"r3";"p40";245
3.69000000000233;"r4";"p40";68
6.25;"r5";"p40";236
55.8600000000006;"o1";"p41";1282
31.0200000000041;"o2";"p41";1223
25.75;"o3";"p41";1182
22.260000000002;"o4";"p41";1199
21.8899999999994;"o5";"p41";1203
22.3600000000006;"o6";"p41";1238
19.760000000002;"o7";"p41";1245
14.2200000000012;"o8";"p41";1172
14.0199999999968;"o9";"p41";1129
21.1199999999953;"o10";"p41";1144
14.2300000000032;"o11";"p41";1175
10.9700000000012;"o12";"p41";1247
10.1699999999983;"o13";"p41";1239
9.08999999999651;"o14";"p41";1149
8.11000000000058;"o15";"p41";1176
6.90000000000146;"o16";"p41";1257
4.5199999999968;"o17";"p41";1258
4.01000000000204;"o18";"p41";1217
4.15000000000146;"o19";"p41";1319
6.40999999999622;"o20";"p41";1267
27.3100000000049;"o21";"p41";1230
15.739999999998;"o22";"p41";1222
8.04999999999563;"n1";"p41";1578
8.5199999999968;"n2";"p41";1983
11.4500000000044;"n3";"p41";1859
9.37000000000262;"n4";"p41";1142
8.16000000000349;"n5";"p41";938
12.7799999999988;"n6";"p41";913
8.19999999999709;"n7";"p41";1085
8.5;"n8";"p41";1646
8.15000000000146;"n9";"p41";1226
8.68999999999505;"n10";"p41";1811
13.2900000000009;"n11";"p41";2375
9.2300000000032;"n12";"p41";2434
8.47000000000116;"n13";"p41";1568
7.91999999999825;"n14";"p41";1285
7.79999999999563;"n15";"p41";1585
7.22999999999593;"n16";"p41";1599
8.26000000000204;"n17";"p41";1383
7.72000000000116;"n18";"p41";1068
12.8700000000026;"n19";"p41";1620
11.1299999999974;"n20";"p41";1464
8.37999999999738;"n21";"p41";1407
12.8799999999974;"n22";"p41";1536
7.41999999999825;"n23";"p41";1283
22.2900000000009;"r1";"p41";500
3.69000000000233;"r2";"p41";1399
5.02999999999884;"r3";"p41";1448
2.42000000000553;"r4";"p41";997
4.27999999999884;"r5";"p41";1271
113.840000000004;"o1";"p42";610
63.0999999999985;"o2";"p42";343
51.7000000000044;"o3";"p42";245
45.4700000000012;"o4";"p42";203
44.25;"o5";"p42";263
46.7900000000009;"o6";"p42";173
40.3000000000029;"o7";"p42";258
29.5299999999988;"o8";"p42";242
27.8099999999977;"o9";"p42";218
41.6100000000006;"o10";"p42";250
30.0999999999985;"o11";"p42";131
23.5299999999988;"o12";"p42";181
22.0199999999968;"o13";"p42";295
19.7200000000012;"o14";"p42";213
17.9599999999991;"o15";"p42";223
16.5699999999997;"o16";"p42";218
11.9400000000023;"o17";"p42";165
10.6999999999971;"o18";"p42";143
11.6100000000006;"o19";"p42";84
15.3799999999974;"o20";"p42";192
54.3499999999985;"o21";"p42";299
32.6999999999971;"o22";"p42";310
22.1399999999994;"n1";"p42";339
28.239999999998;"n2";"p42";158
34.4800000000032;"n3";"p42";139
19.0199999999968;"n4";"p42";30
14.9799999999959;"n5";"p42";83
22.510000000002;"n6";"p42";161
18.0200000000041;"n7";"p42";394
25.0699999999997;"n8";"p42";612
18.6500000000015;"n9";"p42";127
26.8000000000029;"n10";"p42";280
49.6699999999983;"n11";"p42";351
37.3899999999994;"n12";"p42";358
23.5599999999977;"n13";"p42";285
19.6599999999962;"n14";"p42";240
22.1699999999983;"n15";"p42";312
20.8700000000026;"n16";"p42";334
20.989999999998;"n17";"p42";679
16.4099999999962;"n18";"p42";522
34.5;"n19";"p42";489
27.6199999999953;"n20";"p42";473
21.4199999999983;"n21";"p42";384
33.9099999999962;"n22";"p42";326
17.9599999999991;"n23";"p42";384
31.5599999999977;"r1";"p42";337
10.75;"r2";"p42";229
13.8000000000029;"r3";"p42";358
6.65000000000146;"r4";"p42";74
11.2799999999988;"r5";"p42";272
55.1599999999962;"o1";"p43";658
30.7699999999968;"o2";"p43";607
25.6100000000006;"o3";"p43";603
22.239999999998;"o4";"p43";641
21.75;"o5";"p43";603
22.1699999999983;"o6";"p43";603
19.5599999999977;"o7";"p43";629
14.2199999999939;"o8";"p43";580
14;"o9";"p43";580
20.989999999998;"o10";"p43";540
14.0800000000017;"o11";"p43";556
10.8400000000038;"o12";"p43";632
10.1200000000026;"o13";"p43";621
9.04999999999563;"o14";"p43";564
8.11000000000058;"o15";"p43";588
6.84000000000378;"o16";"p43";614
4.4800000000032;"o17";"p43";613
4;"o18";"p43";555
4.14000000000669;"o19";"p43";667
6.37999999999738;"o20";"p43";596
27.6999999999971;"o21";"p43";630
15.6200000000026;"o22";"p43";610
8;"n1";"p43";662
8.43000000000029;"n2";"p43";926
11.3499999999985;"n3";"p43";875
9.34999999999854;"n4";"p43";473
7.55999999999767;"n5";"p43";443
12.7199999999939;"n6";"p43";432
8.13999999999942;"n7";"p43";433
8.54999999999563;"n8";"p43";712
8.14000000000669;"n9";"p43";491
8.66999999999825;"n10";"p43";809
13.0899999999965;"n11";"p43";1172
9.20999999999913;"n12";"p43";1182
8.44000000000233;"n13";"p43";661
7.91999999999825;"n14";"p43";509
7.77000000000407;"n15";"p43";662
7.2300000000032;"n16";"p43";727
8.22000000000116;"n17";"p43";593
7.69000000000233;"n18";"p43";455
12.7799999999988;"n19";"p43";656
11.0299999999988;"n20";"p43";575
8.29000000000087;"n21";"p43";640
12.7200000000012;"n22";"p43";618
7.41000000000349;"n23";"p43";544
22.2200000000012;"r1";"p43";259
3.66999999999825;"r2";"p43";769
5.02999999999884;"r3";"p43";758
2.45999999999913;"r4";"p43";515
4.25;"r5";"p43";691
79.1699999999983;"o1";"p44";363
42.8099999999977;"o2";"p44";180
35.9700000000012;"o3";"p44";135
32.5599999999977;"o4";"p44";116
31.3099999999977;"o5";"p44";146
31.25;"o6";"p44";81
28.010000000002;"o7";"p44";160
20.1699999999983;"o8";"p44";127
19.9199999999983;"o9";"p44";130
28.6699999999983;"o10";"p44";124
19.8700000000026;"o11";"p44";82
16.1900000000023;"o12";"p44";106
14.9199999999983;"o13";"p44";180
13.1500000000015;"o14";"p44";126
12.1299999999974;"o15";"p44";145
10.7699999999968;"o16";"p44";141
7.39000000000669;"o17";"p44";136
6.62999999999738;"o18";"p44";96
7.27999999999884;"o19";"p44";70
9.97000000000116;"o20";"p44";132
38.2000000000044;"o21";"p44";163
22.2799999999988;"o22";"p44";170
12.6399999999994;"n1";"p44";324
15.4599999999991;"n2";"p44";96
19.1800000000003;"n3";"p44";75
12.6100000000006;"n4";"p44";71
10.5299999999988;"n5";"p44";49
16.7099999999991;"n6";"p44";107
11.1599999999962;"n7";"p44";205
13.9400000000023;"n8";"p44";294
11.510000000002;"n9";"p44";113
14.8199999999997;"n10";"p44";277
26.2099999999991;"n11";"p44";384
19.0899999999965;"n12";"p44";375
13.4500000000044;"n13";"p44";282
11.5699999999997;"n14";"p44";77
12.3099999999977;"n15";"p44";302
12.3000000000029;"n16";"p44";351
12.6399999999994;"n17";"p44";361
10.8899999999994;"n18";"p44";283
19.0499999999956;"n19";"p44";375
15.9100000000035;"n20";"p44";378
12.989999999998;"n21";"p44";189
18.9199999999983;"n22";"p44";221
11.0199999999968;"n23";"p44";364
26.4000000000015;"r1";"p44";207
6.97000000000116;"r2";"p44";208
8.97000000000116;"r3";"p44";257
4.37999999999738;"r4";"p44";74
7.44999999999709;"r5";"p44";231
69.0599999999977;"o1";"p45";1125
38.1399999999994;"o2";"p45";1114
31.4100000000035;"o3";"p45";1076
27.2699999999968;"o4";"p45";1084
26.8600000000006;"o5";"p45";1084
27.1599999999962;"o6";"p45";1096
24.1100000000006;"o7";"p45";1113
17.0999999999985;"o8";"p45";1070
16.8099999999977;"o9";"p45";1054
25.5500000000029;"o10";"p45";1066
16.8600000000006;"o11";"p45";1074
13.1599999999962;"o12";"p45";1103
12.2099999999991;"o13";"p45";1104
10.8799999999974;"o14";"p45";1061
9.7699999999968;"o15";"p45";1084
8.26000000000204;"o16";"p45";1130
5.4800000000032;"o17";"p45";1128
4.83000000000175;"o18";"p45";1099
5.15999999999622;"o19";"p45";1175
7.70000000000437;"o20";"p45";1139
33.7799999999988;"o21";"p45";1115
18.9199999999983;"o22";"p45";1105
15.2200000000012;"n1";"p45";1483
16.3099999999977;"n2";"p45";1755
22.0299999999988;"n3";"p45";1665
17.5199999999968;"n4";"p45";1061
12.3600000000006;"n5";"p45";884
22.0999999999985;"n6";"p45";867
15.0699999999997;"n7";"p45";1053
15.3099999999977;"n8";"p45";1526
14.7300000000032;"n9";"p45";1163
16.3300000000017;"n10";"p45";1721
27.5;"n11";"p45";2133
18.8899999999994;"n12";"p45";2157
15.0699999999997;"n13";"p45";1537
13.0199999999968;"n14";"p45";1279
13.8600000000006;"n15";"p45";1540
13.7000000000044;"n16";"p45";1571
14.9400000000023;"n17";"p45";1335
12.9700000000012;"n18";"p45";1111
24.7000000000044;"n19";"p45";1533
20.0599999999977;"n20";"p45";1478
15.0299999999988;"n21";"p45";1384
22.9100000000035;"n22";"p45";1518
13.3899999999994;"n23";"p45";1279
23.5;"r1";"p45";473
3.81999999999971;"r2";"p45";1233
5.27999999999884;"r3";"p45";1248
2.54000000000087;"r4";"p45";883
4.5;"r5";"p45";1087
117.639999999999;"o1";"p46";566
64.1100000000006;"o2";"p46";352
53.6800000000003;"o3";"p46";247
47.260000000002;"o4";"p46";104
45.7200000000012;"o5";"p46";162
46.8300000000017;"o6";"p46";189
41.5299999999988;"o7";"p46";255
30.2099999999991;"o8";"p46";229
29.5;"o9";"p46";123
43.4400000000023;"o10";"p46";166
30;"o11";"p46";67
24.3900000000067;"o12";"p46";179
22.25;"o13";"p46";275
19.9599999999991;"o14";"p46";104
18.4499999999971;"o15";"p46";85
16.5999999999985;"o16";"p46";205
11.8199999999997;"o17";"p46";43
10.8099999999977;"o18";"p46";46
11.5;"o19";"p46";31
15.5299999999988;"o20";"p46";83
57.1999999999971;"o21";"p46";293
33.5;"o22";"p46";308
27.9700000000012;"n1";"p46";333
33.2000000000044;"n2";"p46";149
41.3600000000006;"n3";"p46";130
26.5299999999988;"n4";"p46";32
19.2299999999959;"n5";"p46";78
31.0999999999985;"n6";"p46";149
23.6999999999971;"n7";"p46";377
29.8399999999965;"n8";"p46";286
24.6100000000006;"n9";"p46";127
33.239999999998;"n10";"p46";260
57.5;"n11";"p46";344
41.9599999999991;"n12";"p46";348
30.25;"n13";"p46";250
24.3300000000017;"n14";"p46";229
27.5800000000017;"n15";"p46";289
27.1999999999971;"n16";"p46";327
26.8099999999977;"n17";"p46";351
22.4699999999939;"n18";"p46";511
43.5599999999977;"n19";"p46";501
37.5999999999985;"n20";"p46";476
27.8499999999985;"n21";"p46";355
42.3800000000047;"n22";"p46";345
23.8099999999977;"n23";"p46";402
31.7200000000012;"r1";"p46";320
9.87000000000262;"r2";"p46";207
12.3499999999985;"r3";"p46";312
6.10999999999331;"r4";"p46";65
10.1399999999994;"r5";"p46";248
68.9099999999962;"o1";"p47";656
37.4099999999962;"o2";"p47";603
31.3199999999997;"o3";"p47";609
27.1200000000026;"o4";"p47";611
26.75;"o5";"p47";585
27.1999999999971;"o6";"p47";591
23.9499999999971;"o7";"p47";611
17.0400000000009;"o8";"p47";576
16.8199999999997;"o9";"p47";576
25.4399999999951;"o10";"p47";552
16.8399999999965;"o11";"p47";566
13.1500000000015;"o12";"p47";620
12.1399999999994;"o13";"p47";609
10.8099999999977;"o14";"p47";569
9.77000000000407;"o15";"p47";569
8.27999999999884;"o16";"p47";610
5.45999999999913;"o17";"p47";617
4.83000000000175;"o18";"p47";568
5.69999999999709;"o19";"p47";659
7.72000000000116;"o20";"p47";605
33.0600000000049;"o21";"p47";615
18.8899999999994;"o22";"p47";612
15.1299999999974;"n1";"p47";741
16.2900000000009;"n2";"p47";939
22.0400000000009;"n3";"p47";903
17.4300000000003;"n4";"p47";522
12.3300000000017;"n5";"p47";485
22.1700000000055;"n6";"p47";479
15.0500000000029;"n7";"p47";489
15.9199999999983;"n8";"p47";812
14.1999999999971;"n9";"p47";581
16.2199999999939;"n10";"p47";923
27.5199999999968;"n11";"p47";1198
18.989999999998;"n12";"p47";1206
15;"n13";"p47";763
13.1100000000006;"n14";"p47";581
13.7300000000032;"n15";"p47";761
13.8099999999977;"n16";"p47";805
14.8399999999965;"n17";"p47";681
13.5299999999988;"n18";"p47";511
24.3300000000017;"n19";"p47";746
20.0799999999945;"n20";"p47";701
15;"n21";"p47";676
22.9700000000012;"n22";"p47";733
13.2300000000032;"n23";"p47";622
