data;pstrat;workflow;no. class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r
n22;p31;w246;3;1;lda;freq;none;simple;0.98;none;0.743333972;0.676416612
n22;p31;w244;3;1;knn;freq;none;simple;0.98;none;0.686928274;0.608017359
n22;p31;w241;3;1;nnet;freq;none;simple;0.98;none;0.536372506;0.482194012
n22;p31;w245;3;1;C5.0Tree;freq;none;simple;0.98;none;0.792635956;0.719240946
n22;p31;w242;3;1;J48;freq;none;simple;0.98;none;0.79196028;0.712028099
n22;p31;w243;3;1;JRip;freq;none;simple;0.98;none;0.712595744;0.629991155
n22;p31;w248;3;1;ranger;freq;none;simple;0.98;none;0.8993494;0.807638004
n22;p31;w247;3;1;svmLinear2;freq;none;simple;0.98;none;0.822357479;0.738180251
n22;p32;w254;3;1;lda;freq;none;simple;0.98;>0;0.780142339;0.715979055
n22;p32;w252;3;1;knn;freq;none;simple;0.98;>0;0.641673505;0.584559802
n22;p32;w249;3;1;nnet;freq;none;simple;0.98;>0;0.742356476;0.680438259
n22;p32;w253;3;1;C5.0Tree;freq;none;simple;0.98;>0;0.810534522;0.74246264
n22;p32;w250;3;1;J48;freq;none;simple;0.98;>0;0.805468323;0.736553713
n22;p32;w251;3;1;JRip;freq;none;simple;0.98;>0;0.730835339;0.663326895
n22;p32;w256;3;1;ranger;freq;none;simple;0.98;>0;0.881790951;0.801535042
n22;p32;w255;3;1;svmLinear2;freq;none;simple;0.98;>0;0.857139275;0.782481829
n22;p33;w262;3;1;lda;freq;default;none;0.99;none;0.613984936;0.544532327
n22;p33;w260;3;1;knn;freq;default;none;0.99;none;0.716310592;0.624456802
n22;p33;w257;3;1;nnet;freq;default;none;0.99;none;0.604858756;0.533697547
n22;p33;w261;3;1;C5.0Tree;freq;default;none;0.99;none;0.784526936;0.705693627
n22;p33;w258;3;1;J48;freq;default;none;0.99;none;0.782838203;0.692533914
n22;p33;w259;3;1;JRip;freq;default;none;0.99;none;0.723072364;0.628753505
n22;p33;w264;3;1;ranger;freq;default;none;0.99;none;0.905431849;0.805348848
n22;p33;w263;3;1;svmLinear2;freq;default;none;0.99;none;0.820327716;0.727875032
n22;p34;w270;3;1;lda;freq;default;none;0.99;>0;0.79600476;0.725783871
n22;p34;w268;3;1;knn;freq;default;none;0.99;>0;0.791279133;0.712856098
n22;p34;w265;3;1;nnet;freq;default;none;0.99;>0;0.677102254;0.614707571
n22;p34;w269;3;1;C5.0Tree;freq;default;none;0.99;>0;0.774053963;0.704102168
n22;p34;w266;3;1;J48;freq;default;none;0.99;>0;0.778780501;0.706391644
n22;p34;w267;3;1;JRip;freq;default;none;0.99;>0;0.744003264;0.667671865
n22;p34;w272;3;1;ranger;freq;default;none;0.99;>0;0.885169785;0.797499659
n22;p34;w271;3;1;svmLinear2;freq;default;none;0.99;>0;0.872000492;0.790823302
n22;p35;w278;3;1;lda;freq;default;none;0.98;none;0.738596947;0.679153635
n22;p35;w276;3;1;knn;freq;default;none;0.98;none;0.712260641;0.634401931
n22;p35;w273;3;1;nnet;freq;default;none;0.98;none;0.574462469;0.519615094
n22;p35;w277;3;1;C5.0Tree;freq;default;none;0.98;none;0.763249991;0.698407064
n22;p35;w274;3;1;J48;freq;default;none;0.98;none;0.761899095;0.690419141
n22;p35;w275;3;1;JRip;freq;default;none;0.98;none;0.714622771;0.636003608
n22;p35;w280;3;1;ranger;freq;default;none;0.98;none;0.886857151;0.798765864
n22;p35;w279;3;1;svmLinear2;freq;default;none;0.98;none;0.800067476;0.722890947
n22;p36;w286;3;1;lda;freq;default;none;0.98;>0;0.771354908;0.714730049
n22;p36;w284;3;1;knn;freq;default;none;0.98;>0;0.751093756;0.686437804
n22;p36;w281;3;1;nnet;freq;default;none;0.98;>0;0.653509684;0.603583977
n22;p36;w285;3;1;C5.0Tree;freq;default;none;0.98;>0;0.778444943;0.719004606
n22;p36;w282;3;1;J48;freq;default;none;0.98;>0;0.782833643;0.720691697
n22;p36;w283;3;1;JRip;freq;default;none;0.98;>0;0.723071908;0.657959722
n22;p36;w288;3;1;ranger;freq;default;none;0.98;>0;0.873350476;0.796716684
n22;p36;w287;3;1;svmLinear2;freq;default;none;0.98;>0;0.849373108;0.780234048
n22;p37;w294;3;1;lda;freq;default;simple;0.99;none;0.639652861;0.566626953
n22;p37;w292;3;1;knn;freq;default;simple;0.99;none;0.741981253;0.647295197
n22;p37;w289;3;1;nnet;freq;default;simple;0.99;none;0.613979921;0.542005611
n22;p37;w293;3;1;C5.0Tree;freq;default;simple;0.99;none;0.80412153;0.722214135
n22;p37;w290;3;1;J48;freq;default;simple;0.99;none;0.799393168;0.707624706
n22;p37;w291;3;1;JRip;freq;default;simple;0.99;none;0.741641135;0.644563206
n22;p37;w296;3;1;ranger;freq;default;simple;0.99;none;0.915225499;0.814280913
n22;p37;w295;3;1;svmLinear2;freq;default;simple;0.99;none;0.829103294;0.735515919
n22;p38;w302;3;1;lda;freq;default;simple;0.99;>0;0.794658424;0.721269487
n22;p38;w300;3;1;knn;freq;default;simple;0.99;>0;0.7970242;0.715588298
n22;p38;w297;3;1;nnet;freq;default;simple;0.99;>0;0.747031951;0.674794326
n22;p38;w301;3;1;C5.0Tree;freq;default;simple;0.99;>0;0.796352172;0.721430752
n22;p38;w298;3;1;J48;freq;default;simple;0.99;>0;0.80040805;0.722919514
n22;p38;w299;3;1;JRip;freq;default;simple;0.99;>0;0.733873144;0.657730252
n22;p38;w304;3;1;ranger;freq;default;simple;0.99;>0;0.892599938;0.802419402
n22;p38;w303;3;1;svmLinear2;freq;default;simple;0.99;>0;0.873349564;0.789313283
n22;p39;w310;3;1;lda;freq;default;simple;0.98;none;0.749414141;0.682983536
n22;p39;w308;3;1;knn;freq;default;simple;0.98;none;0.736575847;0.653207798
n22;p39;w305;3;1;nnet;freq;default;simple;0.98;none;0.616685815;0.554031634
n22;p39;w309;3;1;C5.0Tree;freq;default;simple;0.98;none;0.794993526;0.721966992
n22;p39;w306;3;1;J48;freq;default;simple;0.98;none;0.789593592;0.711403366
n22;p39;w307;3;1;JRip;freq;default;simple;0.98;none;0.728474122;0.645220953
n22;p39;w312;3;1;ranger;freq;default;simple;0.98;none;0.900025532;0.807960046
n22;p39;w311;3;1;svmLinear2;freq;default;simple;0.98;none;0.806821498;0.725373956
n22;p4;w30;3;1;lda;tf_idf;none;none;0.98;>0;0.884495021;0.818793486
n22;p4;w28;3;1;knn;tf_idf;none;none;0.98;>0;0.80917998;0.735723819
n22;p4;w25;3;1;nnet;tf_idf;none;none;0.98;>0;0.784542893;0.723425382
n22;p4;w29;3;1;C5.0Tree;tf_idf;none;none;0.98;>0;0.78519942;0.716566299
n22;p4;w26;3;1;J48;tf_idf;none;none;0.98;>0;0.779459824;0.715049276
n22;p4;w27;3;1;JRip;tf_idf;none;none;0.98;>0;0.697727687;0.633101346
n22;p4;w32;3;1;ranger;tf_idf;none;none;0.98;>0;0.863213517;0.784726239
n22;p4;w31;3;1;svmLinear2;tf_idf;none;none;0.98;>0;0.841266368;0.771951663
n22;p40;w318;3;1;lda;freq;default;simple;0.98;>0;0.766969854;0.703563515
n22;p40;w316;3;1;knn;freq;default;simple;0.98;>0;0.780811631;0.712585006
n22;p40;w313;3;1;nnet;freq;default;simple;0.98;>0;0.656215122;0.601248236
n22;p40;w317;3;1;C5.0Tree;freq;default;simple;0.98;>0;0.80040577;0.733026142
n22;p40;w314;3;1;J48;freq;default;simple;0.98;>0;0.79973055;0.731159325
n22;p40;w315;3;1;JRip;freq;default;simple;0.98;>0;0.73488529;0.666772923
n22;p40;w320;3;1;ranger;freq;default;simple;0.98;>0;0.875713517;0.795732645
n22;p40;w319;3;1;svmLinear2;freq;default;simple;0.98;>0;0.855785188;0.781215104
n22;p41;w326;3;1;lda;freq;smart;none;0.99;none;0.68558057;0.611619582
n22;p41;w324;3;1;knn;freq;smart;none;0.99;none;0.73894208;0.64675143
n22;p41;w321;3;1;nnet;freq;smart;none;0.99;none;0.623769924;0.553090552
n22;p41;w325;3;1;C5.0Tree;freq;smart;none;0.99;none;0.775076139;0.698307357
n22;p41;w322;3;1;J48;freq;smart;none;0.99;none;0.782172557;0.694618728
n22;p41;w323;3;1;JRip;freq;smart;none;0.99;none;0.724750155;0.63095879
n22;p41;w328;3;1;ranger;freq;smart;none;0.99;none;0.909488183;0.807272711
n22;p41;w327;3;1;svmLinear2;freq;smart;none;0.99;none;0.814922767;0.724912995
n22;p42;w334;3;1;lda;freq;smart;none;0.99;>0;0.801750739;0.731661468
n22;p42;w332;3;1;knn;freq;smart;none;0.99;>0;0.815932633;0.735489393
n22;p42;w329;3;1;nnet;freq;smart;none;0.99;>0;0.704545993;0.639669286
n22;p42;w333;3;1;C5.0Tree;freq;smart;none;0.99;>0;0.780474705;0.71016087
n22;p42;w330;3;1;J48;freq;smart;none;0.99;>0;0.783177408;0.710955962
n22;p42;w331;3;1;JRip;freq;smart;none;0.99;>0;0.741646606;0.664740876
n22;p42;w336;3;1;ranger;freq;smart;none;0.99;>0;0.886858063;0.799128849
n22;p42;w335;3;1;svmLinear2;freq;smart;none;0.99;>0;0.876055458;0.794887269
n22;p43;w342;3;1;lda;freq;smart;none;0.98;none;0.759207335;0.700450109
n22;p43;w340;3;1;knn;freq;smart;none;0.98;none;0.736240745;0.659022054
n22;p43;w337;3;1;nnet;freq;smart;none;0.98;none;0.622755042;0.565064288
n22;p43;w341;3;1;C5.0Tree;freq;smart;none;0.98;none;0.777444651;0.706924443
n22;p43;w338;3;1;J48;freq;smart;none;0.98;none;0.78521173;0.714385429
n22;p43;w339;3;1;JRip;freq;smart;none;0.98;none;0.731513295;0.652745313
n22;p43;w344;3;1;ranger;freq;smart;none;0.98;none;0.884159007;0.797494305
n22;p43;w343;3;1;svmLinear2;freq;smart;none;0.98;none;0.796693201;0.72271611
n22;p44;w350;3;1;lda;freq;smart;none;0.98;>0;0.776426122;0.717841655
n22;p44;w348;3;1;knn;freq;smart;none;0.98;>0;0.794655688;0.727508165
n22;p44;w345;3;1;nnet;freq;smart;none;0.98;>0;0.696071324;0.642556474
n22;p44;w349;3;1;C5.0Tree;freq;smart;none;0.98;>0;0.784189554;0.723333783
n22;p44;w346;3;1;J48;freq;smart;none;0.98;>0;0.783512966;0.720835655
n22;p44;w347;3;1;JRip;freq;smart;none;0.98;>0;0.730828956;0.665588968
n22;p44;w352;3;1;ranger;freq;smart;none;0.98;>0;0.876387825;0.798858429
n22;p44;w351;3;1;svmLinear2;freq;smart;none;0.98;>0;0.849375843;0.779829268
n22;p45;w358;3;1;lda;freq;smart;simple;0.99;none;0.691993106;0.616880472
n22;p45;w356;3;1;knn;freq;smart;simple;0.99;none;0.758867673;0.663637786
n22;p45;w353;3;1;nnet;freq;smart;simple;0.99;none;0.622767808;0.551280772
n22;p45;w357;3;1;C5.0Tree;freq;smart;simple;0.99;none;0.806829248;0.724836887
n22;p45;w354;3;1;J48;freq;smart;simple;0.99;none;0.806826057;0.715745859
n22;p45;w355;3;1;JRip;freq;smart;simple;0.99;none;0.738941624;0.643378035
n22;p45;w360;3;1;ranger;freq;smart;simple;0.99;none;0.917591731;0.814787946
n22;p45;w359;3;1;svmLinear2;freq;smart;simple;0.99;none;0.840250574;0.746549865
n22;p46;w366;3;1;lda;freq;smart;simple;0.99;>0;0.805128661;0.730682089
n22;p46;w364;3;1;knn;freq;smart;simple;0.99;>0;0.826067768;0.741689236
n22;p46;w361;3;1;nnet;freq;smart;simple;0.99;>0;0.75384661;0.680891852
n22;p46;w365;3;1;C5.0Tree;freq;smart;simple;0.99;>0;0.810877375;0.734344119
n22;p46;w362;3;1;J48;freq;smart;simple;0.99;>0;0.810542273;0.731547547
n22;p46;w363;3;1;JRip;freq;smart;simple;0.99;>0;0.746028924;0.667600051
n22;p46;w368;3;1;ranger;freq;smart;simple;0.99;>0;0.891249954;0.800888839
n22;p46;w367;3;1;svmLinear2;freq;smart;simple;0.99;>0;0.873351388;0.789143269
n22;p47;w374;3;1;lda;freq;smart;simple;0.98;none;0.774736933;0.705945694
n22;p47;w372;3;1;knn;freq;smart;simple;0.98;none;0.758191086;0.674281151
n22;p47;w369;3;1;nnet;freq;smart;simple;0.98;none;0.602522158;0.542345291
n22;p47;w373;3;1;C5.0Tree;freq;smart;simple;0.98;none;0.799736933;0.726475894
n22;p47;w370;3;1;J48;freq;smart;simple;0.98;none;0.797036054;0.719200635
n22;p47;w371;3;1;JRip;freq;smart;simple;0.98;none;0.73421007;0.651147166
n22;p47;w376;3;1;ranger;freq;smart;simple;0.98;none;0.901717912;0.808643689
n22;p47;w375;3;1;svmLinear2;freq;smart;simple;0.98;none;0.821010231;0.739541324
n22;p48;w382;3;1;lda;freq;smart;simple;0.98;>0;0.768650381;0.703902254
n22;p48;w380;3;1;knn;freq;smart;simple;0.98;>0;0.799387697;0.7295144
n22;p48;w377;3;1;nnet;freq;smart;simple;0.98;>0;0.768292483;0.702657012
n22;p48;w381;3;1;C5.0Tree;freq;smart;simple;0.98;>0;0.80412153;0.735270859
n22;p48;w378;3;1;J48;freq;smart;simple;0.98;>0;0.811214301;0.740883851
n22;p48;w379;3;1;JRip;freq;smart;simple;0.98;>0;0.745013586;0.674748011
n22;p48;w384;3;1;ranger;freq;smart;simple;0.98;>0;0.876726575;0.795729562
n22;p48;w383;3;1;svmLinear2;freq;smart;simple;0.98;>0;0.862537841;0.786428077
n22;p5;w38;3;1;lda;tf_idf;none;simple;0.99;none;0.78283957;0.69415723
n22;p5;w36;3;1;knn;tf_idf;none;simple;0.99;none;0.738260021;0.64307771
n22;p5;w33;3;1;nnet;tf_idf;none;simple;0.99;none;0.758859923;0.674783372
n22;p5;w37;3;1;C5.0Tree;tf_idf;none;simple;0.99;none;0.792632764;0.699536441
n22;p5;w34;3;1;J48;tf_idf;none;simple;0.99;none;0.786893624;0.694673075
n22;p5;w35;3;1;JRip;tf_idf;none;simple;0.99;none;0.720356439;0.627899765
n22;p5;w40;3;1;ranger;tf_idf;none;simple;0.99;none;0.901716544;0.80251238
n22;p5;w39;3;1;svmLinear2;tf_idf;none;simple;0.99;none;0.922319637;0.813200558
n22;p6;w46;3;1;lda;tf_idf;none;simple;0.99;>0;0.908474669;0.823856569
n22;p6;w44;3;1;knn;tf_idf;none;simple;0.99;>0;0.848695153;0.759677459
n22;p6;w41;3;1;nnet;tf_idf;none;simple;0.99;>0;0.836864445;0.75665214
n22;p6;w45;3;1;C5.0Tree;tf_idf;none;simple;0.99;>0;0.800398931;0.719389417
n22;p6;w42;3;1;J48;tf_idf;none;simple;0.99;>0;0.799387241;0.72013019
n22;p6;w43;3;1;JRip;tf_idf;none;simple;0.99;>0;0.74671235;0.668635562
n22;p6;w48;3;1;ranger;tf_idf;none;simple;0.99;>0;0.893948554;0.802010233
n22;p6;w47;3;1;svmLinear2;tf_idf;none;simple;0.99;>0;0.878418044;0.79310229
n22;p7;w54;3;1;lda;tf_idf;none;simple;0.98;none;0.858152332;0.780481672
n22;p7;w52;3;1;knn;tf_idf;none;simple;0.98;none;0.760538626;0.673096538
n22;p7;w49;3;1;nnet;tf_idf;none;simple;0.98;none;0.679490827;0.616114856
n22;p7;w53;3;1;C5.0Tree;tf_idf;none;simple;0.98;none;0.795672849;0.711079829
n22;p7;w50;3;1;J48;tf_idf;none;simple;0.98;none;0.792637779;0.712690361
n22;p7;w51;3;1;JRip;tf_idf;none;simple;0.98;none;0.708887734;0.629565832
n22;p7;w56;3;1;ranger;tf_idf;none;simple;0.98;none;0.896985447;0.804412586
n22;p7;w55;3;1;svmLinear2;tf_idf;none;simple;0.98;none;0.88381889;0.791339432
n22;p8;w62;3;1;lda;tf_idf;none;simple;0.98;>0;0.882804464;0.809789877
n22;p8;w60;3;1;knn;tf_idf;none;simple;0.98;>0;0.814920487;0.740520104
n22;p8;w57;3;1;nnet;tf_idf;none;simple;0.98;>0;0.836204271;0.767282048
n22;p8;w61;3;1;C5.0Tree;tf_idf;none;simple;0.98;>0;0.790603458;0.719422482
n22;p8;w58;3;1;J48;tf_idf;none;simple;0.98;>0;0.788580534;0.720545765
n22;p8;w59;3;1;JRip;tf_idf;none;simple;0.98;>0;0.720355984;0.653424188
n22;p8;w64;3;1;ranger;tf_idf;none;simple;0.98;>0;0.882801273;0.800530437
n22;p8;w63;3;1;svmLinear2;tf_idf;none;simple;0.98;>0;0.856468158;0.781625692
n22;p9;w70;3;1;lda;tf_idf;default;none;0.99;none;0.762912153;0.677349256
n22;p9;w68;3;1;knn;tf_idf;default;none;0.99;none;0.708203396;0.617316061
n22;p9;w65;3;1;nnet;tf_idf;default;none;0.99;none;0.737918536;0.657229494
n22;p9;w69;3;1;C5.0Tree;tf_idf;default;none;0.99;none;0.77878734;0.688187693
n22;p9;w66;3;1;J48;tf_idf;default;none;0.99;none;0.787909418;0.696657816
n22;p9;w67;3;1;JRip;tf_idf;default;none;0.99;none;0.718003884;0.624608805
n22;p9;w72;3;1;ranger;tf_idf;default;none;0.99;none;0.89833999;0.798679263
n22;p9;w71;3;1;svmLinear2;tf_idf;default;none;0.99;none;0.911178739;0.804409004
n23;p1;w1;2;0;nnet;tf_idf;none;none;0.99;none;0.985342526;0.897682897
n23;p1;w5;2;0;C5.0Tree;tf_idf;none;none;0.99;none;0.914901044;0.824257653
n23;p1;w4;2;0;knn;tf_idf;none;none;0.99;none;0.870931169;0.783193001
n23;p1;w8;2;0;ranger;tf_idf;none;none;0.99;none;0.963355041;0.883931475
n23;p1;w2;2;0;J48;tf_idf;none;none;0.99;none;0.915466654;0.829965892
n23;p1;w7;2;0;svmLinear2;tf_idf;none;none;0.99;none;0.97689658;0.894859654
n23;p1;w3;2;0;JRip;tf_idf;none;none;0.99;none;0.913186376;0.824208513
n23;p1;w6;2;0;lda;tf_idf;none;none;0.99;none;0.827544739;0.747524765
n23;p10;w73;2;0;nnet;tf_idf;default;none;0.99;>0;0.97799468;0.903064351
n23;p10;w77;2;0;C5.0Tree;tf_idf;default;none;0.99;>0;0.918839937;0.838923654
n23;p10;w76;2;0;knn;tf_idf;default;none;0.99;>0;0.909257674;0.829706111
n23;p10;w80;2;0;ranger;tf_idf;default;none;0.99;>0;0.968427704;0.888149469
n23;p10;w74;2;0;J48;tf_idf;default;none;0.99;>0;0.9103838;0.83732756
n23;p10;w79;2;0;svmLinear2;tf_idf;default;none;0.99;>0;0.968437895;0.893720522
n23;p10;w75;2;0;JRip;tf_idf;default;none;0.99;>0;0.916590233;0.840043112
n23;p10;w78;2;0;lda;tf_idf;default;none;0.99;>0;0.945326831;0.870469877
n23;p11;w81;2;0;nnet;tf_idf;default;none;0.98;none;0.974071073;0.908141553
n23;p11;w85;2;0;C5.0Tree;tf_idf;default;none;0.98;none;0.920529126;0.84465662
n23;p11;w84;2;0;knn;tf_idf;default;none;0.98;none;0.868105662;0.795876878
n23;p11;w88;2;0;ranger;tf_idf;default;none;0.98;none;0.961105336;0.89029932
n23;p11;w82;2;0;J48;tf_idf;default;none;0.98;none;0.917711263;0.851899938
n23;p11;w87;2;0;svmLinear2;tf_idf;default;none;0.98;none;0.962236558;0.89918832
n23;p11;w83;2;0;JRip;tf_idf;default;none;0.98;none;0.918842485;0.849780952
n23;p11;w86;2;0;lda;tf_idf;default;none;0.98;none;0.945311545;0.879597541
n23;p12;w89;2;0;nnet;tf_idf;default;none;0.98;>0;0.978580673;0.911894363
n23;p12;w93;2;0;C5.0Tree;tf_idf;default;none;0.98;>0;0.918264135;0.843432737
n23;p12;w92;2;0;knn;tf_idf;default;none;0.98;>0;0.89853145;0.824677832
n23;p12;w96;2;0;ranger;tf_idf;default;none;0.98;>0;0.961665851;0.888722129
n23;p12;w90;2;0;J48;tf_idf;default;none;0.98;>0;0.916585137;0.850542519
n23;p12;w95;2;0;svmLinear2;tf_idf;default;none;0.98;>0;0.962228914;0.896590415
n23;p12;w91;2;0;JRip;tf_idf;default;none;0.98;>0;0.923904957;0.854425429
n23;p12;w94;2;0;lda;tf_idf;default;none;0.98;>0;0.953212262;0.886108448
n23;p13;w97;2;0;nnet;tf_idf;default;simple;0.99;none;0.981380702;0.89550181
n23;p13;w101;2;0;C5.0Tree;tf_idf;default;simple;0.99;none;0.927288431;0.835517725
n23;p13;w100;2;0;knn;tf_idf;default;simple;0.99;none;0.863012617;0.776538492
n23;p13;w104;2;0;ranger;tf_idf;default;simple;0.99;none;0.969564021;0.885581642
n23;p13;w98;2;0;J48;tf_idf;default;simple;0.99;none;0.925033631;0.83947403
n23;p13;w103;2;0;svmLinear2;tf_idf;default;simple;0.99;none;0.981401084;0.896280115
n23;p13;w99;2;0;JRip;tf_idf;default;simple;0.99;none;0.926735559;0.834029654
n23;p13;w102;2;0;lda;tf_idf;default;simple;0.99;none;0.787472993;0.711994791
n23;p14;w105;2;0;nnet;tf_idf;default;simple;0.99;>0;0.872151563;0.800466206
n23;p14;w109;2;0;C5.0Tree;tf_idf;default;simple;0.99;>0;0.929538135;0.846166406
n23;p14;w108;2;0;knn;tf_idf;default;simple;0.99;>0;0.923902409;0.840609329
n23;p14;w112;2;0;ranger;tf_idf;default;simple;0.99;>0;0.971258306;0.887735066
n23;p14;w106;2;0;J48;tf_idf;default;simple;0.99;>0;0.922218316;0.844496754
n23;p14;w111;2;0;svmLinear2;tf_idf;default;simple;0.99;>0;0.97631823;0.896853336
n23;p14;w107;2;0;JRip;tf_idf;default;simple;0.99;>0;0.913183829;0.833814298
n23;p14;w110;2;0;lda;tf_idf;default;simple;0.99;>0;0.954333293;0.875499912
n23;p15;w113;2;0;nnet;tf_idf;default;simple;0.98;none;0.975752619;0.898727967
n23;p15;w117;2;0;C5.0Tree;tf_idf;default;simple;0.98;none;0.927288431;0.845787963
n23;p15;w116;2;0;knn;tf_idf;default;simple;0.98;none;0.87542803;0.79794432
n23;p15;w120;2;0;ranger;tf_idf;default;simple;0.98;none;0.968442991;0.890782608
n23;p15;w114;2;0;J48;tf_idf;default;simple;0.98;none;0.925036179;0.852158466
n23;p15;w119;2;0;svmLinear2;tf_idf;default;simple;0.98;none;0.972932208;0.900123649
n23;p15;w115;2;0;JRip;tf_idf;default;simple;0.98;none;0.927846398;0.849681928
n23;p15;w118;2;0;lda;tf_idf;default;simple;0.98;none;0.941370103;0.868385314
n23;p16;w121;2;0;nnet;tf_idf;default;simple;0.98;>0;0.9819616;0.906448673
n23;p16;w125;2;0;C5.0Tree;tf_idf;default;simple;0.98;>0;0.928982716;0.848623225
n23;p16;w124;2;0;knn;tf_idf;default;simple;0.98;>0;0.902477987;0.823930765
n23;p16;w128;2;0;ranger;tf_idf;default;simple;0.98;>0;0.968442991;0.889671318
n23;p16;w122;2;0;J48;tf_idf;default;simple;0.98;>0;0.928980168;0.855607831
n23;p16;w127;2;0;svmLinear2;tf_idf;default;simple;0.98;>0;0.978009967;0.903768807
n23;p16;w123;2;0;JRip;tf_idf;default;simple;0.98;>0;0.924470568;0.847862808
n23;p16;w126;2;0;lda;tf_idf;default;simple;0.98;>0;0.958272186;0.884241362
n23;p17;w129;2;0;nnet;tf_idf;smart;none;0.99;none;0.980269863;0.896791208
n23;p17;w133;2;0;C5.0Tree;tf_idf;smart;none;0.99;none;0.926710081;0.838292172
n23;p17;w132;2;0;knn;tf_idf;smart;none;0.99;none;0.848930945;0.767230892
n23;p17;w136;2;0;ranger;tf_idf;smart;none;0.99;none;0.96899841;0.887413181
n23;p17;w130;2;0;J48;tf_idf;smart;none;0.99;none;0.917127818;0.836801926
n23;p17;w135;2;0;svmLinear2;tf_idf;smart;none;0.99;none;0.979714443;0.899458935
n23;p17;w131;2;0;JRip;tf_idf;smart;none;0.99;none;0.922766092;0.837154756
n23;p17;w134;2;0;lda;tf_idf;smart;none;0.99;none;0.680381456;0.618845983
n23;p18;w137;2;0;nnet;tf_idf;smart;none;0.99;>0;0.974073621;0.900624728
n23;p18;w141;2;0;C5.0Tree;tf_idf;smart;none;0.99;>0;0.922208124;0.844171674
n23;p18;w140;2;0;knn;tf_idf;smart;none;0.99;>0;0.915456463;0.837803135
n23;p18;w144;2;0;ranger;tf_idf;smart;none;0.99;>0;0.971237923;0.892374204
n23;p18;w138;2;0;J48;tf_idf;smart;none;0.99;>0;0.920508744;0.848260071
n23;p18;w143;2;0;svmLinear2;tf_idf;smart;none;0.99;>0;0.96167859;0.88911608
n23;p18;w139;2;0;JRip;tf_idf;smart;none;0.99;>0;0.924460377;0.849524535
n23;p18;w142;2;0;lda;tf_idf;smart;none;0.99;>0;0.943069484;0.870734351
n23;p19;w145;2;0;nnet;tf_idf;smart;none;0.98;none;0.965054421;0.901627533
n23;p19;w149;2;0;C5.0Tree;tf_idf;smart;none;0.98;none;0.926147018;0.852512124
n23;p19;w148;2;0;knn;tf_idf;smart;none;0.98;none;0.875420386;0.805056764
n23;p19;w152;2;0;ranger;tf_idf;smart;none;0.98;none;0.965051873;0.894112695
n23;p19;w146;2;0;J48;tf_idf;smart;none;0.98;none;0.922205577;0.858437044
n23;p19;w151;2;0;svmLinear2;tf_idf;smart;none;0.98;none;0.95772441;0.895559852
n23;p19;w147;2;0;JRip;tf_idf;smart;none;0.98;none;0.930106294;0.861705437
n23;p19;w150;2;0;lda;tf_idf;smart;none;0.98;none;0.946452957;0.883210258
n23;p2;w9;2;0;nnet;tf_idf;none;none;0.99;>0;0.978565387;0.900820299
n23;p2;w13;2;0;C5.0Tree;tf_idf;none;none;0.99;>0;0.904164628;0.823871126
n23;p2;w12;2;0;knn;tf_idf;none;none;0.99;>0;0.940249073;0.85628399
n23;p2;w16;2;0;ranger;tf_idf;none;none;0.99;>0;0.959961375;0.879839296
n23;p2;w10;2;0;J48;tf_idf;none;none;0.99;>0;0.904720048;0.83126455
n23;p2;w15;2;0;svmLinear2;tf_idf;none;none;0.99;>0;0.974634136;0.898180011
n23;p2;w11;2;0;JRip;tf_idf;none;none;0.99;>0;0.898544189;0.821273991
n23;p2;w14;2;0;lda;tf_idf;none;none;0.99;>0;0.945314092;0.869500764
n23;p20;w153;2;0;nnet;tf_idf;smart;none;0.98;>0;0.958847988;0.895217593
n23;p20;w157;2;0;C5.0Tree;tf_idf;smart;none;0.98;>0;0.924450185;0.852005837
n23;p20;w156;2;0;knn;tf_idf;smart;none;0.98;>0;0.894587461;0.824506951
n23;p20;w160;2;0;ranger;tf_idf;smart;none;0.98;>0;0.966175451;0.894611554
n23;p20;w154;2;0;J48;tf_idf;smart;none;0.98;>0;0.923887122;0.859033847
n23;p20;w159;2;0;svmLinear2;tf_idf;smart;none;0.98;>0;0.95997921;0.895804524
n23;p20;w155;2;0;JRip;tf_idf;smart;none;0.98;>0;0.925025988;0.856948343
n23;p20;w158;2;0;lda;tf_idf;smart;none;0.98;>0;0.956040316;0.890797602
n23;p21;w161;2;0;nnet;tf_idf;smart;simple;0.99;none;0.986478843;0.901839104
n23;p21;w165;2;0;C5.0Tree;tf_idf;smart;simple;0.99;none;0.934055379;0.843201788
n23;p21;w164;2;0;knn;tf_idf;smart;simple;0.99;none;0.860757817;0.776048472
n23;p21;w168;2;0;ranger;tf_idf;smart;simple;0.99;none;0.975199747;0.890050898
n23;p21;w162;2;0;J48;tf_idf;smart;simple;0.99;none;0.934618442;0.849709175
n23;p21;w167;2;0;svmLinear2;tf_idf;smart;simple;0.99;none;0.975202295;0.891407189
n23;p21;w163;2;0;JRip;tf_idf;smart;simple;0.99;none;0.937426114;0.847726262
n23;p21;w166;2;0;lda;tf_idf;smart;simple;0.99;none;0.713635298;0.646006786
n23;p22;w169;2;0;nnet;tf_idf;smart;simple;0.99;>0;0.976881293;0.898034623
