data;pstrat;workflow;no_class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r;no.terms;time
n1;p4;w25;2;0;nnet;tf_idf;none;none;0.98;>0;0.967269808;0.897665562;555;19.83
n1;p4;w30;2;0;lda;tf_idf;none;none;0.98;>0;0.945264545;0.876408716;555;20.6
n1;p4;w29;2;0;C5.0Tree;tf_idf;none;none;0.98;>0;0.874170994;0.800480971;555;33.87
n1;p40;w316;2;0;knn;freq;default;simple;0.98;>0;0.896160975;0.828813319;263;22.76
n1;p40;w320;2;0;ranger;freq;default;simple;0.98;>0;0.96502138;0.88841723;263;27.34
n1;p40;w315;2;0;JRip;freq;default;simple;0.98;>0;0.914229898;0.840592862;263;28.76
n1;p40;w319;2;0;svmLinear2;freq;default;simple;0.98;>0;0.941888715;0.871066321;263;22.8
n1;p40;w314;2;0;J48;freq;default;simple;0.98;>0;0.914204443;0.844196326;263;24.21
n1;p40;w313;2;0;nnet;freq;default;simple;0.98;>0;0.940760024;0.869383517;263;23.48
n1;p40;w318;2;0;lda;freq;default;simple;0.98;>0;0.883165976;0.816598502;263;22.98
n1;p40;w317;2;0;C5.0Tree;freq;default;simple;0.98;>0;0.923812155;0.851231502;263;26.39
n1;p41;w324;2;0;knn;freq;smart;none;0.99;none;0.885986387;0.796465595;1578;70.86
n1;p41;w328;2;0;ranger;freq;smart;none;0.99;none;0.972352633;0.88412815;1578;44.91
n1;p41;w323;2;0;JRip;freq;smart;none;0.99;none;0.899557142;0.804393648;1578;87.58
n1;p41;w327;2;0;svmLinear2;freq;smart;none;0.99;none;0.943007192;0.864506271;1578;32.35
n1;p41;w322;2;0;J48;freq;smart;none;0.99;none;0.906885917;0.82041525;1578;55.05
n1;p41;w321;2;0;nnet;freq;smart;none;0.99;none;0.953179267;0.863371131;1578;52.37
n1;p41;w326;2;0;lda;freq;smart;none;0.99;none;0.647313212;0.583563282;1578;63.25
n1;p41;w325;2;0;C5.0Tree;freq;smart;none;0.99;none;0.90858019;0.832180844;1578;33.56
n1;p42;w332;2;0;knn;freq;smart;none;0.99;>0;0.929463134;0.851997707;339;32.49
n1;p42;w336;2;0;ranger;freq;smart;none;0.99;>0;0.970660902;0.889395284;339;33.03
n1;p42;w331;2;0;JRip;freq;smart;none;0.99;>0;0.917608282;0.839046469;339;35.88
n1;p42;w335;2;0;svmLinear2;freq;smart;none;0.99;>0;0.952033995;0.877512064;339;26.06
n1;p42;w330;2;0;J48;freq;smart;none;0.99;>0;0.907459148;0.834316758;339;28.83
n1;p42;w329;2;0;nnet;freq;smart;none;0.99;>0;0.960509203;0.884198643;339;27.42
n1;p42;w334;2;0;lda;freq;smart;none;0.99;>0;0.891087064;0.821525849;339;25.82
n1;p42;w333;2;0;C5.0Tree;freq;smart;none;0.99;>0;0.909145795;0.836351544;339;28.17
n1;p43;w340;2;0;knn;freq;smart;none;0.98;none;0.883178721;0.809030122;662;33.37
n1;p43;w344;2;0;ranger;freq;smart;none;0.98;none;0.968965352;0.893385331;662;25.75
n1;p43;w339;2;0;JRip;freq;smart;none;0.98;none;0.895065371;0.818365274;662;36
n1;p43;w343;2;0;svmLinear2;freq;smart;none;0.98;none;0.921559874;0.858594121;662;16.96
n1;p43;w338;2;0;J48;freq;smart;none;0.98;none;0.906890995;0.839033919;662;22.44
n1;p43;w337;2;0;nnet;freq;smart;none;0.98;none;0.957104116;0.884067889;662;23.93
n1;p43;w342;2;0;lda;freq;smart;none;0.98;none;0.847066314;0.787025213;662;18.93
n1;p43;w341;2;0;C5.0Tree;freq;smart;none;0.98;none;0.902940645;0.832770905;662;25.43
n1;p44;w348;2;0;knn;freq;smart;none;0.98;>0;0.91590889;0.848313685;324;21.47
n1;p44;w352;2;0;ranger;freq;smart;none;0.98;>0;0.968402283;0.895014454;324;23.39
n1;p44;w347;2;0;JRip;freq;smart;none;0.98;>0;0.912531788;0.841304674;324;25.81
n1;p44;w351;2;0;svmLinear2;freq;smart;none;0.98;>0;0.943560047;0.879589285;324;16.58
n1;p44;w346;2;0;J48;freq;smart;none;0.98;>0;0.90520689;0.8413581;324;18.65
n1;p44;w345;2;0;nnet;freq;smart;none;0.98;>0;0.943574062;0.878491031;324;17.44
n1;p44;w350;2;0;lda;freq;smart;none;0.98;>0;0.886571086;0.82576593;324;17.15
n1;p44;w349;2;0;C5.0Tree;freq;smart;none;0.98;>0;0.905769953;0.84255831;324;18.06
n1;p45;w356;2;0;knn;freq;smart;simple;0.99;none;0.880349407;0.79055682;1483;73.94
n1;p45;w360;2;0;ranger;freq;smart;simple;0.99;none;0.976305531;0.884930729;1483;50.94
n1;p45;w355;2;0;JRip;freq;smart;simple;0.99;none;0.910805642;0.814664876;1483;86.67
n1;p45;w359;2;0;svmLinear2;freq;smart;simple;0.99;none;0.945268364;0.862794426;1483;38.54
n1;p45;w354;2;0;J48;freq;smart;simple;0.99;none;0.910254075;0.822655953;1483;57.25
n1;p45;w353;2;0;nnet;freq;smart;simple;0.99;none;0.966141128;0.871770133;1483;61.03
n1;p45;w358;2;0;lda;freq;smart;simple;0.99;none;0.605558805;0.54574098;1483;64.09
n1;p45;w357;2;0;C5.0Tree;freq;smart;simple;0.99;none;0.907436224;0.82787993;1483;39.26
n1;p46;w364;2;0;knn;freq;smart;simple;0.99;>0;0.927762465;0.847288174;333;37.69
n1;p46;w368;2;0;ranger;freq;smart;simple;0.99;>0;0.967843045;0.883728617;333;37.97
n1;p46;w363;2;0;JRip;freq;smart;simple;0.99;>0;0.907454041;0.827875109;333;39.3
n1;p46;w367;2;0;svmLinear2;freq;smart;simple;0.99;>0;0.946970264;0.868511681;333;31.8
n1;p46;w362;2;0;J48;freq;smart;simple;0.99;>0;0.91759426;0.840181858;333;33.97
n1;p46;w361;2;0;nnet;freq;smart;simple;0.99;>0;0.959938532;0.879299382;333;33.44
n1;p46;w366;2;0;lda;freq;smart;simple;0.99;>0;0.892777542;0.818744678;333;31.9
n1;p46;w365;2;0;C5.0Tree;freq;smart;simple;0.99;>0;0.917033745;0.839904807;333;33.59
n1;p47;w372;2;0;knn;freq;smart;simple;0.98;none;0.895587721;0.815020225;741;43.41
n1;p47;w376;2;0;ranger;freq;smart;simple;0.98;none;0.969530957;0.887477175;741;34.37
n1;p47;w371;2;0;JRip;freq;smart;simple;0.98;none;0.89783746;0.816442247;741;44.76
n1;p47;w375;2;0;svmLinear2;freq;smart;simple;0.98;none;0.937365111;0.864443809;741;25.52
n1;p47;w370;2;0;J48;freq;smart;simple;0.98;none;0.912517795;0.837359331;741;31.13
n1;p47;w369;2;0;nnet;freq;smart;simple;0.98;none;0.960491398;0.878653376;741;35.24
n1;p47;w374;2;0;lda;freq;smart;simple;0.98;none;0.838035703;0.771476534;741;27.39
n1;p47;w373;2;0;C5.0Tree;freq;smart;simple;0.98;none;0.909689753;0.837934763;741;26.75
n1;p48;w380;2;0;knn;freq;smart;simple;0.98;>0;0.919305068;0.849995171;227;23
n1;p48;w384;2;0;ranger;freq;smart;simple;0.98;>0;0.965583161;0.887686727;227;28.92
n1;p48;w379;2;0;JRip;freq;smart;simple;0.98;>0;0.906873178;0.834172241;227;28.29
n1;p48;w383;2;0;svmLinear2;freq;smart;simple;0.98;>0;0.941887409;0.870057857;227;23.88
n1;p48;w378;2;0;J48;freq;smart;simple;0.98;>0;0.918726753;0.847870353;227;24.79
n1;p48;w377;2;0;nnet;freq;smart;simple;0.98;>0;0.920970114;0.8502255;227;24.46
n1;p48;w382;2;0;lda;freq;smart;simple;0.98;>0;0.87300538;0.806319413;227;24.01
n1;p48;w381;2;0;C5.0Tree;freq;smart;simple;0.98;>0;0.915902529;0.845102619;227;24.98
n1;p5;w36;2;0;knn;tf_idf;none;simple;0.99;none;0.869060172;0.777894882;1759;84.17
n1;p5;w40;2;0;ranger;tf_idf;none;simple;0.99;none;0.965021363;0.878021264;1759;43.78
n1;p5;w35;2;0;JRip;tf_idf;none;simple;0.99;none;0.878688243;0.783964046;1759;95.84
n1;p5;w39;2;0;svmLinear2;tf_idf;none;simple;0.99;none;0.974036744;0.882969819;1759;50.72
n1;p5;w34;2;0;J48;tf_idf;none;simple;0.99;none;0.895031025;0.803921148;1759;73.28
n1;p5;w33;2;0;nnet;tf_idf;none;simple;0.99;none;0.980817691;0.886725099;1759;56.49
n1;p5;w38;2;0;lda;tf_idf;none;simple;0.99;none;0.813413658;0.731192168;1759;70.99
n1;p5;w37;2;0;C5.0Tree;tf_idf;none;simple;0.99;none;0.896159699;0.80254633;1759;82.53
n1;p6;w44;2;0;knn;tf_idf;none;simple;0.99;>0;0.930594373;0.844642615;502;48.25
n1;p6;w48;2;0;ranger;tf_idf;none;simple;0.99;>0;0.95656143;0.871180994;502;42.09
n1;p6;w43;2;0;JRip;tf_idf;none;simple;0.99;>0;0.887721431;0.807198271;502;44.86
n1;p6;w47;2;0;svmLinear2;tf_idf;none;simple;0.99;>0;0.962190784;0.880201724;502;35.25
n1;p6;w42;2;0;J48;tf_idf;none;simple;0.99;>0;0.911395488;0.831104004;502;40
n1;p6;w41;2;0;nnet;tf_idf;none;simple;0.99;>0;0.970662185;0.888217394;502;34.83
n1;p6;w46;2;0;lda;tf_idf;none;simple;0.99;>0;0.94978432;0.868250997;502;36.24
n1;p6;w45;2;0;C5.0Tree;tf_idf;none;simple;0.99;>0;0.909703751;0.825587597;502;48.47
n1;p7;w52;2;0;knn;tf_idf;none;simple;0.98;none;0.865104732;0.784795181;989;49.26
n1;p7;w56;2;0;ranger;tf_idf;none;simple;0.98;none;0.963888882;0.882917885;989;33.44
n1;p7;w51;2;0;JRip;tf_idf;none;simple;0.98;none;0.882072948;0.800208516;989;49.21
n1;p7;w55;2;0;svmLinear2;tf_idf;none;simple;0.98;none;0.956542342;0.879223758;989;29.12
n1;p7;w50;2;0;J48;tf_idf;none;simple;0.98;none;0.897288367;0.819500936;989;37.61
n1;p7;w49;2;0;nnet;tf_idf;none;simple;0.98;none;0.967260893;0.888976913;989;29.25
n1;p7;w54;2;0;lda;tf_idf;none;simple;0.98;none;0.875283093;0.801923936;989;33.16
n1;p7;w53;2;0;C5.0Tree;tf_idf;none;simple;0.98;none;0.896722762;0.812507226;989;51.67
n1;p8;w60;2;0;knn;tf_idf;none;simple;0.98;>0;0.928910296;0.851728164;372;32.13
n1;p8;w64;2;0;ranger;tf_idf;none;simple;0.98;>0;0.959379287;0.881263581;372;29.88
n1;p8;w59;2;0;JRip;tf_idf;none;simple;0.98;>0;0.866826985;0.794834233;372;32.08
n1;p8;w63;2;0;svmLinear2;tf_idf;none;simple;0.98;>0;0.948649267;0.876349967;372;23.83
n1;p8;w58;2;0;J48;tf_idf;none;simple;0.98;>0;0.901809429;0.83059081;372;26.86
n1;p8;w57;2;0;nnet;tf_idf;none;simple;0.98;>0;0.854977504;0.790785733;372;22.69
n1;p8;w62;2;0;lda;tf_idf;none;simple;0.98;>0;0.948651821;0.87640756;372;23.77
n1;p8;w61;2;0;C5.0Tree;tf_idf;none;simple;0.98;>0;0.902364843;0.826451217;372;33.62
n1;p9;w68;2;0;knn;tf_idf;default;none;0.99;none;0.833507049;0.746776171;1827;81.05
n1;p9;w72;2;0;ranger;tf_idf;default;none;0.99;none;0.96727744;0.880893478;1827;42.18
n1;p9;w67;2;0;JRip;tf_idf;default;none;0.99;none;0.892227166;0.796151727;1827;95.32
n1;p9;w71;2;0;svmLinear2;tf_idf;default;none;0.99;none;0.965020115;0.877756031;1827;44.31
n1;p9;w66;2;0;J48;tf_idf;default;none;0.99;none;0.870787543;0.783258018;1827;69.23
n1;p9;w65;2;0;nnet;tf_idf;default;none;0.99;none;0.98081386;0.889907763;1827;48.94
n1;p9;w70;2;0;lda;tf_idf;default;none;0.99;none;0.795909024;0.715449381;1827;71.02
n1;p9;w69;2;0;C5.0Tree;tf_idf;default;none;0.99;none;0.871335302;0.78122776;1827;78.76
n10;p1;w7;2;0;svmLinear2;tf_idf;none;none;0.99;none;0.946315789;0.855514138;2188;56.54
n10;p1;w4;2;0;knn;tf_idf;none;none;0.99;none;0.813684211;0.722417778;2188;116.6
n10;p1;w2;2;0;J48;tf_idf;none;none;0.99;none;0.868421053;0.773846115;2188;100.7
n10;p1;w6;2;0;lda;tf_idf;none;none;0.99;none;0.838947368;0.74846051;2188;96.08
n10;p1;w3;2;0;JRip;tf_idf;none;none;0.99;none;0.877368421;0.779141809;2188;115.51
n10;p1;w8;2;0;ranger;tf_idf;none;none;0.99;none;0.961052632;0.871131052;2188;50.88
n10;p1;w1;2;0;nnet;tf_idf;none;none;0.99;none;0.951578947;0.853841862;2188;76.33
n10;p1;w5;2;0;C5.0Tree;tf_idf;none;none;0.99;none;0.874210526;0.778269149;2188;104.58
n10;p10;w79;2;0;svmLinear2;tf_idf;default;none;0.99;>0;0.935263158;0.856967595;352;33.02
n10;p10;w76;2;0;knn;tf_idf;default;none;0.99;>0;0.903157895;0.82359212;352;40
n10;p10;w74;2;0;J48;tf_idf;default;none;0.99;>0;0.885263158;0.809823421;352;35.26
n10;p10;w78;2;0;lda;tf_idf;default;none;0.99;>0;0.936842105;0.858362432;352;33.1
n10;p10;w75;2;0;JRip;tf_idf;default;none;0.99;>0;0.903684211;0.822785355;352;42.58
n10;p10;w80;2;0;ranger;tf_idf;default;none;0.99;>0;0.945789474;0.861283721;352;42.26
n10;p10;w73;2;0;nnet;tf_idf;default;none;0.99;>0;0.951578947;0.870407874;352;35.39
n10;p10;w77;2;0;C5.0Tree;tf_idf;default;none;0.99;>0;0.883684211;0.804448645;352;42.85
n10;p11;w87;2;0;svmLinear2;tf_idf;default;none;0.98;none;0.948947368;0.873731318;1016;27.2
n10;p11;w84;2;0;knn;tf_idf;default;none;0.98;none;0.831578947;0.753375959;1016;51.96
n10;p11;w82;2;0;J48;tf_idf;default;none;0.98;none;0.879473684;0.805188611;1016;34.12
n10;p11;w86;2;0;lda;tf_idf;default;none;0.98;none;0.863684211;0.793175328;1016;30.16
n10;p11;w83;2;0;JRip;tf_idf;default;none;0.98;none;0.894736842;0.814884407;1016;42.07
n10;p11;w88;2;0;ranger;tf_idf;default;none;0.98;none;0.955789474;0.874203726;1016;35.48
n10;p11;w81;2;0;nnet;tf_idf;default;none;0.98;none;0.943157895;0.865734543;1016;30.76
n10;p11;w85;2;0;C5.0Tree;tf_idf;default;none;0.98;none;0.86;0.780018394;1016;49.63
n10;p12;w95;2;0;svmLinear2;tf_idf;default;none;0.98;>0;0.934736842;0.868332964;355;19.06
n10;p12;w92;2;0;knn;tf_idf;default;none;0.98;>0;0.887368421;0.817783139;355;26.22
n10;p12;w90;2;0;J48;tf_idf;default;none;0.98;>0;0.881578947;0.815871883;355;22.16
n10;p12;w94;2;0;lda;tf_idf;default;none;0.98;>0;0.944736842;0.877622562;355;19.06
n10;p12;w91;2;0;JRip;tf_idf;default;none;0.98;>0;0.898947368;0.828652541;355;25.97
n10;p12;w96;2;0;ranger;tf_idf;default;none;0.98;>0;0.954210526;0.877854787;355;28.11
n10;p12;w89;2;0;nnet;tf_idf;default;none;0.98;>0;0.941578947;0.871716815;355;21.84
n10;p12;w93;2;0;C5.0Tree;tf_idf;default;none;0.98;>0;0.887368421;0.815655266;355;29.1
n10;p13;w103;2;0;svmLinear2;tf_idf;default;simple;0.99;none;0.965263158;0.870764923;1881;61.63
n10;p13;w100;2;0;knn;tf_idf;default;simple;0.99;none;0.813684211;0.724023722;1881;106.69
n10;p13;w98;2;0;J48;tf_idf;default;simple;0.99;none;0.886842105;0.794507585;1881;81.27
n10;p13;w102;2;0;lda;tf_idf;default;simple;0.99;none;0.755789474;0.674691179;1881;93.72
n10;p13;w99;2;0;JRip;tf_idf;default;simple;0.99;none;0.894210526;0.797031831;1881;99.67
n10;p13;w104;2;0;ranger;tf_idf;default;simple;0.99;none;0.965789474;0.873278146;1881;56.13
n10;p13;w97;2;0;nnet;tf_idf;default;simple;0.99;none;0.956842105;0.859792005;1881;72.09
n10;p13;w101;2;0;C5.0Tree;tf_idf;default;simple;0.99;none;0.891052632;0.794999679;1881;95.82
n10;p14;w111;2;0;svmLinear2;tf_idf;default;simple;0.99;>0;0.946842105;0.865030688;327;37.14
n10;p14;w108;2;0;knn;tf_idf;default;simple;0.99;>0;0.912105263;0.829870999;327;43.79
n10;p14;w106;2;0;J48;tf_idf;default;simple;0.99;>0;0.893684211;0.81549518;327;38.95
n10;p14;w110;2;0;lda;tf_idf;default;simple;0.99;>0;0.949473684;0.867318429;327;37.34
n10;p14;w107;2;0;JRip;tf_idf;default;simple;0.99;>0;0.906842105;0.824969627;327;44.03
n10;p14;w112;2;0;ranger;tf_idf;default;simple;0.99;>0;0.957368421;0.870257791;327;45.42
n10;p14;w105;2;0;nnet;tf_idf;default;simple;0.99;>0;0.949473684;0.866226388;327;39.27
n10;p14;w109;2;0;C5.0Tree;tf_idf;default;simple;0.99;>0;0.891578947;0.809974127;327;46.51
n10;p15;w119;2;0;svmLinear2;tf_idf;default;simple;0.98;none;0.957368421;0.875759245;1076;35.3
n10;p15;w116;2;0;knn;tf_idf;default;simple;0.98;none;0.837368421;0.755226216;1076;62.17
n10;p15;w114;2;0;J48;tf_idf;default;simple;0.98;none;0.888947368;0.809169188;1076;43
n10;p15;w118;2;0;lda;tf_idf;default;simple;0.98;none;0.866842105;0.789925312;1076;41.13
n10;p15;w115;2;0;JRip;tf_idf;default;simple;0.98;none;0.889473684;0.804994924;1076;54.15
n10;p15;w120;2;0;ranger;tf_idf;default;simple;0.98;none;0.963157895;0.876976116;1076;42.5
n10;p15;w113;2;0;nnet;tf_idf;default;simple;0.98;none;0.957894737;0.876178729;1076;35.4
n10;p15;w117;2;0;C5.0Tree;tf_idf;default;simple;0.98;none;0.890526316;0.803524794;1076;61.08
n10;p16;w127;2;0;svmLinear2;tf_idf;default;simple;0.98;>0;0.940526316;0.867384597;222;25.49
n10;p16;w124;2;0;knn;tf_idf;default;simple;0.98;>0;0.902105263;0.828981504;222;29.41
n10;p16;w122;2;0;J48;tf_idf;default;simple;0.98;>0;0.894736842;0.824518787;222;26.29
n10;p16;w126;2;0;lda;tf_idf;default;simple;0.98;>0;0.948947368;0.875082215;222;25.57
n10;p16;w123;2;0;JRip;tf_idf;default;simple;0.98;>0;0.904736842;0.830993954;222;29.99
n10;p16;w128;2;0;ranger;tf_idf;default;simple;0.98;>0;0.951578947;0.872452289;222;32.22
n10;p16;w121;2;0;nnet;tf_idf;default;simple;0.98;>0;0.945789474;0.871531733;222;26.33
n10;p16;w125;2;0;C5.0Tree;tf_idf;default;simple;0.98;>0;0.891578947;0.817645475;222;31.9
n10;p17;w135;2;0;svmLinear2;tf_idf;smart;none;0.99;none;0.954210526;0.863531545;1811;54.28
n10;p17;w132;2;0;knn;tf_idf;smart;none;0.99;none;0.808947368;0.721363272;1811;97.87
n10;p17;w130;2;0;J48;tf_idf;smart;none;0.99;none;0.881578947;0.791698462;1811;73.8
n10;p17;w134;2;0;lda;tf_idf;smart;none;0.99;none;0.737894737;0.660785819;1811;82.67
n10;p17;w131;2;0;JRip;tf_idf;smart;none;0.99;none;0.902105263;0.804949263;1811;95.4
n10;p17;w136;2;0;ranger;tf_idf;smart;none;0.99;none;0.958421053;0.866789944;1811;55.68
n10;p17;w129;2;0;nnet;tf_idf;smart;none;0.99;none;0.943684211;0.851333094;1811;61.53
n10;p17;w133;2;0;C5.0Tree;tf_idf;smart;none;0.99;none;0.890526316;0.796033865;1811;88.84
n10;p18;w143;2;0;svmLinear2;tf_idf;smart;none;0.99;>0;0.934736842;0.857481394;337;31.52
n10;p18;w140;2;0;knn;tf_idf;smart;none;0.99;>0;0.910526316;0.831284051;337;38.17
n10;p18;w138;2;0;J48;tf_idf;smart;none;0.99;>0;0.881578947;0.807425997;337;33.6
n10;p18;w142;2;0;lda;tf_idf;smart;none;0.99;>0;0.932631579;0.855672632;337;31.34
n10;p18;w139;2;0;JRip;tf_idf;smart;none;0.99;>0;0.911578947;0.831888464;337;38.83
n10;p18;w144;2;0;ranger;tf_idf;smart;none;0.99;>0;0.95;0.865836387;337;40.88
n10;p18;w137;2;0;nnet;tf_idf;smart;none;0.99;>0;0.946315789;0.866435718;337;34.04
n10;p18;w141;2;0;C5.0Tree;tf_idf;smart;none;0.99;>0;0.888421053;0.809886997;337;40.53
n10;p19;w151;2;0;svmLinear2;tf_idf;smart;none;0.98;none;0.947894737;0.874965943;809;24.59
n10;p19;w148;2;0;knn;tf_idf;smart;none;0.98;none;0.841578947;0.765041897;809;45.33
n10;p19;w146;2;0;J48;tf_idf;smart;none;0.98;none;0.882631579;0.811003775;809;29.53
n10;p19;w150;2;0;lda;tf_idf;smart;none;0.98;none;0.903684211;0.833244761;809;25.69
n10;p19;w147;2;0;JRip;tf_idf;smart;none;0.98;none;0.909473684;0.82846416;809;41.75
n10;p19;w152;2;0;ranger;tf_idf;smart;none;0.98;none;0.955789474;0.874345875;809;35.25
n10;p19;w145;2;0;nnet;tf_idf;smart;none;0.98;none;0.954736842;0.881770986;809;24.05
n10;p19;w149;2;0;C5.0Tree;tf_idf;smart;none;0.98;none;0.886842105;0.806950134;809;43.65
n10;p2;w15;2;0;svmLinear2;tf_idf;none;none;0.99;>0;0.924736842;0.846609998;372;34.15
n10;p2;w12;2;0;knn;tf_idf;none;none;0.99;>0;0.898421053;0.818737055;372;41.06
n10;p2;w10;2;0;J48;tf_idf;none;none;0.99;>0;0.877368421;0.801847918;372;36.61
n10;p2;w14;2;0;lda;tf_idf;none;none;0.99;>0;0.937368421;0.858612427;372;33.46
n10;p2;w11;2;0;JRip;tf_idf;none;none;0.99;>0;0.881578947;0.803914219;372;40
n10;p2;w16;2;0;ranger;tf_idf;none;none;0.99;>0;0.948421053;0.863741572;372;42.14
n10;p2;w9;2;0;nnet;tf_idf;none;none;0.99;>0;0.943684211;0.862379075;372;36.74
n10;p2;w13;2;0;C5.0Tree;tf_idf;none;none;0.99;>0;0.882105263;0.802552865;372;43.84
n10;p20;w159;2;0;svmLinear2;tf_idf;smart;none;0.98;>0;0.948947368;0.881224026;316;19.33
n10;p20;w156;2;0;knn;tf_idf;smart;none;0.98;>0;0.892631579;0.823125863;316;25.6
n10;p20;w154;2;0;J48;tf_idf;smart;none;0.98;>0;0.890526316;0.825143362;316;21.12
n10;p20;w158;2;0;lda;tf_idf;smart;none;0.98;>0;0.951578947;0.883633538;316;19.36
n10;p20;w155;2;0;JRip;tf_idf;smart;none;0.98;>0;0.908421053;0.837874897;316;25.37
n10;p20;w160;2;0;ranger;tf_idf;smart;none;0.98;>0;0.956842105;0.880166463;316;28.25
n10;p20;w153;2;0;nnet;tf_idf;smart;none;0.98;>0;0.949473684;0.879867172;316;21.02
n10;p20;w157;2;0;C5.0Tree;tf_idf;smart;none;0.98;>0;0.889473684;0.818393009;316;27.98
n10;p21;w167;2;0;svmLinear2;tf_idf;smart;simple;0.99;none;0.962105263;0.868632291;1721;59.63
n10;p21;w164;2;0;knn;tf_idf;smart;simple;0.99;none;0.833157895;0.742569471;1721;99.91
n10;p21;w162;2;0;J48;tf_idf;smart;simple;0.99;none;0.895789474;0.804170725;1721;74.87
n10;p21;w166;2;0;lda;tf_idf;smart;simple;0.99;none;0.678421053;0.606739966;1721;87.07
n10;p21;w163;2;0;JRip;tf_idf;smart;simple;0.99;none;0.894210526;0.798095995;1721;94.49
n10;p21;w168;2;0;ranger;tf_idf;smart;simple;0.99;none;0.964736842;0.871406292;1721;58.55
n10;p21;w161;2;0;nnet;tf_idf;smart;simple;0.99;none;0.942631579;0.849703708;1721;63.53
n10;p21;w165;2;0;C5.0Tree;tf_idf;smart;simple;0.99;none;0.897368421;0.801885402;1721;90.02
n10;p22;w175;2;0;svmLinear2;tf_idf;smart;simple;0.99;>0;0.941052632;0.859516958;314;37.53
n10;p22;w172;2;0;knn;tf_idf;smart;simple;0.99;>0;0.915263158;0.832668258;314;43.95
n10;p22;w170;2;0;J48;tf_idf;smart;simple;0.99;>0;0.882631579;0.805296149;314;39.17
n10;p22;w174;2;0;lda;tf_idf;smart;simple;0.99;>0;0.947894737;0.865737426;314;37.58
n10;p22;w171;2;0;JRip;tf_idf;smart;simple;0.99;>0;0.913157895;0.830767159;314;43.92
n10;p22;w176;2;0;ranger;tf_idf;smart;simple;0.99;>0;0.961052632;0.873381968;314;45.89
n10;p22;w169;2;0;nnet;tf_idf;smart;simple;0.99;>0;0.841052632;0.767429007;314;39.03
n10;p22;w173;2;0;C5.0Tree;tf_idf;smart;simple;0.99;>0;0.88;0.799519548;314;46.36
n10;p23;w183;2;0;svmLinear2;tf_idf;smart;simple;0.98;none;0.947368421;0.867108467;923;34.5
n10;p23;w180;2;0;knn;tf_idf;smart;simple;0.98;none;0.845789474;0.764116788;923;58.09
n10;p23;w178;2;0;J48;tf_idf;smart;simple;0.98;none;0.888421053;0.810316253;923;39.68
n10;p23;w182;2;0;lda;tf_idf;smart;simple;0.98;none;0.905789474;0.827084413;923;37.94
n10;p23;w179;2;0;JRip;tf_idf;smart;simple;0.98;none;0.908947368;0.824285239;923;49.94
n10;p23;w184;2;0;ranger;tf_idf;smart;simple;0.98;none;0.961578947;0.874650726;923;44.26
n10;p23;w177;2;0;nnet;tf_idf;smart;simple;0.98;none;0.955263158;0.872328357;923;37.82
n10;p23;w181;2;0;C5.0Tree;tf_idf;smart;simple;0.98;none;0.898947368;0.813152551;923;55.27
n10;p24;w191;2;0;svmLinear2;tf_idf;smart;simple;0.98;>0;0.938947368;0.86508763;209;26.5
n10;p24;w188;2;0;knn;tf_idf;smart;simple;0.98;>0;0.910526316;0.836304572;209;30
n10;p24;w186;2;0;J48;tf_idf;smart;simple;0.98;>0;0.887368421;0.816935895;209;27.33
n10;p24;w190;2;0;lda;tf_idf;smart;simple;0.98;>0;0.945789474;0.871465636;209;26.41
n10;p24;w187;2;0;JRip;tf_idf;smart;simple;0.98;>0;0.906842105;0.832332357;209;30.86
n10;p24;w192;2;0;ranger;tf_idf;smart;simple;0.98;>0;0.952631579;0.872456728;209;33.67
n10;p24;w185;2;0;nnet;tf_idf;smart;simple;0.98;>0;0.942631579;0.868261963;209;26.77
n10;p24;w189;2;0;C5.0Tree;tf_idf;smart;simple;0.98;>0;0.883684211;0.809971964;209;32.59
n10;p25;w199;2;0;svmLinear2;freq;none;none;0.99;none;0.912105263;0.826017789;2188;52.75
n10;p25;w196;2;0;knn;freq;none;none;0.99;none;0.813684211;0.722675222;2188;114.95
n10;p25;w194;2;0;J48;freq;none;none;0.99;none;0.877894737;0.783646189;2188;93.95
n10;p25;w198;2;0;lda;freq;none;none;0.99;none;0.701578947;0.627982606;2188;84.17
n10;p25;w195;2;0;JRip;freq;none;none;0.99;none;0.881578947;0.782685396;2188;116.67
n10;p25;w200;2;0;ranger;freq;none;none;0.99;none;0.959473684;0.870148983;2188;49.84
n10;p25;w193;2;0;nnet;freq;none;none;0.99;none;0.928421053;0.828557173;2188;94.82
n10;p25;w197;2;0;C5.0Tree;freq;none;none;0.99;none;0.881578947;0.80200097;2188;44
n10;p26;w207;2;0;svmLinear2;freq;none;none;0.99;>0;0.937894737;0.859339869;296;33.08
n10;p26;w204;2;0;knn;freq;none;none;0.99;>0;0.800526316;0.730695235;296;38.51
n10;p26;w202;2;0;J48;freq;none;none;0.99;>0;0.885263158;0.810335273;296;34.38
n10;p26;w206;2;0;lda;freq;none;none;0.99;>0;0.87;0.79766926;296;32.2
n10;p26;w203;2;0;JRip;freq;none;none;0.99;>0;0.888947368;0.812380325;296;36.7
n10;p26;w208;2;0;ranger;freq;none;none;0.99;>0;0.948421053;0.864894761;296;39.95
n10;p26;w201;2;0;nnet;freq;none;none;0.99;>0;0.913157895;0.83479178;296;36.2
