"setup_id","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
"97",223.020408163265,223.408163265306,221.510204081633,222.367346938776,222.795918367347,222.163265306122,222.959183673469,222.775510204082,222.061224489796,222.326530612245,221.30612244898,222.897959183673,222.551020408163,222.979591836735,221.571428571429,222.244897959184,221.408163265306,220.734693877551,224.244897959184,221.163265306122,222.65306122449,222.102040816327,222.265306122449,222.816326530612,222.122448979592,221.163265306122,223.122448979592,221.632653061224,222.367346938776,220.775510204082,221.959183673469,221.775510204082,222.714285714286,223.163265306122,221.530612244898,222.244897959184,221.591836734694,221.612244897959,222.30612244898,221.489795918367,222,221.69387755102,223.020408163265,221.408163265306,222.408163265306,223.34693877551,221.510204081633,220.816326530612,222.367346938776,221.530612244898
"98",172.571428571429,170.428571428571,173.734693877551,173.040816326531,173.265306122449,170.489795918367,172.734693877551,173.34693877551,171.510204081633,172.877551020408,170.877551020408,171.020408163265,172.857142857143,173.755102040816,172.632653061224,171.448979591837,173.183673469388,170.081632653061,170.510204081633,172.428571428571,172.734693877551,172.714285714286,173.34693877551,170.938775510204,171.979591836735,171.387755102041,169.020408163265,170.183673469388,171.102040816327,169.020408163265,173.102040816327,171.551020408163,171.591836734694,170.816326530612,169.244897959184,170.326530612245,171.285714285714,170.836734693878,172.551020408163,170.857142857143,170.020408163265,170.673469387755,171.34693877551,170.183673469388,172.469387755102,172.34693877551,170.612244897959,170.34693877551,170.755102040816,168.857142857143
"99",141.551020408163,141.102040816327,139.69387755102,142.632653061224,140.775510204082,142.551020408163,142.877551020408,141.938775510204,144.469387755102,142.673469387755,140.918367346939,144.387755102041,141.204081632653,140.775510204082,140.897959183673,144.285714285714,143.632653061224,141.020408163265,142.204081632653,142.714285714286,143.081632653061,142.755102040816,141.632653061224,144.959183673469,144.714285714286,144.34693877551,144.163265306122,144.979591836735,143.551020408163,143.448979591837,143.489795918367,141.102040816327,140.857142857143,144.102040816327,144.673469387755,144.204081632653,144.122448979592,144.469387755102,143.857142857143,144.775510204082,145.204081632653,144.632653061224,144.959183673469,143.714285714286,144.040816326531,143.469387755102,141.836734693878,140.877551020408,142.632653061224,142.040816326531
"100",215.040816326531,215.816326530612,213.183673469388,214.836734693878,215.632653061224,214.224489795918,215.938775510204,214.755102040816,214.551020408163,214.387755102041,213.367346938776,214.918367346939,214.755102040816,215,213.775510204082,214.836734693878,212.795918367347,213.020408163265,216.836734693878,212.571428571429,216.040816326531,214.65306122449,214.142857142857,213.959183673469,212.428571428571,213.061224489796,213.714285714286,213.632653061224,214.69387755102,212.65306122449,213.612244897959,214.142857142857,214.428571428571,214.775510204082,211.836734693878,214.326530612245,213.510204081633,212.897959183673,213.816326530612,212.816326530612,214.448979591837,214.081632653061,213.714285714286,213.673469387755,214.34693877551,215.959183673469,213.897959183673,213.102040816327,215.020408163265,213.367346938776
"101",82.265306122449,82.0816326530612,83.0408163265306,82.9795918367347,82.7551020408163,82.530612244898,82.530612244898,83.0816326530612,81.7142857142857,81.7551020408163,82.3877551020408,81.5102040816327,81.4489795918367,82.9795918367347,82.8979591836735,80.6122448979592,82.9591836734694,81.9387755102041,82.2244897959184,82.265306122449,81.530612244898,82.7959183673469,83,80.9183673469388,81.1224489795918,81.8367346938775,79.1224489795918,82.5714285714286,81.1428571428571,80.9591836734694,82.5510204081633,81.1020408163265,82.4081632653061,81.1224489795918,80.3469387755102,79.9591836734694,82.4897959183673,80.7755102040816,82.8367346938775,81.6122448979592,81.1224489795918,81.3673469387755,81.7551020408163,81.7142857142857,82.8163265306122,81.6530612244898,81.734693877551,80.3877551020408,81.3673469387755,78.9183673469388
"102",332.775510204082,332.448979591837,332.469387755102,333.591836734694,331.65306122449,333.65306122449,333.265306122449,332.918367346939,332.877551020408,332.244897959184,331.632653061225,333.734693877551,331.714285714286,332.265306122449,331.979591836735,333.836734693878,333.714285714286,331.918367346939,333.755102040816,332.938775510204,332.65306122449,333.510204081633,331.673469387755,331.755102040816,332.061224489796,332.30612244898,331.918367346939,332.591836734694,332.755102040816,333.102040816327,331.65306122449,331.551020408163,333.714285714286,331.979591836735,332.081632653061,331.938775510204,332.040816326531,332.244897959184,332.265306122449,332.081632653061,331.959183673469,332.387755102041,332.102040816327,332.673469387755,333.979591836735,332.326530612245,333.551020408163,332.65306122449,332.34693877551,332.755102040816
"103",298.714285714286,297.938775510204,298,298.020408163265,297.326530612245,297.040816326531,299.020408163265,296.612244897959,296.959183673469,298.040816326531,297.65306122449,297.795918367347,297.510204081633,298.061224489796,297.795918367347,296.795918367347,298.30612244898,297.163265306122,297.428571428571,297.69387755102,298.244897959184,298.102040816327,297.714285714286,301.142857142857,298,297.428571428571,296.877551020408,298.489795918367,297.959183673469,297.612244897959,299.040816326531,297.122448979592,298.979591836735,297.816326530612,298.224489795918,299.204081632653,297.102040816327,297.734693877551,297.591836734694,297.265306122449,297.408163265306,297.448979591837,298.183673469388,297.510204081633,298.632653061225,298.163265306122,298.816326530612,297.367346938775,297.775510204082,297.163265306122
"104",322.571428571429,322.571428571429,322.408163265306,322.30612244898,322.204081632653,323.204081632653,322.265306122449,323.244897959184,323.489795918367,323.571428571429,322.081632653061,322.938775510204,322.122448979592,322.69387755102,322.979591836735,322.979591836735,322.571428571429,322.448979591837,322.897959183673,322.489795918367,322.122448979592,322.755102040816,323.142857142857,323.673469387755,324,323.836734693878,323.979591836735,322.530612244898,323.510204081633,322.122448979592,322.408163265306,322.857142857143,323.469387755102,322.734693877551,325.142857142857,322.530612244898,323.816326530612,322.69387755102,323.836734693878,324.857142857143,323.673469387755,323.571428571429,324.102040816327,322.795918367347,324.244897959184,324.34693877551,322.571428571429,322.510204081633,322.122448979592,322
"105",109.714285714286,110.061224489796,114.102040816327,110.775510204082,110.102040816327,111.428571428571,111.714285714286,109.938775510204,110.367346938776,109.734693877551,114.224489795918,113.224489795918,113.877551020408,109.959183673469,114.204081632653,109.591836734694,113.979591836735,109.081632653061,113.591836734694,114.224489795918,109.387755102041,109.489795918367,109.081632653061,112.816326530612,113.816326530612,113.448979591837,113.734693877551,110.857142857143,111.142857142857,112.979591836735,111.816326530612,113.448979591837,110.877551020408,113.65306122449,113.775510204082,114.061224489796,111.122448979592,114.224489795918,111.551020408163,112.591836734694,113.775510204082,113.65306122449,112.265306122449,113.551020408163,110.938775510204,109.714285714286,112.34693877551,113.65306122449,111.469387755102,113.857142857143
"106",106.30612244898,106.469387755102,104.530612244898,105.632653061224,106.020408163265,106.326530612245,105.979591836735,105.081632653061,105.530612244898,105.020408163265,104.122448979592,106,104.183673469388,106.061224489796,105.040816326531,105.938775510204,104.571428571429,104.244897959184,105.775510204082,104.714285714286,103.632653061224,106.163265306122,105.714285714286,105.959183673469,104.489795918367,105.326530612245,105.938775510204,105.795918367347,104.081632653061,105.632653061224,104.489795918367,106.285714285714,106.551020408163,106.673469387755,105.673469387755,104.938775510204,105.510204081633,104.428571428571,104.938775510204,105.979591836735,105.877551020408,105.326530612245,105.775510204082,106.510204081633,104.979591836735,105.081632653061,106.551020408163,104.489795918367,107.020408163265,105.632653061224
"107",73.9795918367347,74.1836734693878,74.5714285714286,74.8163265306122,74.469387755102,74.3265306122449,74.2448979591837,74.6938775510204,73.8163265306122,74.1020408163265,74.0408163265306,73.3877551020408,74,75.0612244897959,74.5918367346939,73.9387755102041,74.1020408163265,73.6938775510204,74.3469387755102,74.1632653061225,73.9183673469388,74.2448979591837,74.9183673469388,73.530612244898,72.8979591836735,74.2040816326531,71.8979591836735,74.469387755102,74.1428571428571,73.3673469387755,74.3673469387755,72.9795918367347,74.0204081632653,72.6530612244898,72.3469387755102,71.3877551020408,73.6734693877551,72.2857142857143,74.7959183673469,73.4081632653061,73.5102040816327,73.8775510204082,73.5102040816327,73.4081632653061,74.7142857142857,73.8775510204082,73.9591836734694,73.1020408163265,73.0816326530612,72.9183673469388
"108",27.7551020408163,27.9591836734694,26.8775510204082,27.8367346938776,28.1224489795918,28.1428571428571,28.0816326530612,28.1020408163265,27.3877551020408,28.0204081632653,27.734693877551,28.1428571428571,27.5714285714286,28.0816326530612,27.9387755102041,27.6734693877551,27.9795918367347,28.1428571428571,28.3061224489796,27.7551020408163,28.1836734693878,28.0204081632653,28.1428571428571,28.3877551020408,28.3877551020408,28.3877551020408,28.3877551020408,28.3469387755102,28.3877551020408,28.2244897959184,28.1836734693878,28.2244897959184,28.1836734693878,28.1836734693878,28.3877551020408,28.3469387755102,28.265306122449,28.3673469387755,28.3061224489796,28.3877551020408,28.3673469387755,28.3877551020408,28.3877551020408,28.3877551020408,28.3877551020408,28.1836734693878,25.734693877551,26.5102040816327,23.1428571428571,23.2040816326531
"109",165.122448979592,165.183673469388,162.326530612245,164.204081632653,164.959183673469,165.142857142857,164.673469387755,163.591836734694,164.122448979592,163.836734693878,162.714285714286,164.571428571429,162.857142857143,164.979591836735,164.367346938776,164.224489795918,163.387755102041,163.938775510204,164.938775510204,163.734693877551,162.69387755102,164.775510204082,164.918367346939,162.408163265306,162.224489795918,163.040816326531,163.530612244898,163.795918367347,163.571428571429,164.428571428571,163.612244897959,165.469387755102,165.30612244898,165.571428571429,161.34693877551,164.061224489796,163.30612244898,162.65306122449,163.122448979592,162.387755102041,163.30612244898,163.142857142857,162.612244897959,163.469387755102,162.489795918367,163.979591836735,164.857142857143,162.020408163265,166.367346938776,164.65306122449
"110",39.7959183673469,39.7551020408163,39.7959183673469,39.5714285714286,39.7959183673469,39.8163265306122,39.7959183673469,39.8163265306122,39.8163265306122,39.8775510204082,39.8979591836735,39.734693877551,39.8979591836735,39.7959183673469,39.8775510204082,39.7959183673469,39.7551020408163,39.8775510204082,39.8979591836735,38.7551020408163,39.8979591836735,39.8163265306122,39.8367346938776,34.0816326530612,37.7959183673469,39.4081632653061,39.8367346938776,39.8979591836735,39.8775510204082,39.8979591836735,39.734693877551,38.9183673469388,39.265306122449,38.7551020408163,37.9183673469388,39.5102040816327,36.8571428571429,38.2244897959184,36.3877551020408,38.3061224489796,38.2244897959184,39,38.3673469387755,39.3469387755102,39.3877551020408,33.6938775510204,39.7142857142857,39.5918367346939,39.6326530612245,39.6938775510204
"111",137.69387755102,138.877551020408,138.163265306122,138.244897959184,138.938775510204,141.65306122449,137.714285714286,138.244897959184,138.081632653061,138.122448979592,137.795918367347,139.122448979592,138.244897959184,140.734693877551,138.285714285714,137.040816326531,138.142857142857,140.387755102041,141.979591836735,141.489795918367,139.061224489796,139.428571428571,139.591836734694,141.877551020408,141.387755102041,142.204081632653,141.612244897959,140.163265306122,141.69387755102,141.387755102041,141.510204081633,139.326530612245,137.795918367347,139.836734693878,141.795918367347,138.408163265306,141.795918367347,140.69387755102,141.326530612245,142.142857142857,141.816326530612,142.102040816327,141.469387755102,141.734693877551,140.755102040816,137.775510204082,142.142857142857,141.122448979592,140.163265306122,139.918367346939
"112",102.65306122449,102.367346938776,100.367346938776,101.469387755102,101.69387755102,102.163265306122,101.877551020408,101,101.591836734694,100.897959183673,100.204081632653,101.897959183673,99.9795918367347,101.448979591837,100.836734693878,101.897959183673,100.530612244898,100.65306122449,101.102040816327,100.244897959184,100.183673469388,101.142857142857,100.979591836735,101.816326530612,100.775510204082,101.204081632653,102.265306122449,101.081632653061,101.632653061224,101.489795918367,100.530612244898,102.142857142857,102.224489795918,101.979591836735,101.34693877551,101.510204081633,101.285714285714,100.65306122449,101.122448979592,101.918367346939,101.65306122449,101.183673469388,101.591836734694,102.122448979592,101.102040816327,100.795918367347,101.551020408163,101.224489795918,101.571428571429,100.040816326531
"113",41.6938775510204,41.8775510204082,40.3265306122449,41.0408163265306,42.1020408163265,42.2040816326531,41.8571428571429,42.3469387755102,42.1428571428571,41.4897959183673,40,42.1836734693878,41.3877551020408,41.8163265306122,40.5714285714286,41.4897959183673,41.0408163265306,41.6530612244898,42.4489795918367,42.1020408163265,42.0204081632653,41.7142857142857,41.8979591836735,42.4489795918367,42.6326530612245,42.734693877551,42.5714285714286,42.5918367346939,42.3061224489796,42.265306122449,42.1836734693878,42.1632653061224,42.4897959183673,42.3265306122449,42.5510204081633,42.2040816326531,42.6734693877551,42.2448979591837,42.7551020408163,42.6122448979592,42.734693877551,42.7142857142857,42.6530612244898,42.6938775510204,42.6326530612245,42.2448979591837,41.6122448979592,41,41.5714285714286,39.9795918367347
"114",300.387755102041,299.979591836735,298.836734693878,299.224489795918,300.591836734694,299.938775510204,300.448979591837,300.571428571429,301.183673469388,301.367346938775,299.775510204082,299,300.448979591837,300.775510204082,299.408163265306,301.408163265306,299,299.224489795918,298.979591836735,299.204081632653,300.142857142857,300.877551020408,300.061224489796,301.224489795918,300.224489795918,301.775510204082,301,300.367346938775,299.877551020408,301.34693877551,301.204081632653,300.510204081633,300.367346938775,300.102040816327,303.30612244898,300.265306122449,301.714285714286,299.489795918367,301.183673469388,302.69387755102,301.367346938775,301.265306122449,301.34693877551,300.591836734694,300.183673469388,301.510204081633,299.448979591837,299.183673469388,299.959183673469,299.65306122449
"115",228.408163265306,228.857142857143,231.224489795918,228.020408163265,226.836734693878,225.775510204082,227.571428571429,228.061224489796,228.510204081633,229.122448979592,233.224489795918,229.428571428571,233.265306122449,228.69387755102,233.265306122449,228.510204081633,232.571428571429,231.938775510204,226.265306122449,232.571428571429,228.938775510204,228.551020408163,228.489795918367,229.204081632653,231.551020408163,226.081632653061,226.244897959184,226.897959183673,226.30612244898,229.469387755102,228.632653061224,228.367346938776,225.734693877551,229.571428571429,228.69387755102,231.612244897959,226.489795918367,231.510204081633,226.020408163265,231.367346938776,226.489795918367,225.918367346939,226.142857142857,226.489795918367,226.224489795918,232.408163265306,227.714285714286,232.775510204082,226.142857142857,232.836734693878
"116",186.408163265306,186.755102040816,185.857142857143,186.122448979592,186.551020408163,186.122448979592,185.755102040816,186.183673469388,186.367346938776,186.448979591837,185.448979591837,185.959183673469,185,186.224489795918,186.591836734694,188.020408163265,184.265306122449,189.020408163265,184.69387755102,184.224489795918,184.857142857143,186.265306122449,188.163265306122,185.918367346939,184.204081632653,184.489795918367,185.816326530612,184.34693877551,184.632653061224,186.061224489796,185.387755102041,187.755102040816,185.979591836735,186.34693877551,185.265306122449,184.367346938776,184.612244897959,184.265306122449,185.387755102041,184.591836734694,185.897959183673,184.530612244898,184.65306122449,185.020408163265,185.387755102041,187.061224489796,186.857142857143,184.510204081633,187.857142857143,183.489795918367
"117",147.061224489796,146.591836734694,147.979591836735,148.224489795918,147.040816326531,146.918367346939,147.469387755102,147.918367346939,147.673469387755,147.30612244898,147.367346938776,144.571428571429,147.428571428571,147.510204081633,148.204081632653,147.265306122449,148.102040816327,149.040816326531,145.326530612245,147.163265306122,147.612244897959,148.34693877551,148.102040816327,146.387755102041,144.897959183673,146.448979591837,143.183673469388,146.755102040816,146.122448979592,146.102040816327,148.020408163265,145.30612244898,146.326530612245,145.673469387755,143.551020408163,144.244897959184,146.69387755102,144.714285714286,148.204081632653,145.69387755102,145.612244897959,145.795918367347,146.30612244898,145.428571428571,147.632653061224,148.122448979592,146.65306122449,146.897959183673,144.489795918367,144.510204081633
"118",71.9183673469388,71.7959183673469,67.0816326530612,71.8367346938775,68.0816326530612,70.9183673469388,71.265306122449,70.7755102040816,71.5714285714286,71.9183673469388,71.6326530612245,71.4081632653061,71.4081632653061,68.3877551020408,71.8979591836735,71.7755102040816,71.6734693877551,71.2857142857143,66.9591836734694,68.4285714285714,72.0816326530612,71.9183673469388,71.8571428571429,72.1224489795918,71.0408163265306,70.265306122449,71.1632653061225,70.9183673469388,71.8775510204082,71.9387755102041,71.734693877551,71.7142857142857,68.734693877551,71.5102040816327,71.8775510204082,71.6326530612245,71.6734693877551,70.8367346938775,71.6938775510204,70.6938775510204,71.4285714285714,70.3877551020408,71.7142857142857,71.469387755102,71.6734693877551,71.8775510204082,67.2040816326531,69.9387755102041,68.3469387755102,68.6530612244898
"119",203.734693877551,204.673469387755,203.34693877551,203.795918367347,204.816326530612,203.734693877551,203.040816326531,203.448979591837,204.183673469388,203.816326530612,203.204081632653,204.020408163265,202.30612244898,203.918367346939,203.65306122449,205.591836734694,202,206.734693877551,202.408163265306,202.163265306122,202.897959183673,204.448979591837,205.469387755102,201.428571428571,200.326530612245,201.387755102041,202.795918367347,202.142857142857,201.755102040816,203.102040816327,202.061224489796,205.285714285714,202.795918367347,203.877551020408,199.897959183673,201.551020408163,201.897959183673,201.122448979592,201.040816326531,200.795918367347,202.326530612245,202.244897959184,201.224489795918,202.632653061224,202.224489795918,203.938775510204,204.387755102041,202.040816326531,205.081632653061,201.224489795918
"120",238.571428571429,239.428571428571,236.224489795918,239.102040816327,239.367346938776,235.734693877551,239.428571428571,239.285714285714,240.836734693878,240.30612244898,238.65306122449,236,238.34693877551,237.489795918367,236.326530612245,240.673469387755,234.65306122449,240.69387755102,236.224489795918,235.285714285714,239.938775510204,240.163265306122,239.040816326531,233.734693877551,233.469387755102,233.34693877551,233.469387755102,233.714285714286,233.34693877551,234.571428571429,234.367346938776,234.632653061224,233.755102040816,233.591836734694,233.571428571429,233.326530612245,233.34693877551,233.448979591837,233.387755102041,233.428571428571,233.285714285714,233.897959183673,233.489795918367,233.979591836735,233.30612244898,234.938775510204,240.612244897959,240,237.285714285714,239.918367346939
"121",278.734693877551,278.836734693878,278.142857142857,279.387755102041,279.122448979592,278.020408163265,278.69387755102,279.183673469388,279.469387755102,279.69387755102,278.448979591837,278.326530612245,278.571428571429,277.714285714286,277.816326530612,277.795918367347,277.591836734694,282.408163265306,277.122448979592,278.061224489796,279.938775510204,279.244897959184,279.122448979592,282.061224489796,277.918367346939,277.714285714286,277.102040816327,280.326530612245,277.510204081633,280.326530612245,278.673469387755,279.326530612245,277.795918367347,278.734693877551,279.367346938775,278.408163265306,277.979591836735,278.591836734694,277.244897959184,277.775510204082,277.836734693878,277.897959183673,277.632653061225,278.632653061225,277.469387755102,279.836734693878,279.836734693878,278.367346938775,279.938775510204,278.244897959184
"122",311.489795918367,311.224489795918,310.244897959184,311,311.755102040816,309.938775510204,310.469387755102,311.122448979592,312.081632653061,312.122448979592,310.714285714286,310.69387755102,310.612244897959,310.69387755102,310.469387755102,312.428571428571,309.857142857143,315.857142857143,310.448979591837,310.163265306122,310.877551020408,311.428571428571,312.163265306122,311.34693877551,310.102040816327,310.836734693878,310.612244897959,309.836734693878,309.673469387755,310.755102040816,310.714285714286,310.530612244898,309.918367346939,311.020408163265,312.102040816327,309.755102040816,311.102040816327,309.775510204082,310.795918367347,311.571428571429,310.918367346939,310.918367346939,310.673469387755,309.591836734694,309.65306122449,311.938775510204,310.673469387755,310.244897959184,309.959183673469,310.122448979592
"123",119.489795918367,122.30612244898,124.061224489796,120.040816326531,121.632653061224,121.285714285714,120.551020408163,119.571428571429,119.326530612245,118.591836734694,124.408163265306,123.469387755102,124.122448979592,120.714285714286,124.489795918367,118.530612244898,124.30612244898,118.387755102041,122.918367346939,124.530612244898,119.469387755102,120.632653061224,120.265306122449,123.34693877551,123.959183673469,121.795918367347,122.183673469388,120.244897959184,123.530612244898,122.408163265306,121.489795918367,122.428571428571,120.428571428571,123.65306122449,123.857142857143,123.69387755102,123.836734693878,124.510204081633,123.551020408163,122.061224489796,122.285714285714,124.102040816327,123.571428571429,124.020408163265,121.244897959184,117.224489795918,123.30612244898,123.959183673469,120.061224489796,124.142857142857
"124",133.979591836735,134.183673469388,132.040816326531,133.183673469388,133.428571428571,133.775510204082,133.571428571429,132.897959183673,132.65306122449,132.428571428571,131.469387755102,133.489795918367,131.387755102041,133.632653061224,132.408163265306,133.489795918367,132.122448979592,131.673469387755,134.081632653061,131.979591836735,131.959183673469,133.489795918367,133.428571428571,131.551020408163,131.775510204082,131.612244897959,132.163265306122,132.285714285714,132.612244897959,133.224489795918,132.081632653061,134.081632653061,133.816326530612,133.34693877551,130.326530612245,133.326530612245,132.183673469388,132.469387755102,131.714285714286,131.816326530612,132.285714285714,132.408163265306,132.224489795918,132.428571428571,131.591836734694,133.142857142857,133.551020408163,132.428571428571,133.367346938776,131.428571428571
"125",145.897959183673,146.408163265306,145.387755102041,145.265306122449,145.326530612245,146,145.020408163265,144.857142857143,144.387755102041,144.285714285714,144.591836734694,146.30612244898,143.632653061224,146.326530612245,145.510204081633,144.897959183673,144.142857142857,143.897959183673,145.530612244898,144.836734693878,143.30612244898,145.775510204082,145.530612244898,145.244897959184,146.122448979592,145.448979591837,145.897959183673,145.673469387755,143.857142857143,144.877551020408,144.265306122449,146.673469387755,146.632653061224,146.857142857143,145.857142857143,146,145.795918367347,145.755102040816,145.551020408163,146.30612244898,146.244897959184,144.714285714286,145.714285714286,146.224489795918,144.714285714286,144.530612244898,145.69387755102,142.816326530612,147.326530612245,145.081632653061
"126",104.612244897959,103.387755102041,105.285714285714,104.938775510204,104.857142857143,104.428571428571,104.918367346939,104.918367346939,102.938775510204,103.265306122449,104.34693877551,102.408163265306,103.244897959184,105.265306122449,105,103.489795918367,104.714285714286,103.65306122449,103.897959183673,104.163265306122,102.918367346939,104.448979591837,105.081632653061,102.877551020408,102.959183673469,103.69387755102,101.326530612245,104.714285714286,102.69387755102,102.816326530612,104.510204081633,103.367346938776,104.755102040816,102.224489795918,101.816326530612,101.510204081633,103.877551020408,103.142857142857,105.122448979592,103.326530612245,103.061224489796,103.918367346939,103.387755102041,103.142857142857,104.918367346939,102.30612244898,103.142857142857,102.510204081633,103.510204081633,102.183673469388
"127",30.2448979591837,30.4081632653061,29.1836734693878,30.0612244897959,30.5714285714286,30.6122448979592,30.5918367346939,30.4285714285714,29.4897959183673,30.1836734693878,30.2040816326531,30.5510204081633,29.8571428571429,30.530612244898,30.3877551020408,29.6326530612245,30.5102040816327,30.1428571428571,30.7142857142857,30.3673469387755,30.5102040816327,30.5102040816327,30.5510204081633,30.7959183673469,30.7959183673469,30.7755102040816,30.7959183673469,30.7959183673469,30.7755102040816,30.6122448979592,30.5714285714286,30.5102040816327,30.6938775510204,30.4897959183673,30.7959183673469,30.6938775510204,30.7142857142857,30.8163265306122,30.7959183673469,30.7959183673469,30.8163265306122,30.7959183673469,30.7959183673469,30.7959183673469,30.7959183673469,30.2244897959184,27.0612244897959,29.0408163265306,26.6734693877551,25.530612244898
"128",195.448979591837,195.714285714286,195.163265306122,194.755102040816,195.30612244898,195.408163265306,195.183673469388,194.632653061224,194.612244897959,194.448979591837,194.061224489796,196.183673469388,193.428571428571,195.979591836735,195.428571428571,194.530612244898,194.204081632653,195.142857142857,195.734693877551,194.530612244898,193.979591836735,194.857142857143,195.571428571429,192.30612244898,194.489795918367,193.877551020408,193.979591836735,195.224489795918,194.673469387755,194.591836734694,194.510204081633,196.877551020408,196.530612244898,196.755102040816,191.959183673469,196.224489795918,194.34693877551,195.65306122449,194.755102040816,192.612244897959,194.142857142857,194.204081632653,193.367346938776,194.510204081633,193.897959183673,194.265306122449,194.938775510204,192.69387755102,197.448979591837,194.857142857143
"129",77.1836734693878,77.265306122449,77.2244897959184,77.3061224489796,77.1836734693878,76.8163265306122,77.3061224489796,77.3469387755102,77,76.1224489795918,75.8979591836735,77.469387755102,75.6938775510204,77.1428571428571,75.3265306122449,77.0612244897959,76.8571428571429,76.3469387755102,76.8163265306122,74.9591836734694,76.3673469387755,77.2040816326531,76.6122448979592,70.4489795918367,74.1836734693878,74.8367346938775,76.6326530612245,76.5918367346939,76.6938775510204,76.7755102040816,77,77.469387755102,77.4081632653061,77.2244897959184,73.7142857142857,76.530612244898,72.7755102040816,74.6734693877551,73.530612244898,73.4081632653061,74.1632653061225,74.7551020408163,74.4081632653061,75.2040816326531,74.8775510204082,69.7142857142857,77.4081632653061,77.3265306122449,77.3877551020408,77.3469387755102
"130",148.469387755102,148.755102040816,149.326530612245,148.673469387755,149.020408163265,152.428571428571,148.34693877551,148.510204081633,147.755102040816,147.34693877551,148.897959183673,149.448979591837,147.775510204082,150.367346938776,149.571428571429,146.142857142857,149.551020408163,151.204081632653,152.163265306122,151.816326530612,148.673469387755,148.857142857143,149.612244897959,152.163265306122,152.428571428571,152.795918367347,152.65306122449,151.775510204082,152.510204081633,152.387755102041,151.65306122449,148.183673469388,149.224489795918,150.734693877551,152.285714285714,150.142857142857,152.612244897959,151.877551020408,152.326530612245,152.571428571429,152.816326530612,152.816326530612,152.897959183673,152.224489795918,152.30612244898,146.489795918367,152.204081632653,150,150.469387755102,147.734693877551
"131",305.897959183673,305.673469387755,305.326530612245,305.326530612245,306.163265306122,307.020408163265,305.591836734694,305.795918367347,306.183673469388,306.632653061225,305.979591836735,305.326530612245,306.204081632653,306.530612244898,305.897959183673,306.795918367347,305.775510204082,305.326530612245,305.591836734694,305.510204081633,305.408163265306,306.081632653061,306.755102040816,307.938775510204,309,309.061224489796,307.551020408163,306.489795918367,305.938775510204,307.163265306122,307.040816326531,305.938775510204,307.673469387755,306.632653061225,310,306.469387755102,308.612244897959,306.673469387755,308.69387755102,309.510204081633,308.469387755102,308.775510204082,308.428571428571,307.673469387755,307.408163265306,306.265306122449,305.204081632653,305.142857142857,306.040816326531,305.408163265306
"132",249.714285714286,250.265306122449,254.836734693878,249.571428571429,249.959183673469,247.795918367347,249.795918367347,249.775510204082,250,248.408163265306,254.918367346939,249.571428571429,254.897959183673,248.122448979592,254.897959183673,250.204081632653,253.224489795918,248.836734693878,248.204081632653,253.918367346939,250.204081632653,249.836734693878,249.142857142857,248.30612244898,253.897959183673,248,248.387755102041,248.632653061224,249.34693877551,249.040816326531,249.122448979592,249.244897959184,248.836734693878,250.142857142857,251.836734693878,254.224489795918,247.959183673469,254.367346938776,248.244897959184,247.897959183673,247.795918367347,247.775510204082,249.387755102041,247.448979591837,247.387755102041,247.816326530612,248.489795918367,254.510204081633,247.428571428571,254.367346938776
"133",228.979591836735,229.714285714286,227.959183673469,228.857142857143,228.65306122449,228.918367346939,228.816326530612,228.163265306122,228.775510204082,228.836734693878,227.918367346939,227.938775510204,228,228.285714285714,229.34693877551,229.142857142857,228.020408163265,227.489795918367,227.510204081633,227,227.65306122449,228.979591836735,229.469387755102,228.020408163265,227.877551020408,227.34693877551,228.224489795918,226.979591836735,227.367346938776,228.204081632653,227.979591836735,230.69387755102,228.551020408163,228.530612244898,226.142857142857,227.836734693878,227.448979591837,228.469387755102,227.204081632653,226.877551020408,227.204081632653,226.959183673469,228.877551020408,228.020408163265,226.755102040816,228.551020408163,227.734693877551,226.755102040816,230.469387755102,226.489795918367
"134",173.204081632653,170.755102040816,174.69387755102,173.918367346939,173.183673469388,172.367346938776,173.775510204082,174.265306122449,173.102040816327,172.897959183673,173.918367346939,170.122448979592,172.857142857143,173.142857142857,174.040816326531,172.591836734694,172.938775510204,171.204081632653,170.857142857143,173.020408163265,172.897959183673,174,174.30612244898,170.938775510204,171.265306122449,172.408163265306,168.551020408163,172.020408163265,171.34693877551,171.632653061224,172.714285714286,171.918367346939,173.224489795918,170,168.408163265306,170.612244897959,171.836734693878,171.34693877551,173.65306122449,170.918367346939,170.530612244898,170.938775510204,171.469387755102,170.918367346939,172.918367346939,172.469387755102,172.081632653061,171.591836734694,169.571428571429,169.65306122449
