"L1","L2","L3","L4","L5","L6","L7","L8","L9","L10","L11","L12","L13","L14","L15","L16","L17","L18","L19","L20","L21","L22","L23","L24","L25","L26","L27","L28","L29","L30","L31","L32","L33","L34","L35","L36","L37","L38","L39","L40","L41","L42","L43","L44","L45","L46","L47","L48","L49","L50"
0.0045121600000001,0,0.00380865600000002,0.00162688299999991,0.00454545900000003,0,0.00671144300000004,0.00922434900000002,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.009029391,0.00412473899999999,0,0,0,0.00102352500000003,0.00605246000000004,0.000503943999999978,2.60000000418259e-08,0.00284635600000005,0,0,0.00177383399999997,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0.00226692700000009,0.000675333999999972,0.00214493400000004,0.000395101000000064,0,0,0.0030299359999999,0.00123456799999999,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00162688299999991,0.00454545900000003,0,0.00671144300000004,0.00922434900000002,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.009029391,0.00412473899999999,0,0,0,0.00102352500000003,0.00605246000000004,0.000503943999999978,2.60000000418259e-08,0.00284635600000005,0,0,0.00177383399999997,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0.00226692700000009,0.000675333999999972,0.00214493400000004,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00671144300000004,0.00922434900000002,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.009029391,0.00412473899999999,0,0,0,0.00102352500000003,0.00605246000000004,0.000503943999999978,2.60000000418259e-08,0.00284635600000005,0,0,0.00177383399999997,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0.00226692700000009,0.000675333999999972,0.00214493400000004,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00671144300000004,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.009029391,0,0,0,0,0.00102352500000003,0.00605246000000004,0.000503943999999978,2.60000000418259e-08,0.00284635600000005,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0.00226692700000009,0.000675333999999972,0.00214493400000004,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670644399999998,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.009029391,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0.00226692700000009,0.000675333999999972,0.00214493400000004,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670644399999998,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670644399999998,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670644399999998,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670644399999998,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0.00287539899999989,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0.00450964599999992
0.0045121600000001,0,0.00380865600000002,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.00100806499999995,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0.000553069999999933,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0.001004016,0.00535750000000002,0
0.0045121600000001,0,0.00152381099999999,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0.00053995699999998,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00487911899999993,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.0147296139999999,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.013202115,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.013202115,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00790326500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00287034599999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00243889999999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00243889999999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00243889999999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00243889999999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.014688302,0,0.00243889999999991,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.01119128,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0.00200901899999995,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0.00200901899999995,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.012189986,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00914843300000001,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00914843300000001,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00914843300000001,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00914843300000001,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
