"n1";"n10";"n11";"n12";"n13";"n14";"n15";"n16";"n17";"n18";"n19";"n2";"n20";"n21";"n22";"n23";"n3";"n4";"n5";"n6";"n7";"n8";"n9";"o1";"o10";"o11";"o12";"o13";"o14";"o15";"o16";"o17";"o18";"o19";"o2";"o20";"o21";"o22";"o3";"o4";"o5";"o6";"o7";"o8";"o9";"r1";"r2";"r3";"r4";"r5"
"w293";0.824252592946452;0.803133868610646;0.729553061057763;0.811823296176037;0.823292281579185;0.822365396332977;0.832974581805621;0.844795488426293;0.847950857236263;0.826670952144261;0.771406575772871;0.801911769172037;0.762264729269201;0.789435258726271;0.722214135084017;0.856002531992397;0.660981208655125;0.760802588012394;0.737622196422477;0.685273024224058;0.816244442925883;0.839544407285612;0.726971541363779;0.804044420788448;0.69146044092516;0.703148662362202;0.786717916954711;0.824724251333232;0.790554426554402;0.815392966868928;0.816349351061977;0.810352118107938;0.79270952485;0.74068043336862;0.793605161949931;0.708792358346621;0.78704806333073;0.706875100330791;0.769793080046932;0.734189269061164;0.785597657627005;0.805649925736625;0.756379634553299;0.819623583030397;0.802067345273035;0.866940473440425;0.919923098769367;0.869587098267863;0.772669827742646;0.75276873127869
"w294";0.621229466510601;0.590839628858219;0.439701345517971;0.602712563173595;0.584518054966626;0.534768922289594;0.616403069823402;0.60083860090763;0.515645216638796;0.598544177223631;0.569800029163063;0.614369517119088;0.556437073682926;0.487130019236675;0.566626953050337;0.604682996647098;0.332629872543585;0.575816661215692;0.628807901851617;0.621257636198663;0.643202083891515;0.546683164563435;0.556127669073653;0.814531384661442;0.651687692796066;0.640317438038993;0.679432682971802;0.677149973682241;0.657369658690275;0.623153039668714;0.52089588317539;0.751397687014406;0.687911594547739;0.726187416609019;0.77110440414419;0.478480005506553;0.781542613954108;0.651010380695114;0.764321890350088;0.714334891667914;0.769128545598168;0.773045151765846;0.725887496520255;0.749046338515024;0.730657968007454;0.888597519666122;0.586083325515987;0.449832271428388;0.686982528051232;0.513598499904463
"w295";0.864285808172152;0.83135093385532;0.717570368141266;0.827745886363971;0.852388295414257;0.789994779532861;0.865950491322284;0.862559218308853;0.8515567218298;0.857748677560907;0.779715450878131;0.809161625950244;0.782882061239111;0.803829927350716;0.735515918898807;0.880911171722456;0.669930303088425;0.739255187799828;0.712042426749499;0.630705566157823;0.815388560868838;0.832848487710135;0.750768444810296;0.738199868229634;0.591213129598624;0.629201431018908;0.737723782756405;0.797801017389692;0.759777437364261;0.787210804223032;0.801656976423169;0.85331202757774;0.850451744202658;0.780001532293331;0.702794523690619;0.734287187895022;0.73225224221031;0.651359623137789;0.711430596611746;0.640713986085015;0.728573963959322;0.743840137822862;0.703867901077838;0.782947239406958;0.748016759529339;0.886837824134851;0.900095680326329;0.857149121691616;0.809782239671531;0.793484104338494
"w296";0.882109743820998;0.873250936154034;0.805424218314361;0.882240106470344;0.885367280097609;0.863122841909137;0.887330905817103;0.888172845879253;0.877985183225124;0.87494137948859;0.836564049870324;0.858910748051943;0.828452225383419;0.871153043452007;0.814280912556415;0.889102975153011;0.749346813593567;0.823827925527364;0.818201900475806;0.768700391015441;0.871624222809261;0.882881447548903;0.835179732505569;0.806855481555168;0.699191656405134;0.70929184142327;0.810157731544788;0.855627584988019;0.837512546290012;0.84311774835027;0.856925099282665;0.878321872274973;0.86165341082577;0.823740808663278;0.782686360088101;0.77842263946864;0.791890671316502;0.741954452366698;0.78324598060254;0.726918019741015;0.792316414096994;0.820312980326851;0.7681201656628;0.84138856149399;0.816123557148632;0.885226285195031;0.946177091983405;0.918465191998994;0.850505595459519;0.855056611888956
"w297";0.873244690836642;0.871883213794024;0.628455386062704;0.848600816386589;0.880171399455754;0.85693225694184;0.870295317312323;0.89098167966776;0.870882502784155;0.869443754774494;0.59477218851882;0.845654508762702;0.609557357441441;0.857084514121193;0.674794325831243;0.881557965748966;0.626435640619896;0.756813864180061;0.793613206914791;0.578398740323746;0.858761214939104;0.882853820713932;0.811196849927196;0.803063528415225;0.675765925675082;0.738894907899473;0.817572976483757;0.849401832769391;0.821417890394591;0.848839557868078;0.867231919070717;0.873262512528125;0.860881609800585;0.829742400090993;0.804684082032678;0.665731544394355;0.8141869855173;0.530662336229867;0.813114563041861;0.769106497780549;0.819955317083141;0.847600817363313;0.795867047514998;0.846925329071956;0.819721507346783;0.885338091913571;0.922762838434445;0.695637854584574;0.82852450798516;0.62491774216176
"w298";0.84270336955894;0.825042812629629;0.720439903308934;0.809567859050641;0.824278896851191;0.830358991939633;0.845333603422802;0.854263514699405;0.848102592803095;0.837414459267459;0.781244749884325;0.825755245403416;0.775291158557942;0.802707453743901;0.72291951378186;0.845038855259913;0.713499015791315;0.711583528625681;0.74763016145763;0.699923130209926;0.814028645230951;0.842810399803827;0.74327375890357;0.801550391690539;0.69803239819559;0.71202748769884;0.803006260424941;0.83760106746414;0.80022372446029;0.834413738200083;0.839959402125997;0.836602171282621;0.796373681349447;0.814479882462764;0.786418774103371;0.739720962616116;0.793467544252826;0.711145801000983;0.775016089615775;0.737660762956713;0.796466362014373;0.817324739325388;0.767042123667753;0.828181835235957;0.7934225740067;0.864942812299567;0.916991270810636;0.876983553900431;0.804036983520102;0.789065466400807
"w299";0.830917873516511;0.823944217361957;0.651279499151787;0.785373900192369;0.815795860583295;0.82733916836437;0.844618215733461;0.7980235657921;0.835994487644811;0.801859035111875;0.740907153533955;0.823810200499501;0.732484274823156;0.787565200831479;0.657730252215082;0.843274675658567;0.651044938916546;0.710878926234141;0.753257408678126;0.64658309562602;0.794629269815824;0.814880204285757;0.729359563318455;0.786488529115366;0.681028168112535;0.686991850171031;0.811952173563746;0.822676146170372;0.793897851201463;0.84078573602491;0.813985095202077;0.84286722539594;0.818662441204251;0.808226054319853;0.794400811251551;0.751232952326772;0.764145185004183;0.690423721495624;0.727262020250115;0.737787129432782;0.790167968181335;0.812724848533082;0.756542510771465;0.824758254458293;0.762872823110043;0.862345665300162;0.916756474241007;0.864487797944585;0.82924529846065;0.789827079787656
"w3";0.772262439035328;0.779141808815166;0.558014048877971;0.702389799156942;0.742980531799766;0.744498468465508;0.771561999878852;0.759742647517512;0.808364800497475;0.783336851790406;0.650487782556548;0.776380657769694;0.702252680415506;0.671818909934863;0.587398980847754;0.824208512848385;0.575094293056501;0.693595208856502;0.68763557761918;0.58977677360474;0.776001997893689;0.764409074201792;0.654421306575777;0.766848977442315;0.632943883353439;0.628773897545423;0.783297065418091;0.760768763931863;0.758776865785631;0.79206535572972;0.73333218935224;0.809864707510292;0.738219055871897;0.759328326859749;0.765310438310216;0.685029104378121;0.721973839009566;0.659807864583955;0.656604421810149;0.676048964869122;0.738033633063559;0.750896996230353;0.697806327099324;0.769830775643487;0.698758992851876;0.843115009235062;0.889961091674738;0.85426534208331;0.81442362053342;0.779836866715479
"w30";0.876408716279623;0.879640395744315;0.771845254203964;0.866279811500456;0.897173949020947;0.851849566576543;0.884513672611419;0.886664337455767;0.870311846393676;0.871159718059399;0.82967896152213;0.847608924304172;0.823488470330092;0.875440457500533;0.818793485715215;0.876212116447348;0.684215962408138;0.813388595813472;0.795004244681327;0.735696056506271;0.871137631687047;0.890412022373164;0.822587034504721;0.832132812396667;0.705215226828199;0.75081947544521;0.823886408637704;0.869117732598049;0.844753632155667;0.840986872572591;0.877029999557854;0.883487267809776;0.859866734294781;0.824104954415575;0.810814285152262;0.779194581784485;0.826389164240757;0.731988849717751;0.799309570912683;0.782539402792478;0.824798041476798;0.840392084109081;0.792901784939481;0.850812860306097;0.82270937425938;0.9037098550275;0.921902906929812;0.890089214428302;0.832741757558925;0.800163304145383
"w300";0.824753845283842;0.821037956172877;0.730000405169089;0.833836654423423;0.86970141434394;0.829704277267909;0.831941797182346;0.848974609039085;0.799956798633394;0.783236506012202;0.734953125201577;0.782650226419031;0.730907687237466;0.80022097446025;0.715588298129914;0.823028180990393;0.637771518261341;0.722346592695158;0.7393834559705;0.666823523811612;0.74272023567381;0.830094872341875;0.761462703541314;0.691600128045403;0.607420880921198;0.683916923682948;0.742716853127865;0.793015534564589;0.775897289403516;0.810130586344671;0.804519301990309;0.831893118816969;0.851654259612759;0.781883664592706;0.695787663418669;0.685217748598928;0.721912114480354;0.612063980312035;0.704823691825503;0.710657171954177;0.763890163112059;0.789862305818183;0.688955717653108;0.774106114445491;0.734003127338408;0.841352280433767;0.923585169310106;0.895322808752517;0.841067267011303;0.808040079362655
"w301";0.837235419214795;0.819805549839326;0.720502983580147;0.807781114449865;0.825847372126845;0.830973110891752;0.846848145093064;0.852464730709958;0.844670644942908;0.8375498331199;0.7826911765302;0.818490580825191;0.77932140854714;0.80704088305303;0.721430751623217;0.845969556925412;0.703496424433507;0.716402583882408;0.7299671183605;0.695470984311646;0.812329406019746;0.840836945454543;0.736410196162511;0.810649366327573;0.70100031923151;0.71611127431249;0.797943549930866;0.838153615953937;0.799663213786127;0.836126550648877;0.838075057409788;0.834874249581843;0.797404363402352;0.810609479526937;0.801991979728426;0.743055822198932;0.796099390226925;0.722371536914968;0.781598058174111;0.74448573024172;0.793638262061068;0.815957578576559;0.779792916964209;0.831148717315843;0.793748530135798;0.868453885828517;0.918787746012875;0.875410007935145;0.801172002168567;0.788303088346773
"w302";0.82195403358577;0.794785265206581;0.716450655927892;0.798851730891639;0.815732046741013;0.824277162143323;0.810555454103178;0.803028832491703;0.7886833805281;0.797373827332405;0.744219197083644;0.83250257224486;0.750518685461525;0.803062773388383;0.721269487216301;0.814626858928718;0.707739348375802;0.692306374233453;0.767321244327273;0.705063257504855;0.796537705513737;0.806956369447545;0.734934097724266;0.826280954337607;0.734291600617355;0.750471773642408;0.830370033288075;0.860992998223513;0.830602667224391;0.843334061082485;0.870527275414642;0.863893799543476;0.841425812300788;0.810432403837939;0.808531516944087;0.788955934242568;0.831578127159025;0.757832677085842;0.813460317289353;0.779150725461798;0.828072341232103;0.851903667647242;0.805136224838743;0.852475909685814;0.815132304655366;0.887180473098601;0.870163342033357;0.821641429700164;0.827072113366643;0.729089222141716
"w303";0.87406464352513;0.856862181250517;0.73605836829696;0.837482600562122;0.88380380758226;0.85484707766339;0.88067194887779;0.872356380017976;0.856310653932111;0.85325198505705;0.806177927639394;0.856349397702485;0.809267721370011;0.856430084410898;0.789313283038032;0.889125536088234;0.729189055402548;0.745539837213537;0.797122194731924;0.723793691788136;0.842812826427158;0.872509823568262;0.801999728603862;0.782759595299642;0.720671052295639;0.72602244931394;0.816434522549058;0.834084834063842;0.817362385677821;0.839052842810297;0.856793425300394;0.876129478027941;0.851221954720818;0.809657184253136;0.7841465528511;0.768866712685735;0.803966124628863;0.705937249722218;0.797472857656422;0.772975304074588;0.812828731627098;0.839608056020781;0.787244682265215;0.841597430673413;0.812512236941149;0.884737334525812;0.924413260820717;0.904456540946747;0.849168216370834;0.835104800880249
"w304";0.880901899025761;0.865974453461105;0.778782609474165;0.86312290940689;0.88390031447521;0.861930863109527;0.883623027764615;0.888095274103669;0.879933301150853;0.872012056278868;0.832969615927757;0.851380947161194;0.83397499958064;0.86777977304939;0.802419402341437;0.892616133859198;0.732968699457937;0.740516354520762;0.792215971319959;0.746404032740083;0.868850538840224;0.884489173953695;0.807745042345305;0.809688573505486;0.715668104264273;0.727439444247748;0.819429720471649;0.862773758434223;0.829686795305136;0.852105257301344;0.864838341313287;0.866423917522684;0.845998428695796;0.825950227838877;0.792379056459656;0.776504940266023;0.803200785689986;0.75131281049417;0.79230338013941;0.74693764225739;0.805703579757989;0.836804570971532;0.782001030203153;0.852693301058864;0.80801619289064;0.887094926106499;0.937481288885934;0.916704969274377;0.858247710614904;0.858302164632427
"w305";0.868748523890443;0.868743720107958;0.577401879158291;0.840845236310736;0.867959696057194;0.833799921424086;0.872544695008235;0.879103921877114;0.878455574676031;0.88233868208506;0.576902827611233;0.795251339236416;0.572694969636174;0.841075045394724;0.554031634396737;0.887955995239194;0.570678276308817;0.772830379091089;0.73044825338837;0.522219822044144;0.863925901941089;0.870705393301495;0.800048409751936;0.792786908753126;0.500767583985061;0.65021335566875;0.770063265443347;0.823705040612515;0.767909939519049;0.803521543371161;0.800843820417885;0.861736355162881;0.825870039512276;0.774689590893182;0.765198353830331;0.544384935205507;0.766200603793402;0.506595861452957;0.736327599284632;0.684992338103439;0.776053077909809;0.779625036337417;0.717571538910081;0.809997769816233;0.764834939905331;0.897337976315045;0.925548078421204;0.62615609274544;0.847757636775073;0.636044018436783
"w306";0.820897872257139;0.80264205288501;0.718711182177518;0.817367331244055;0.833559966737284;0.818481444341022;0.836621124211054;0.84792638860052;0.85302062922523;0.831565229557766;0.776885198116301;0.804903924511886;0.767462643185646;0.804108903599513;0.711403365861128;0.856301225773874;0.66161759744979;0.751849678098808;0.746101597736458;0.683343172526177;0.818703309157496;0.841919700559044;0.744106896655232;0.802141817824366;0.6453185279895;0.683456194614315;0.759436784704276;0.826513603375409;0.794006361234926;0.816787678447768;0.822645907542267;0.810312263578555;0.797660804538111;0.746472093178049;0.776020985402933;0.706743220459314;0.761869564356034;0.68278329081929;0.748146807046832;0.705502890428109;0.762821714946564;0.793174953665673;0.742343057021295;0.810012662281953;0.767586383287806;0.873965674133448;0.917488478433582;0.871810775403748;0.787843615431397;0.757119882366798
"w307";0.809424506095604;0.808995523118168;0.618755039468304;0.780153665914719;0.79931815495144;0.810112684155615;0.836445934383004;0.805610440201593;0.840585757463251;0.808422480744871;0.728676414582428;0.808856111844375;0.725372284434185;0.74357536564171;0.645220952988673;0.854732799388163;0.609639229729958;0.718294575157791;0.740459166353584;0.640198443292197;0.79810724687775;0.811983493259063;0.698601817181543;0.781469155529325;0.642828594777165;0.648981680030064;0.789075830592348;0.795547359880216;0.776364230097054;0.830822751047363;0.796402111042412;0.82459536481853;0.786587744562951;0.802162370051813;0.784266568862238;0.736711538463426;0.757479012233119;0.675646134365916;0.701096520305646;0.716547973882712;0.773345827737397;0.787518714571988;0.737767238103288;0.80876991477065;0.739201316340417;0.866476163744621;0.925986147945244;0.87516938946925;0.790727375141558;0.781118833539872
"w308";0.796767436621184;0.77285498806413;0.698169216921526;0.787425125231146;0.771949838766417;0.728518583507696;0.777176557871823;0.790402298372364;0.786291835582;0.782234300548957;0.703810168911921;0.735186702594848;0.711799438975134;0.75807032472251;0.653207798172469;0.811627857497933;0.621973622218112;0.698184659501865;0.674083114455414;0.599107344216486;0.729623555128907;0.779446432029827;0.707992722595749;0.666867206901169;0.462396068819436;0.557704342472853;0.663780471668802;0.725310290968054;0.648005010621097;0.702800012398726;0.726769924401742;0.719431606227653;0.728331159347589;0.644368584227589;0.625092410183773;0.581466403096777;0.638332673794468;0.52890932152021;0.603159387047207;0.568016338414133;0.63195594176741;0.630048293707577;0.642148572314414;0.666136698148805;0.63692880009178;0.855098496352784;0.93231511982108;0.88505367368616;0.835973700335448;0.814714873686383
"w309";0.831218345566366;0.810579109764818;0.725961977861833;0.818801485561366;0.833143517499806;0.825885623718741;0.844484812748964;0.854134691979081;0.854325340555718;0.834886780651046;0.781545815391881;0.807679630762729;0.770269702087283;0.797944820203543;0.721966992494737;0.865915269198294;0.667816874469028;0.758133459780447;0.74226732543076;0.685877214063115;0.815938299312664;0.849414663203869;0.734036961087286;0.819928201437339;0.681600379247815;0.711760654601594;0.794926780915049;0.828214744756547;0.794338163206516;0.819612159455047;0.828285781106872;0.81623236724633;0.800197728951317;0.750320872446018;0.798242795057362;0.708478544337111;0.787447526150905;0.696931785535671;0.773819012256312;0.740973847949208;0.784909464330866;0.810257299516332;0.756110153814493;0.829269498662691;0.806416641382116;0.875657698296498;0.927566685626676;0.87509621404169;0.782170152117398;0.763940820325891
"w31";0.89553863480907;0.875843521893561;0.744000538508842;0.872556003920116;0.882762913868179;0.863408975903855;0.885709679288517;0.903846514733297;0.873519107380286;0.884286252380466;0.825769990700555;0.844001031047993;0.82437906209173;0.876007704204173;0.771951662857752;0.906353621090558;0.700337414294748;0.798288325123407;0.806008064808901;0.725510159548313;0.856382816243726;0.880784737854663;0.828257009698689;0.775924044990647;0.683628072902928;0.735648280365736;0.818878539998185;0.842585031582027;0.829906313500271;0.815771013720923;0.863105356314437;0.846564264649451;0.834579774157606;0.802148965379877;0.794203932701032;0.716896272166983;0.803423759533199;0.700159732287043;0.783401843623313;0.760332727183816;0.809339962101638;0.828108829700708;0.770903716986498;0.841602594728263;0.80908587876694;0.885239794332164;0.933648850552305;0.904542542197895;0.840487161886253;0.828584400978911
"w310";0.730259855005527;0.688009863488265;0.594566476188326;0.470776621844854;0.700473639923666;0.747934152002359;0.738902145318233;0.679839204406812;0.765798416128127;0.790513753918281;0.716919053650005;0.671044750384367;0.72231975857485;0.721606805451412;0.682983535858;0.803744523247442;0.604046234893615;0.699945942874966;0.701694406012241;0.654725619612722;0.772759850381685;0.731900905686483;0.680360974379263;0.82172602596006;0.662494818320212;0.682493017403677;0.749480844915345;0.793104962673215;0.738535117236572;0.74681204551337;0.726440760606173;0.644012540043772;0.623650309998557;0.542575432619062;0.787677161265249;0.620677225842267;0.79602471994896;0.684884391850123;0.775061961686017;0.734701181659742;0.790059284722071;0.789127565386408;0.748673641666538;0.79040447944669;0.776573896888765;0.899164086085489;0.61503016875302;0.441018471463426;0.672283279528143;0.520126035632077
"w311";0.863385319012309;0.83898485674386;0.733044143779115;0.837343361093519;0.856056166037148;0.794368072285251;0.860926792372355;0.859811562256815;0.859750641637149;0.864034275818669;0.776329661963585;0.806259322925785;0.780113738812593;0.810430153393327;0.725373956257134;0.888577642093467;0.653407069603038;0.745539774585535;0.711238292560983;0.631451237593995;0.824899677848393;0.849709266291959;0.757697387087634;0.762822067574868;0.561987705401662;0.612972804356278;0.728065912464307;0.78909561386966;0.741277655065028;0.766144994941421;0.806977713335968;0.85918236247334;0.817377679522334;0.760894179397168;0.737032371629673;0.696998203678553;0.732513718128343;0.611450110150378;0.715393614059739;0.668024408830753;0.718492489501863;0.743788557537652;0.683382060000805;0.774968906301755;0.728599694371432;0.897973066013028;0.909351129670449;0.863948107088265;0.829505980815181;0.809096305427332
"w312";0.884067104713984;0.876315399137757;0.804009006522917;0.884366216937298;0.893000275424998;0.854391764122623;0.890751124814085;0.895435506186043;0.882800926673946;0.881267696289086;0.843513471797469;0.861694479324649;0.831589075323801;0.872813265173609;0.807960046478889;0.892590279737707;0.743896301902534;0.828272280386594;0.822853509066504;0.77111962854263;0.876248664944955;0.890149350730826;0.83006932818237;0.810715891840534;0.684219366233824;0.703061465854355;0.812165147591317;0.858741511741831;0.837430365109637;0.848664407813296;0.862273892960223;0.882733583843384;0.856042102468721;0.830738559282683;0.785596267735102;0.777740245924476;0.795550682482951;0.735929244538823;0.776413857609619;0.726170633012397;0.792470161917929;0.814719397749438;0.765436086451966;0.842949370890471;0.816382563275096;0.892496242025281;0.951898873449174;0.924381419842305;0.853299616511935;0.862569446854385
"w313";0.869383517476623;0.865282521189896;0.644370157371829;0.864653549888046;0.891482837573022;0.861539706607917;0.876449575643406;0.891625442901251;0.877791568742409;0.871543919737201;0.636300371431579;0.844102137765378;0.655391222819365;0.82692120099183;0.601248235692531;0.894746076551779;0.638845618478937;0.80359121976607;0.790035043001039;0.54878101042888;0.852669158526854;0.863577547272761;0.816154695821341;0.807188809886266;0.626467402562041;0.741342742580713;0.817933237470812;0.854330549437693;0.836574639070192;0.856618926016078;0.860814755677942;0.870465495554033;0.846347227002901;0.801305942039537;0.806684889828993;0.551495882863395;0.822099414020086;0.57397951473067;0.799934790553152;0.765562243034927;0.81754977701431;0.84225249130557;0.768365783539243;0.845514271631078;0.822337057461594;0.897948794191546;0.948954427901174;0.744799063106038;0.835280474352935;0.641118885916956
"w314";0.844196326261117;0.82629047315519;0.734907069954949;0.8283242181964;0.834008317442673;0.835249275230107;0.849859426682733;0.856063424828277;0.851883637872247;0.84229556083416;0.781474539462099;0.826614746751177;0.779604937454096;0.813007018880577;0.731159325143722;0.852067576326809;0.685812355675508;0.769454972894456;0.748189123449628;0.696971421014187;0.823005099946254;0.851800094355854;0.766173833068832;0.80741559587939;0.68055429188214;0.716356846477567;0.804374347434992;0.844826135197059;0.806681453067204;0.84347892076299;0.853390884945454;0.844365354999589;0.7990988732973;0.803790761118236;0.794424013720001;0.738798254395851;0.794645356563959;0.707683519257509;0.779010348165831;0.739222138057615;0.795523388819558;0.823721756689584;0.751268799914248;0.834918734446993;0.796876399210486;0.87427083885816;0.924778348069068;0.88395705987163;0.810282372968978;0.79454452987519
"w315";0.840592862053586;0.83318622804748;0.638055014362497;0.795189599826616;0.830398877285018;0.830312213029226;0.832726023946022;0.805017822396263;0.832426552961921;0.810843999559725;0.72273657020227;0.836777295820739;0.728770519407043;0.77139015501008;0.666772922921166;0.85998251420594;0.645492555914662;0.760922346664046;0.760713959815996;0.649975998608481;0.801250401690116;0.833932373403177;0.715016378136443;0.7959863011755;0.670603490266091;0.706602842469055;0.799494108575498;0.824352050663363;0.797058844318279;0.849129958173835;0.821806240569789;0.846817399307475;0.822450696555102;0.81137144017966;0.798797199642806;0.746841548993295;0.772719708945219;0.691112121852704;0.740917021174708;0.734268372650837;0.791700656334479;0.814396647216662;0.747689883686997;0.831081132712506;0.749021006776666;0.873014328864809;0.925670985133431;0.879864847302219;0.835702863710452;0.794331718636797
"w316";0.828813318674058;0.82865886098802;0.728844612528703;0.809457608533818;0.881037217574424;0.828664190009476;0.820459154127029;0.819235567965431;0.784587055769078;0.793783423576299;0.723843144443234;0.781979281704923;0.744175908770181;0.800327418449936;0.712585005914218;0.823868808347657;0.630369402270128;0.764611283796759;0.732686791057467;0.670091974117141;0.752908720310398;0.813259166678866;0.752655142155714;0.698119911376009;0.555890465583676;0.68501715789918;0.733967184243661;0.800890998534178;0.782393666076615;0.815177594486823;0.802815197089336;0.839073469103174;0.849216974852349;0.751343374957105;0.724621332369158;0.660735975370365;0.722533569033271;0.611919915438371;0.705505820730946;0.675420314887946;0.726950701126122;0.781429089426825;0.680621172216224;0.764561493520378;0.741673959651102;0.873042954878769;0.932132915588552;0.909858823206918;0.8482049025867;0.815419884769023
"w317";0.851231501936837;0.821871108251549;0.733490097831199;0.81589572983303;0.836487772515239;0.833729600024823;0.843539458015975;0.85630596901759;0.85048637554756;0.83903119692773;0.77882202962554;0.822611843783394;0.775141401814026;0.811319690186643;0.733026142001166;0.855015175548049;0.691063654588726;0.763456846336851;0.734251867116619;0.694900495311213;0.815897105207045;0.848891649336538;0.751723157924231;0.821571171477937;0.699779907342764;0.719720610658053;0.805695829205207;0.843963731800732;0.806574439972801;0.839698817883216;0.849213834606308;0.844506170543433;0.802242613587137;0.795891402034437;0.804377462243251;0.749989684420701;0.795835455949439;0.709457261438765;0.784053092033156;0.748967123764642;0.796033313156689;0.821893513452227;0.770616645247811;0.839869042890105;0.794131456431457;0.871488194570151;0.924471404359259;0.880672984207577;0.806708072326364;0.791485592516174
"w318";0.816598501976491;0.798609162286031;0.712028077781038;0.808007776571857;0.820951480719062;0.795130976027983;0.817733099115848;0.803748125304951;0.799056353854529;0.824144355460808;0.722324504702445;0.83222290147671;0.766058525906458;0.812788158848659;0.70356351522325;0.813923369177714;0.695948983503704;0.734913553618625;0.751738587105113;0.677091285256951;0.809364657166304;0.808844353993184;0.757009228452945;0.826378125401221;0.7124220190939;0.747220252915343;0.824343456968689;0.859975777051158;0.839152284770923;0.837645622260743;0.875661178501298;0.873424987190501;0.838349833760085;0.831969994135641;0.807430015849036;0.792353781570008;0.827235421986093;0.736721684928686;0.798468712526075;0.776526097638738;0.82194953979989;0.839531516649088;0.780992825976745;0.844598092217491;0.806400963866015;0.897177743867239;0.891667378594815;0.869092372831143;0.832945444502201;0.758754896880811
"w319";0.871066320816226;0.858732035146629;0.739288283826645;0.848532188562657;0.88739629295643;0.85692977107233;0.864518102244759;0.874809689805641;0.861533834428583;0.865973661885897;0.802731154957899;0.852725590323199;0.81585711496334;0.868843592652459;0.781215103751882;0.887434876532073;0.703034344528494;0.803134880826321;0.786964282439154;0.710019411845852;0.855211057069099;0.876210478956247;0.816759488175595;0.789998305864819;0.695370392200862;0.72377086231682;0.823833327065554;0.842266511583285;0.825848333820582;0.845084150204319;0.865463762535152;0.884436273577369;0.838622893698368;0.821278705111645;0.796193341290769;0.740734690735809;0.809244666865679;0.714787123090354;0.78906875276988;0.762581381711382;0.808381496763089;0.831202944297679;0.772842432819899;0.851918921054851;0.81016921997891;0.894713330095222;0.931458038288368;0.909174786912601;0.856237683336052;0.837042858012838
"w32";0.88578179398757;0.875747288799027;0.787459492603676;0.877596215298121;0.892068865935848;0.8574273155244;0.888535382292176;0.893805714685136;0.877735816618822;0.874617237142444;0.823169955021192;0.853564433336749;0.819744840179727;0.878518807189807;0.784726238785174;0.885715729747749;0.724834437506506;0.802640608020526;0.803081838229063;0.744454684606686;0.869931286913032;0.892269157417787;0.804387998100142;0.807735162942227;0.681764572842378;0.711280602836732;0.813279270912884;0.866371103215102;0.833126647538589;0.844869087508358;0.873803143960289;0.881360287858185;0.845398009872412;0.827024827950326;0.789669837264754;0.772020231781924;0.798212969821918;0.72924138550842;0.779249155784276;0.729791045157831;0.7945187903839;0.823075224265944;0.765906810237604;0.845656495223837;0.816968802170178;0.889699687329975;0.947251649735645;0.929067613279826;0.86279951408142;0.868294551721624
"w320";0.888417229557963;0.871247914440859;0.787754912940271;0.873844123898451;0.891702355147326;0.85723774785915;0.890560805342904;0.892334509826134;0.87808786178558;0.88218938884446;0.831907894474025;0.848894921171081;0.841813586034046;0.875510078410234;0.795732644677145;0.89395651762745;0.719407481899115;0.804408347496843;0.781261663549658;0.741808064465766;0.874240641999875;0.891386811844353;0.817217482430567;0.814458494500385;0.69120456268815;0.733002268527108;0.819201322426179;0.866135206461955;0.833206634736812;0.855866721072346;0.868723341520114;0.876425774798436;0.84644329235425;0.837288616646335;0.794775213469232;0.783376925902911;0.806321208338669;0.745141477802947;0.781290578924834;0.735540599542364;0.803882868453509;0.830194639538409;0.771921737685766;0.851816730923252;0.808479564774241;0.89314121590291;0.945481223498651;0.924476443187568;0.864695096154194;0.865527388377172
"w321";0.863371131162631;0.853178425573919;0.588716310774594;0.844971301987788;0.871784946411784;0.82798940292154;0.859508514846355;0.87865952341269;0.874201511831907;0.87231005275318;0.586984205408775;0.828770270010284;0.623809416113067;0.846763174120943;0.553090552269599;0.88381066891566;0.577365209235551;0.799771039799953;0.761484226877727;0.527825429306511;0.858038080095757;0.863561030030755;0.814877802474489;0.784127746100665;0.506843482047727;0.647298947350082;0.754102402933411;0.82106793985935;0.764139771340066;0.815502967159268;0.809908497981683;0.849537266423806;0.806480973665577;0.787954916077216;0.760953310536441;0.562207082343481;0.758243903258841;0.516468092180281;0.709049321193542;0.709034238311592;0.761738066187834;0.785807571621674;0.754132534992734;0.799172124634491;0.760457378856888;0.887831990365469;0.926645668201633;0.67107414873299;0.810339446584885;0.648000183385838
"w322";0.820415250418927;0.804517528927164;0.724771647469943;0.803539027415762;0.821434512212693;0.808413982310107;0.828225076569362;0.821060871047993;0.837336805874159;0.81949795878123;0.757611666931691;0.788890133220247;0.770602211964611;0.778333066022262;0.694618727976237;0.851125553490302;0.665531252839004;0.735444182746287;0.74127830155479;0.675367130898144;0.814220511639004;0.823088036998594;0.728167993162436;0.775019510121742;0.646073314129211;0.660785142311503;0.755040736425289;0.797838976169754;0.789737771984493;0.796755928481019;0.821448712675988;0.804101408962592;0.786340811668902;0.729022866926921;0.763541785182758;0.692949775961471;0.758939402823152;0.676769496532866;0.727386515447985;0.689698235576406;0.749743573853123;0.783465164544625;0.716321066223353;0.777088165918692;0.762286015854125;0.856653234009493;0.899397028235359;0.86966508400743;0.748771835016214;0.768495535514385
