"data";"workflow";"accuracy";"time"
"o14";"w368";0.898259446;26.5199999999991
"o14";"w367";0.88338235;23.4699999999991
"o14";"w364";0.833471804;21.3799999999991
"o14";"w361";0.886752331;22.3799999999991
"o14";"w362";0.861797491;22.7799999999991
"o14";"w363";0.857978982;24.9399999999991
"o14";"w366";0.893465592;21.9299999999991
"o14";"w365";0.861319487;22.5499999999991
"o14";"w376";0.912172264;30.6599999999977
"o14";"w375";0.810942903;25.2799999999977
"o14";"w372";0.719292977;42.8299999999977
"o14";"w369";0.853637354;27.2799999999977
"o14";"w370";0.862758121;24.6399999999977
"o14";"w371";0.860845177;38.2499999999977
"o14";"w374";0.812860436;20.7499999999977
"o14";"w373";0.855087016;21.3899999999977
"o14";"w384";0.897302515;21.3799999999945
"o14";"w383";0.884351264;18.5399999999945
"o14";"w380";0.832512107;16.4099999999945
"o14";"w377";0.889638782;17.1599999999945
"o14";"w378";0.861316722;17.6599999999945
"o14";"w379";0.858452383;19.5899999999945
"o14";"w382";0.895385904;16.9499999999945
"o14";"w381";0.861319487;17.3899999999945
"o14";"w40";0.913621947;39.7900000000002
"o14";"w39";0.851721617;44.2400000000002
"o14";"w36";0.79892276;75.3600000000002
"o14";"w33";0.870434752;40.1900000000002
"o14";"w34";0.849329774;47.2700000000002
"o14";"w35";0.841176981;60.3500000000002
"o14";"w38";0.729848698;43.1300000000002
"o14";"w37";0.844062498;72.0200000000002
"o14";"w48";0.894899602;23.2600000000001
"o14";"w47";0.883388782;19.6400000000001
"o14";"w44";0.819552548;17.3300000000001
"o14";"w41";0.8848311;17.8900000000001
"o14";"w42";0.862274569;18.7500000000001
"o14";"w43";0.857473354;20.8600000000001
"o14";"w46";0.897310816;18.1200000000001
"o14";"w45";0.859398255;21.3200000000001
"o14";"w56";0.909299627;28.3800000000006
"o14";"w55";0.804225969;24.2700000000006
"o14";"w52";0.767253764;44.5800000000006
"o14";"w49";0.84694344;23.2800000000006
"o14";"w50";0.840681443;24.3800000000006
"o14";"w51";0.839239178;35.0000000000006
"o14";"w54";0.806165603;17.7300000000006
"o14";"w53";0.84213114;37.4400000000006
"o14";"w64";0.892499444;17.1600000000005
"o14";"w63";0.886268804;13.5200000000005
"o14";"w60";0.824837304;11.6200000000005
"o14";"w57";0.886752328;12.0500000000005
"o14";"w58";0.86083503;12.8200000000005
"o14";"w59";0.852673047;14.3800000000005
"o14";"w62";0.892508657;11.5800000000005
"o14";"w61";0.860359794;14.7300000000005
"o14";"w72";0.913137469;43.6099999999997
"o14";"w71";0.855560424;47.9699999999997
"o14";"w68";0.797980579;78.6499999999997
"o14";"w65";0.875715852;43.4599999999997
"o14";"w66";0.849810558;49.4299999999997
"o14";"w67";0.848851802;69.7699999999997
"o14";"w70";0.703424853;44.5999999999997
"o14";"w69";0.854110748;63.1999999999997
"o15";"w4";0.754162629;64.19
"o15";"w1";0.888356639;41.27
"o15";"w8";0.910359269;35.51
"o15";"w2";0.867946144;45.81
"o15";"w6";0.527636255;45.37
"o15";"w7";0.859367068;42.89
"o15";"w5";0.882435738;59.15
"o15";"w3";0.878693064;63.54
"o15";"w76";0.832531497;22.1500000000004
"o15";"w73";0.871713046;19.2600000000004
"o15";"w80";0.914654576;25.9800000000004
"o15";"w74";0.892648484;20.9300000000004
"o15";"w78";0.908755596;19.1200000000004
"o15";"w79";0.865276432;21.1500000000004
"o15";"w77";0.887812082;26.0300000000004
"o15";"w75";0.881916563;24.6700000000004
"o15";"w84";0.776169874;33.6700000000004
"o15";"w81";0.843269186;20.0600000000004
"o15";"w88";0.907674558;24.1300000000004
"o15";"w82";0.865269509;19.9400000000004
"o15";"w86";0.796561909;16.2300000000004
"o15";"w87";0.827697402;20.3600000000004
"o15";"w85";0.879231852;31.5600000000004
"o15";"w83";0.874943468;29.0900000000004
"o15";"w92";0.811589137;11.3799999999996
"o15";"w89";0.864205778;11.6799999999996
"o15";"w96";0.909821635;17.5499999999996
"o15";"w90";0.885662698;12.9199999999996
"o15";"w94";0.896411925;11.7299999999996
"o15";"w95";0.872794084;15.0699999999996
"o15";"w93";0.879222622;16.7599999999996
"o15";"w91";0.878696525;14.9999999999996
"o15";"w100";0.788513545;57.6099999999995
"o15";"w97";0.881911948;38.5099999999995
"o15";"w104";0.921633439;35.6299999999995
"o15";"w98";0.882984909;36.0899999999995
"o15";"w102";0.708002215;40.1599999999995
"o15";"w103";0.859368222;38.1099999999995
"o15";"w101";0.876542526;51.8099999999995
"o15";"w99";0.886749504;55.3399999999995
"o15";"w108";0.861512991;17.2499999999994
"o15";"w105";0.913045134;17.6299999999994
"o15";"w112";0.916807421;21.9099999999994
"o15";"w106";0.900170751;18.1099999999994
"o15";"w110";0.908748673;18.1399999999994
"o15";"w111";0.909822788;18.5299999999994
"o15";"w109";0.896411925;20.0599999999994
"o15";"w107";0.898554386;19.2399999999994
"o15";"w116";0.753616918;34.1099999999996
"o15";"w113";0.850787992;19.8899999999996
"o15";"w120";0.918948729;24.5399999999996
"o15";"w114";0.88513314;19.4199999999996
"o15";"w118";0.826085652;16.5699999999996
"o15";"w119";0.836824496;21.0199999999996
"o15";"w117";0.87922493;31.4499999999996
"o15";"w115";0.896411925;30.6199999999996
"o15";"w124";0.857751857;11.9099999999989
"o15";"w121";0.910360423;12.3599999999989
"o15";"w128";0.916268633;16.2099999999989
"o15";"w122";0.89694033;12.7299999999989
"o15";"w126";0.900161521;12.7299999999989
"o15";"w127";0.90391804;13.0799999999989
"o15";"w125";0.889967234;14.1899999999989
"o15";"w123";0.900162675;13.6599999999989
"o15";"w132";0.778331949;59.2000000000008
"o15";"w129";0.899096636;42.0600000000008
"o15";"w136";0.913041672;38.6400000000008
"o15";"w130";0.86848724;40.8700000000008
"o15";"w134";0.732708016;39.9800000000008
"o15";"w135";0.86097651;40.4000000000008
"o15";"w133";0.87760395;55.6800000000008
"o15";"w131";0.886207255;60.1000000000008
"o15";"w140";0.831459689;23.4000000000008
"o15";"w137";0.876551756;20.9200000000008
"o15";"w144";0.916801652;27.9500000000008
"o15";"w138";0.880295584;22.5600000000008
"o15";"w142";0.913588537;21.1200000000008
"o15";"w143";0.871180027;22.9900000000008
"o15";"w141";0.882986063;27.5000000000008
"o15";"w139";0.882990678;26.7000000000008
"o15";"w148";0.792813466;33.7000000000006
"o15";"w145";0.843268033;19.2700000000006
"o15";"w152";0.907134616;25.4700000000006
"o15";"w146";0.859902395;21.1900000000006
"o15";"w150";0.829307998;18.4500000000006
"o15";"w151";0.829307998;21.0500000000006
"o15";"w149";0.874915778;31.5800000000006
"o15";"w147";0.874940006;28.9300000000006
"o15";"w12";0.840049149;21.3200000000001
"o15";"w9";0.881920024;17.4600000000001
"o15";"w16";0.913047441;24.5300000000001
"o15";"w10";0.877081314;19.6400000000001
"o15";"w14";0.907683788;17.8300000000001
"o15";"w15";0.869043334;19.7400000000001
"o15";"w13";0.885663852;25.0300000000001
"o15";"w11";0.875477641;23.4300000000001
"o15";"w156";0.806756195;13.9099999999996
"o15";"w153";0.86849647;14.3599999999996
"o15";"w160";0.906600443;20.2799999999996
"o15";"w154";0.878683834;15.3999999999996
"o15";"w158";0.894800175;14.5999999999996
"o15";"w159";0.874397757;17.4799999999996
"o15";"w157";0.878694218;19.1499999999996
"o15";"w155";0.881913102;17.7599999999996
"o15";"w164";0.796025428;56.7
"o15";"w161";0.898532466;38.17
"o15";"w168";0.923244035;37.13
"o15";"w162";0.873857815;36.76
"o15";"w166";0.731620056;36.39
"o15";"w167";0.861507222;38.03
"o15";"w165";0.887809774;52.63
"o15";"w163";0.885129678;55.37
"o15";"w172";0.860974203;19.6200000000001
"o15";"w169";0.909287461;20.1100000000001
"o15";"w176";0.914658037;24.2300000000001
"o15";"w170";0.907678019;20.5800000000001
"o15";"w174";0.909822788;20.3100000000001
"o15";"w175";0.912507499;21.0300000000001
"o15";"w173";0.904459135;22.4800000000001
"o15";"w171";0.90338502;21.8600000000001
"o15";"w180";0.773486317;34.610000000002
"o15";"w177";0.866883566;20.400000000002
"o15";"w184";0.917876921;26.620000000002
"o15";"w178";0.878149661;21.090000000002
"o15";"w182";0.844877475;18.390000000002
"o15";"w183";0.835752688;22.200000000002
"o15";"w181";0.883517929;31.870000000002
"o15";"w179";0.899631963;29.660000000002
"o15";"w188";0.857217684;14.8200000000022
"o15";"w185";0.904995616;15.2300000000022
"o15";"w192";0.915195671;19.4000000000022
"o15";"w186";0.898554386;15.6400000000022
"o15";"w190";0.901772117;15.8300000000022
"o15";"w191";0.902843925;16.0100000000022
"o15";"w189";0.900163829;17.1300000000022
"o15";"w187";0.900163829;16.4600000000022
"o15";"w196";0.706369699;62.6600000000028
"o15";"w193";0.853449629;54.4000000000028
"o15";"w200";0.909822788;35.0700000000028
"o15";"w194";0.870097836;43.7900000000028
"o15";"w198";0.528172735;49.9900000000028
"o15";"w199";0.851843648;40.9800000000028
"o15";"w197";0.872780239;25.6000000000028
"o15";"w195";0.879233006;70.3700000000028
"o15";"w204";0.726241405;20.3799999999993
"o15";"w201";0.878686141;17.8899999999993
"o15";"w208";0.911969865;23.3499999999993
"o15";"w202";0.873868199;19.2499999999993
"o15";"w206";0.906607365;18.1399999999993
"o15";"w207";0.879774101;19.4199999999993
"o15";"w205";0.87922493;19.0399999999993
"o15";"w203";0.878150815;22.7399999999993
"o15";"w212";0.701009507;34.4099999999987
"o15";"w209";0.863131663;26.6099999999987
"o15";"w216";0.907675712;24.1299999999987
"o15";"w210";0.874394296;19.8999999999987
"o15";"w214";0.758987494;15.3699999999987
"o15";"w215";0.821784577;19.9899999999987
"o15";"w213";0.875471872;15.1799999999987
"o15";"w211";0.878695371;30.7499999999987
"o15";"w220";0.723022521;9.93000000000029
"o15";"w217";0.892112003;10.5700000000003
"o15";"w224";0.909285154;15.1300000000003
"o15";"w218";0.87279293;11.2900000000003
"o15";"w222";0.882996447;10.3500000000003
"o15";"w223";0.868504546;12.9500000000003
"o15";"w221";0.869559047;11.2400000000003
"o15";"w219";0.871184642;13.7100000000003
"o15";"w228";0.742883843;58.7400000000019
"o15";"w225";0.796424616;41.9400000000019
"o15";"w232";0.916802806;39.4100000000019
"o15";"w226";0.884601274;36.9800000000019
"o15";"w230";0.649483133;39.9800000000019
"o15";"w231";0.859901241;36.6700000000019
"o15";"w229";0.881376621;24.0100000000019
"o15";"w227";0.891580138;58.7000000000019
"o15";"w20";0.755769763;34.66
"o15";"w17";0.847010707;19.33
"o15";"w24";0.904993308;23.77
"o15";"w18";0.869014491;20.09
"o15";"w22";0.786361853;16.11
"o15";"w23";0.825011537;20.58
"o15";"w21";0.867411971;33.23
"o15";"w19";0.874946929;32.95
"o15";"w236";0.837356362;16.0699999999997
"o15";"w233";0.907143846;16.8899999999997
"o15";"w240";0.915191056;20.3499999999997
"o15";"w234";0.900166136;17.1399999999997
"o15";"w238";0.903919193;16.6499999999997
"o15";"w239";0.904455674;17.3199999999997
"o15";"w237";0.906068577;17.0599999999997
"o15";"w235";0.895335502;18.2599999999997
"o15";"w244";0.72408856;34.8500000000003
"o15";"w241";0.875470719;27.1900000000003
"o15";"w248";0.915191056;22.4000000000003
"o15";"w242";0.879769486;19.6800000000003
"o15";"w246";0.790673312;17.1000000000003
"o15";"w247";0.830389035;20.5000000000003
"o15";"w245";0.877081314;15.8200000000003
"o15";"w243";0.904451059;30.5300000000003
"o15";"w252";0.837355208;10.7000000000004
"o15";"w249";0.910363884;11.3600000000004
"o15";"w256";0.910360423;14.4200000000004
"o15";"w250";0.898557848;11.5700000000004
"o15";"w254";0.895332041;11.6100000000004
"o15";"w255";0.899631963;11.9100000000004
"o15";"w253";0.896411925;11.4400000000004
"o15";"w251";0.902846232;12.4600000000004
"o15";"w260";0.751476764;60.9699999999998
"o15";"w257";0.876009507;51.5799999999998
"o15";"w264";0.910360423;36.1099999999999
"o15";"w258";0.874928469;41.8899999999998
"o15";"w262";0.606547372;46.9199999999998
"o15";"w263";0.850241128;39.3599999999999
"o15";"w261";0.878689603;26.2699999999999
"o15";"w259";0.892105081;65.6199999999998
"o15";"w268";0.827165536;20.7099999999999
"o15";"w265";0.887823619;19.0399999999999
"o15";"w272";0.914115788;24.8399999999999
"o15";"w266";0.88781785;20.0899999999999
"o15";"w270";0.913048595;19.0299999999999
"o15";"w271";0.87655291;20.5599999999999
"o15";"w269";0.887279062;20.0099999999999
"o15";"w267";0.894256772;23.7799999999999
"o15";"w276";0.741279016;33.5100000000002
"o15";"w273";0.867418893;26.0100000000002
"o15";"w280";0.902843925;22.8500000000002
"o15";"w274";0.87546495;19.9800000000001
"o15";"w278";0.785826526;15.6900000000002
"o15";"w279";0.819636347;19.8300000000002
"o15";"w277";0.880832064;16.0900000000001
"o15";"w275";0.891040196;30.0100000000002
"o15";"w284";0.809454751;10.9899999999974
"o15";"w281";0.891037888;11.6899999999974
"o15";"w288";0.910360423;16.8099999999974
"o15";"w282";0.882446121;12.5399999999974
"o15";"w286";0.887823619;11.8599999999974
"o15";"w287";0.87494116;13.9599999999974
"o15";"w285";0.888352024;12.5499999999974
"o15";"w283";0.88566962;15.2199999999974
"o15";"w292";0.769720569;57.39
"o15";"w289";0.866343625;51.7
"o15";"w296";0.921096959;34.41
"o15";"w290";0.88674835;36.25
"o15";"w294";0.68222576;37.44
"o15";"w295";0.860973049;35.97
"o15";"w293";0.884063639;25.39
"o15";"w291";0.909282846;55.8
"o15";"w300";0.87011168;17.4099999999987
"o15";"w297";0.912509807;18.0499999999987
"o15";"w304";0.920023997;21.4899999999987
"o15";"w298";0.897481425;18.4399999999987
"o15";"w302";0.906603904;18.0599999999987
"o15";"w303";0.902847386;18.7499999999987
"o15";"w301";0.899090867;18.2499999999987
"o15";"w299";0.905529789;19.4399999999987
"o15";"w308";0.767576953;34.0100000000004
"o15";"w305";0.872797545;27.3300000000004
"o15";"w312";0.917875767;23.0100000000004
"o15";"w306";0.879774101;19.5200000000004
"o15";"w310";0.801390235;16.8000000000004
"o15";"w311";0.826085652;20.3500000000004
"o15";"w309";0.879234159;16.5900000000004
"o15";"w307";0.904452213;29.8600000000004
"o15";"w28";0.818039596;10.2499999999996
"o15";"w25";0.863132816;10.2699999999996
"o15";"w32";0.906067424;16.3999999999996
"o15";"w26";0.878689603;11.5799999999996
"o15";"w30";0.892657714;10.8599999999996
"o15";"w31";0.870648161;13.5199999999996
"o15";"w29";0.880835525;15.7099999999996
"o15";"w27";0.867965758;14.2699999999996
"o15";"w316";0.867424662;12.0000000000017
"o15";"w313";0.912507499;12.5300000000017
"o15";"w320";0.916802806;15.6600000000017
"o15";"w314";0.899094328;12.8600000000017
"o15";"w318";0.892649638;12.7300000000017
"o15";"w319";0.901239097;13.1100000000017
"o15";"w317";0.894802483;12.7100000000017
"o15";"w315";0.906600443;13.7300000000017
"o15";"w324";0.757920301;58.9500000000006
"o15";"w321";0.899620425;50.7400000000006
"o15";"w328";0.914654576;39.6900000000006
"o15";"w322";0.873854354;40.2300000000006
"o15";"w326";0.684917394;39.5300000000006
"o15";"w327";0.849703493;38.0600000000006
"o15";"w325";0.882453044;29.0000000000006
"o15";"w323";0.896939176;62.6400000000006
"o15";"w332";0.837359823;22.5499999999991
"o15";"w329";0.899628502;21.1499999999991
"o15";"w336";0.913578153;26.6899999999991
"o15";"w330";0.884057871;22.2099999999991
"o15";"w334";0.91251096;20.2399999999991
"o15";"w335";0.884065947;22.7099999999991
"o15";"w333";0.884596659;22.0699999999991
"o15";"w331";0.889424985;26.4999999999991
"o15";"w340";0.747719092;33.6100000000006
"o15";"w337";0.874397757;23.5800000000006
"o15";"w344";0.907674558;24.4200000000006
"o15";"w338";0.874928469;21.0000000000006
"o15";"w342";0.812665559;17.9700000000006
"o15";"w343";0.814276155;20.7600000000006
"o15";"w341";0.877607412;24.4300000000006
"o15";"w339";0.892113157;31.8300000000006
"o15";"w348";0.81053002;13.6299999999974
"o15";"w345";0.882982602;14.6399999999974
"o15";"w352";0.91089575;19.5699999999974
"o15";"w346";0.876537911;15.0999999999974
"o15";"w350";0.886747196;14.4599999999974
"o15";"w351";0.869572892;16.4999999999974
"o15";"w349";0.886204947;15.0699999999974
"o15";"w347";0.889962619;17.5799999999974
"o15";"w356";0.781526605;56.5199999999968
"o15";"w353";0.884029028;51.4399999999968
"o15";"w360";0.92378167;39.1499999999968
"o15";"w354";0.886208408;36.1099999999968
"o15";"w358";0.702620102;40.4199999999968
"o15";"w359";0.855599012;36.6399999999968
"o15";"w357";0.889964927;26.9099999999968
"o15";"w355";0.904453367;57.2299999999968
"o15";"w364";0.870109373;19.6999999999971
"o15";"w361";0.911439153;20.5299999999971
"o15";"w368";0.915727537;23.9199999999971
"o15";"w362";0.906065116;20.7199999999971
"o15";"w366";0.900698002;20.4199999999971
"o15";"w367";0.895869676;20.9699999999971
"o15";"w365";0.905529789;20.5299999999971
"o15";"w363";0.90445452;21.7799999999971
"o15";"w372";0.772406433;34.4500000000041
"o15";"w369";0.89210162;24.9200000000041
"o15";"w376";0.91787346;25.8900000000041
"o15";"w370";0.885670774;21.0000000000041
"o15";"w374";0.815356039;18.5300000000041
"o15";"w375";0.839508053;21.9100000000041
"o15";"w373";0.884602427;18.8500000000041
"o15";"w371";0.906061655;29.9900000000041
"o15";"w380";0.866880105;14.8299999999994
"o15";"w377";0.912512114;15.4299999999994
"o15";"w384";0.915191056;18.3999999999994
"o15";"w378";0.900704924;15.6599999999994
"o15";"w382";0.889964927;15.4099999999994
"o15";"w383";0.89640731;16.0799999999994
"o15";"w381";0.898019059;15.5299999999994
"o15";"w379";0.905528635;16.6099999999994
"o15";"w36";0.762209839;59.0500000000003
"o15";"w33";0.884053256;41.9400000000003
"o15";"w40";0.916266325;34.4300000000003
"o15";"w34";0.885128525;39.7300000000003
"o15";"w38";0.676869029;41.1200000000003
"o15";"w39";0.864196548;39.8300000000003
"o15";"w37";0.886736813;53.7800000000003
"o15";"w35";0.895325119;53.8200000000003
"o15";"w44";0.863651991;16.1499999999999
"o15";"w41";0.912507499;16.6699999999999
"o15";"w48";0.916802806;20.9199999999999
"o15";"w42";0.900710693;17.1999999999999
"o15";"w46";0.904991001;16.8199999999999
"o15";"w47";0.915193364;17.6199999999999
"o15";"w45";0.894802483;19.1399999999999
"o15";"w43";0.89640731;18.3199999999999
"o15";"w52";0.748247496;35.0000000000003
"o15";"w49";0.862573261;20.7500000000003
"o15";"w56";0.915728691;23.8800000000003
"o15";"w50";0.886742582;19.7300000000003
"o15";"w54";0.814284231;16.3500000000003
"o15";"w55";0.841123264;21.2500000000003
"o15";"w53";0.889423831;33.1700000000003
"o15";"w51";0.876006046;30.3600000000003
"o15";"w60";0.847008399;10.6499999999998
"o15";"w57";0.909287461;11.0399999999998
"o15";"w64";0.911435692;15.0099999999998
"o15";"w58";0.893724907;11.4299999999998
"o15";"w62";0.903382713;10.9099999999998
"o15";"w63";0.907673404;11.8999999999998
"o15";"w61";0.898024828;13.0599999999998
"o15";"w59";0.894262541;12.5599999999998
"o15";"w68";0.761141492;61.4200000000003
"o15";"w65";0.879766025;42.7100000000003
"o15";"w72";0.906061655;36.4500000000003
"o15";"w66";0.869563662;42.1200000000003
"o15";"w70";0.637685172;42.8800000000003
"o15";"w71";0.860983433;43.1200000000003
"o15";"w69";0.879230698;56.8900000000003
"o15";"w67";0.880838987;63.1400000000003
"o16";"w4";0.744352654;46.1
"o16";"w8";0.928482384;29.72
"o16";"w5";0.887985523;53.26
"o16";"w1";0.925950714;37.11
"o16";"w7";0.867732309;38.84
"o16";"w3";0.815173258;68.86
"o16";"w6";0.742441028;40.93
"o16";"w2";0.885453885;41.57
"o16";"w76";0.859491618;16.7099999999996
"o16";"w80";0.936072526;22.8099999999996
"o16";"w77";0.893042421;23.2699999999996
"o16";"w73";0.921545971;17.2599999999996
"o16";"w79";0.915202432;17.8999999999996
"o16";"w75";0.860118129;24.3699999999996
"o16";"w78";0.937985693;17.8299999999996
"o16";"w74";0.895578902;18.9299999999996
"o16";"w84";0.807631177;24.4100000000003
"o16";"w88";0.927846252;19.2000000000003
"o16";"w85";0.875953756;27.6800000000003
"o16";"w81";0.894295433;16.6800000000003
"o16";"w87";0.864550147;16.3500000000003
"o16";"w83";0.829116601;31.2200000000003
"o16";"w86";0.792385186;15.8000000000003
"o16";"w82";0.877213178;17.7400000000003
"o16";"w92";0.859488422;9.67
"o16";"w96";0.929100854;14.84
"o16";"w93";0.893042421;14.28
"o16";"w89";0.91963282;10.34
"o16";"w95";0.910116668;10.75
"o16";"w91";0.849935404;14.82
"o16";"w94";0.923417486;10.78
"o16";"w90";0.893684962;11.42
"o16";"w100";0.827847517;41.9900000000007
"o16";"w104";0.93165176;29.4000000000007
"o16";"w101";0.879754429;46.5100000000007
"o16";"w97";0.934821144;30.7500000000007
"o16";"w103";0.886726125;32.4500000000007
"o16";"w99";0.842380505;53.1700000000007
"o16";"w102";0.61009495;36.4100000000007
"o16";"w98";0.895567665;33.7500000000007
"o16";"w108";0.884157679;16.6199999999994
"o16";"w112";0.93923228;22.2799999999994
"o16";"w109";0.908879687;23.0699999999994
"o16";"w105";0.82596032;16.9999999999994
"o16";"w111";0.906312782;17.7799999999994
"o16";"w107";0.846184432;23.1699999999994
"o16";"w110";0.937359191;17.7999999999994
"o16";"w106";0.90696334;18.6499999999994
"o16";"w116";0.796213103;25.5599999999994
"o16";"w120";0.928487195;20.2499999999994
"o16";"w117";0.879752823;28.3099999999994
"o16";"w113";0.918985476;18.4399999999994
"o16";"w119";0.882292525;17.4999999999994
"o16";"w115";0.84618921;30.4199999999994
"o16";"w118";0.824050106;16.5099999999994
"o16";"w114";0.891122836;18.2599999999994
"o16";"w124";0.873415734;11.1700000000009
"o16";"w128";0.934806687;16.1800000000009
"o16";"w125";0.909511;15.5900000000009
"o16";"w121";0.905074171;11.8400000000009
"o16";"w127";0.90822595;12.2100000000009
"o16";"w123";0.858203314;15.2800000000009
"o16";"w126";0.932284679;12.3700000000009
"o16";"w122";0.907605873;12.6500000000009
"o16";"w132";0.789893603;43.9299999999999
"o16";"w136";0.930385921;31.9399999999999
"o16";"w133";0.884827375;50.3699999999998
"o16";"w129";0.920889062;35.4499999999998
"o16";"w135";0.872183523;34.5299999999999
"o16";"w131";0.836698703;60.8399999999998
"o16";"w134";0.644299441;42.1099999999999
"o16";"w130";0.88102989;37.4599999999999
"o16";"w140";0.865807938;18.1899999999993
"o16";"w144";0.934806679;24.2099999999993
"o16";"w141";0.890531609;24.6899999999993
"o16";"w137";0.910770471;18.9099999999993
"o16";"w143";0.913290847;19.3399999999993
"o16";"w139";0.850023544;25.7799999999993
"o16";"w142";0.936091762;19.3299999999993
"o16";"w138";0.886738919;20.3999999999993
"o16";"w148";0.813925081;24.9800000000001
"o16";"w152";0.926583625;20.9400000000002
"o16";"w149";0.879748028;27.7800000000002
"o16";"w145";0.892417574;16.2200000000002
"o16";"w151";0.875327287;17.3300000000002
"o16";"w147";0.823450806;33.6000000000002
"o16";"w150";0.834179852;16.4100000000001
"o16";"w146";0.870893702;18.6500000000002
"o16";"w12";0.862651389;16.1
"o16";"w16";0.936070927;21.87
"o16";"w13";0.894303416;22.56
"o16";"w9";0.831893105;16.19
"o16";"w15";0.902544172;16.98
"o16";"w11";0.843007007;22.64
"o16";"w14";0.932923992;17.09
"o16";"w10";0.896833463;18.07
"o16";"w156";0.853151292;12.0700000000001
"o16";"w160";0.929110476;17.2000000000001
"o16";"w157";0.891164521;16.6100000000001
"o16";"w153";0.909488568;12.7200000000001
"o16";"w159";0.90759621;13.2800000000001
"o16";"w155";0.84622924;17.0000000000001
"o16";"w158";0.927854267;13.3100000000001
"o16";"w154";0.888637654;13.7700000000001
"o16";"w164";0.831625814;41.6199999999977
"o16";"w168";0.933550494;30.6399999999977
"o16";"w165";0.893683348;46.2299999999977
"o16";"w161";0.913327705;32.6499999999977
"o16";"w167";0.886721339;31.9399999999977
"o16";"w163";0.858214551;53.8299999999977
"o16";"w166";0.642394289;37.3199999999977
"o16";"w162";0.882279682;33.4699999999977
"o16";"w172";0.876580323;18.3900000000016
"o16";"w176";0.935436402;24.0200000000016
"o16";"w173";0.90759621;24.5500000000016
"o16";"w169";0.931638941;18.9000000000016
"o16";"w175";0.908200313;19.5000000000016
"o16";"w171";0.856325455;25.2200000000016
"o16";"w174";0.942412884;19.4000000000016
"o16";"w170";0.903177059;20.4800000000016
"o16";"w180";0.818369886;26.3399999999993
"o16";"w184";0.932915984;21.9599999999993
"o16";"w181";0.888616844;28.8299999999993
"o16";"w177";0.886756622;17.4299999999993
"o16";"w183";0.882294123;18.7099999999993
"o16";"w179";0.858257809;31.4999999999993
"o16";"w182";0.846860634;18.5499999999993
"o16";"w178";0.891145293;19.3599999999993
"o16";"w188";0.855698969;13.5499999999999
"o16";"w192";0.933542462;18.9999999999999
"o16";"w189";0.903798742;17.6499999999999
"o16";"w185";0.918347713;14.0799999999999
"o16";"w191";0.899998085;14.5599999999999
"o16";"w187";0.851258935;17.7299999999999
"o16";"w190";0.934817931;14.8799999999999
"o16";"w186";0.898113768;14.9399999999999
"o16";"w196";0.701899481;45.490000000001
"o16";"w200";0.92278133;29.320000000001
"o16";"w197";0.886716471;24.020000000001
"o16";"w193";0.886718118;50.750000000001
"o16";"w199";0.847477433;32.860000000001
"o16";"w195";0.827874777;66.490000000001
"o16";"w198";0.65062376;40.770000000001
"o16";"w194";0.889877815;40.190000000001
"o16";"w204";0.766466121;15.7800000000017
"o16";"w208";0.928482368;20.9800000000017
"o16";"w205";0.905707098;17.7600000000017
"o16";"w201";0.903135342;16.7300000000017
"o16";"w207";0.915187999;16.7400000000017
"o16";"w203";0.844285649;22.4900000000017
"o16";"w206";0.925958713;16.6500000000017
"o16";"w202";0.890523602;17.8400000000017
"o16";"w212";0.696219236;24.5200000000001
"o16";"w216";0.920257683;19.7000000000001
"o16";"w213";0.887344571;13.6600000000001
"o16";"w209";0.877246717;23.6200000000002
"o16";"w215";0.846825359;15.4300000000001
"o16";"w211";0.837951683;33.9800000000002
"o16";"w214";0.760143425;15.0300000000002
"o16";"w210";0.889240093;17.9800000000001
"o16";"w220";0.768996169;8.6000000000016
"o16";"w224";0.924051963;13.3000000000016
"o16";"w221";0.903175453;10.2300000000016
"o16";"w217";0.905699083;9.4800000000016
"o16";"w223";0.913926947;9.6400000000016
"o16";"w219";0.861420817;13.6300000000016
"o16";"w222";0.924683301;10.0400000000016
"o16";"w218";0.890517192;10.3400000000016
"o16";"w228";0.726595884;41.9600000000031
"o16";"w232";0.930384323;31.8100000000031
"o16";"w229";0.882906184;22.1600000000031
"o16";"w225";0.887334949;48.3300000000031
"o16";"w231";0.867096177;29.3200000000031
"o16";"w227";0.860146986;57.0400000000031
"o16";"w230";0.619024629;36.1400000000031
"o16";"w226";0.880368113;33.9700000000031
"o16";"w20";0.787360343;24.77
"o16";"w24";0.925324212;19.02
"o16";"w21";0.886081961;28.8900000000001
"o16";"w17";0.895569304;16.0800000000001
"o16";"w23";0.858233835;16.5100000000001
"o16";"w19";0.809486645;30.8800000000001
"o16";"w22";0.781632061;15.3500000000001
"o16";"w18";0.888615221;17.8700000000001
"o16";"w236";0.791781068;15.5200000000004
"o16";"w240";0.930382716;20.3700000000004
"o16";"w237";0.90760907;17.5200000000004
"o16";"w233";0.897458513;16.5300000000004
"o16";"w239";0.923411077;16.5500000000004
"o16";"w235";0.862047278;21.2800000000004
"o16";"w238";0.935455629;16.5800000000004
"o16";"w234";0.910767225;17.5300000000004
"o16";"w244";0.722767951;25.630000000001
"o16";"w248";0.924694497;18.760000000001
"o16";"w245";0.88606275;14.300000000001
"o16";"w241";0.872808533;25.570000000001
"o16";"w247";0.851930269;16.720000000001
"o16";"w243";0.846248427;29.830000000001
"o16";"w246";0.762678332;16.620000000001
