1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
25.25;34.88;77.96;55.79;26.95;17.74;25.04;25.8;21.28;15.66;31.73;40.39;26.5;23.47;30.33;18.6;49.05;18.05;15.71;20.56;15.79;29.92;17.38;79.88;28.56;21.57;21.51;18.58;16.43;16.11;15.35;11.75;10.18;11.92;43.18;14.01;39.83;24.82;37.53;35.73;33.37;33.33;31.32;22.43;22.99;18.36;10.27;12.46;4.62;9.61
29.96;25.19;63.91;37.33;24.7;10.84;26.69;25.68;39.22;30.97;70.48;16.4;67.26;13.03;40.17;32.12;19.5;11.35;9.37;14.48;21.4;28.65;10.74;922.41;22.32;13.88;12.24;11.8;10.19;9.93;8.6;6.41;5.67;6.6;48.06;8.07;51.65;18.2;31.65;29.92;25.84;22.38;27.34;14.93;19.37;81.35;6.42;8.2;4.21;6.77
19.23;19.74;36.4;25.72;17.94;11.79;17.43;18.19;19.95;16.26;32.65;17.46;28.9;14.93;24.24;17.87;20.67;12.28;9.94;15.96;14.46;18.44;12.21;122.27;26.65;16.41;14.88;15.86;12.71;11.24;10.23;7.6;6.43;7.26;38.58;9.5;33.61;20.05;30.87;25.66;25.76;25.07;24.42;18.51;18.27;25.51;7.45;9.55;4.62;8.3
18.11;18.16;32.8;25.37;16.79;11.45;16.3;17.53;19.4;15.5;26.13;17.33;25.31;14.03;21.02;19.33;20.06;12.35;10.14;14.72;13.37;17.15;11.69;69.18;20.56;14.02;12.93;12.76;10.74;10.35;10.04;7.21;6.4;7.51;31.42;9.11;28.57;17.4;25.56;23.13;22.66;21.8;21.23;15.31;14.94;20.14;7.54;9.56;5.19;8.45
17.28;19.17;44.69;25.15;16.91;12.16;16.26;16.41;19.03;15.11;38.6;17.43;34.89;14.53;30.85;16.07;23.88;13.37;10.7;22.72;14.39;17.67;13.33;782.7;61.85;23.87;16.56;14.97;12.94;12.95;9.64;6.97;6.01;7.14;123.29;11.04;78.41;43.92;69.34;54.96;51.43;31.99;56.17;20.78;23.25;26.86;6.72;8.67;4.37;7.59
23.06;25.06;49.7;29.36;22.11;15.27;21.27;19.89;25.22;21.23;48.03;20.57;43.73;20.11;39.32;21.77;26.75;16.34;13.15;26.61;18.78;22.52;17.55;227.07;50.76;26.48;20.21;19.16;16;15.13;13.3;9.16;8.43;8.72;91.44;13.69;70.13;36.97;65.06;49.63;49.62;35.83;43.9;26.86;26.41;42.75;7.61;10.36;5.3;9.47
72.82;98.33;217.42;118.47;77.84;72.4;81.74;73.63;71.52;59.91;149.65;112.82;121.1;83;143.81;64.38;140.46;68.74;50.99;84.06;53.27;77.42;64.85;478.9;149.36;85.49;76.71;54.46;61.62;41.94;48.33;31.66;28.18;34.45;234.16;49.55;202.33;119.13;196.85;130.61;168.14;159.42;147.4;93.67;88.4;57.75;22.21;39.25;15.79;30.92
67.17;82.7;188.24;110.85;72.35;54.59;61.87;63.41;59.67;47.42;128.57;75.49;96.81;65.8;138.56;51.44;120.17;49.15;40.23;68.24;45.61;66.94;57.66;454.45;173.89;100.31;53.93;46.79;43.54;36.98;33.97;22.03;20.77;21.18;286.41;33.93;198.13;101.35;204.92;136.16;138.76;119.88;129.17;84.58;79.89;49.32;17.59;23.97;10.83;19.55
107.54;101.69;343.45;155.36;112.03;69.77;94.74;89.25;90.86;77.31;224.11;116.72;179.17;108.48;244.63;65.94;235;65.54;49.05;144.14;69.23;94.39;71.46;833.2;267.48;119.48;68.27;77.23;69.05;58.7;57.04;26.34;27.19;26.92;311.22;49.85;430.99;182.1;288.91;198.07;203.91;244.52;192.76;135.33;110.39;93.39;18.88;30.67;12.78;25.14
83.18;110.58;270.49;131.08;109.03;90.97;84.2;71.63;93.4;78.24;224.32;98.95;183.87;100.22;249.17;71;184.85;78.09;62.54;146;75.56;107.87;82.06;3889.1;473.41;198.55;108.96;92.03;75.03;58.74;41.96;16.82;13.91;14.39;1092.63;35.16;818.87;237.69;731.59;533.47;516.35;538.45;393.3;197.65;186.56;361.16;8.57;16.75;4.34;11.99
39.41;45.44;89.51;53.46;41.73;33.31;36.04;37.61;36.33;31.53;71.6;41.75;55.92;39.34;75.36;31.75;65.45;34.96;28.04;46.79;32.02;39.3;36.77;226.24;90.25;54.71;33.73;30.11;28.08;24.01;22.16;13.97;13.54;13.77;125.5;21.33;107.55;58.59;112.3;79.03;76.29;71.21;72.51;48.95;48.09;38.8;10.05;13.8;7.02;11.55
21.56;28.96;102.29;42.39;23.89;23.54;22.25;20.06;19.04;15.73;60.68;36.2;45.5;26.97;68.44;15.54;84.59;24.09;21.91;57.07;15.75;26.62;22.6;2176.61;458.33;311.94;34.73;25.94;23.3;20.58;16.51;9.17;7.68;10.15;640.08;20.9;407.52;88.71;506.94;481.51;254.44;216.91;224.78;44.63;50.56;27.25;6.84;12.72;4.14;11.03
71.9;92.87;187.65;109.64;87.45;66.36;72.34;61.27;72.19;62.11;126.96;82.41;109.17;75.45;122.48;61.72;122.14;55.29;37.54;51.85;50.12;87.62;59.9;161.47;74.53;55.94;52.56;48.18;43.46;39.98;36.14;20.79;17.31;18.66;101.05;33.41;94.16;59.17;88.79;77.12;77.29;81.07;72.98;57.93;62.13;27.82;14.44;20.57;8.9;15.47
39.57;52.31;150.88;64.41;48.73;47.42;40.66;38.16;38.52;32.28;107.51;54.99;86.75;49.08;125.01;28.67;121.11;48.36;40.13;100.81;34.53;46.95;46;1169.68;261.52;111.94;58.4;45.01;41.48;36.67;29.32;15.83;15.58;17.56;372.69;38.56;233.41;142.03;233.88;282.59;168.4;171.2;153.17;78.8;79.38;42.13;7.7;14.2;4.87;11.22
43.15;52.17;103.16;53.94;49.4;47.14;44.05;36.53;41.98;40.23;94.19;50.42;78.81;50.74;105.79;35.97;85.93;51.81;42.22;82.88;42.07;46.68;51.67;416.79;176.17;117.44;65.86;47.95;46.56;39.41;31.81;16.83;16.44;15.8;242.71;30.1;180.85;100.01;196.71;167.42;148.54;138.89;130.99;80.23;79.02;62.92;7.28;13.03;5.83;11.61
35.39;39.44;69.76;47.39;32.77;30.88;31.49;30.75;36.61;43.28;73.65;35.16;69.74;31.99;57.36;34.21;44.51;26.27;19.57;32.67;33.04;33.29;25.58;219.47;41.54;26.01;22.69;23.38;18.21;16.89;16.53;11.48;10.5;11.15;69.68;15.37;60.01;35.42;58.18;40.63;42.93;44.45;42.28;29.29;27.24;37.4;9.78;14.81;6.47;10.97
36.49;38.06;73.29;49.16;34.34;27.5;32.81;33.02;36.66;35.66;68.43;35.25;56.6;34.53;61.56;32.66;45.14;26.49;19.79;33.14;32.59;35.13;26.31;244.13;48.74;27.23;23.78;23.9;18.82;17.14;17.53;11.55;10.61;11.28;129.03;15.49;82.88;44.27;80.87;41.92;45.87;46.54;48.81;33.1;27.94;47.17;10.61;14.09;6.79;11.72
42.75;41.55;108.74;53.83;41.25;29.56;38.5;37.84;42.98;50.16;97.57;37.56;86.78;42.52;80.15;39.16;52.88;27.02;21.12;42.59;39.67;40.02;28.99;429.64;67.03;29.62;25.92;31.45;20.42;18.26;21.28;11.76;10.89;11.39;119.78;16.38;138.21;68.18;111.57;52.84;55.76;64.9;65.03;44.79;32.21;83.91;11.35;15.67;6.81;13.19
43.87;42.23;87.85;56.73;35.86;32.1;37.72;36.73;50.79;54.9;104.68;34.04;91.73;43.94;76.93;44.44;44.36;25.82;18.79;30.62;46.68;40.23;24.64;1628.06;40.53;25.03;21.36;27.99;17.29;16.07;15.52;11.07;10.13;10.93;300.62;14.35;161.97;64.93;133.93;43.53;44.5;47.05;75.17;38.92;29.23;244.54;9.41;13.45;6.24;9.7
34.92;37.95;68.29;48.41;33.96;27.87;32.36;32.37;34.65;32.63;60.01;35.74;51.26;33.41;52.89;31.16;45.06;26.37;19.83;32.83;31.05;34.77;26.29;178.88;42.31;26.37;23.9;23.67;18.58;17.06;17.52;11.55;10.65;11.24;80.15;15.36;65.79;38.17;60.79;41.33;43.67;44.92;44.67;31.6;27.61;39.15;10.41;13.85;6.57;11.35
33.5;36.31;65.79;47.77;33.14;26.86;31.83;31.5;34.49;33.48;54.55;35.09;48.04;32.29;48.57;31.09;43.52;26.53;19.38;31.06;30.1;33.66;25.86;129.94;37.92;25.38;22.05;21.54;18.1;16.65;16.58;11.9;10.91;11.58;62.5;15.06;53.37;32.3;48.91;38.94;40.04;41.35;38.58;28.12;26.4;30.6;10.61;13.93;6.84;11.36
32.89;36.84;74.19;47.6;32.97;27.64;31.17;30.48;33.14;30.43;63.65;35.24;55.93;32.36;58.03;28.92;48.43;27.02;20.24;40.13;29.59;33.5;27.15;878.8;73.42;31.88;27.61;24.03;19.5;17.32;16.55;11.31;10.32;11.15;234.4;15.66;118.31;63.45;119.06;62.69;63.43;58.06;84.82;34.67;32.02;40.41;9.66;12.78;6.37;10.61
27.06;34.59;72.87;36.82;30.06;28.04;27.71;23.44;25.31;23.3;62.61;33.87;49.52;33.84;69.72;20.83;63.85;31.01;28.02;56.98;23.52;29.31;31.07;322.48;124.89;67.27;41.35;30.36;27.97;23.77;19.02;9.76;9.91;9.9;181.62;20.81;144.03;78.64;151.18;128.62;108.65;100.36;95.81;56.23;54.67;46.92;5.43;9.78;4.64;9.23
38.59;42.77;81.85;51.55;37.41;32.57;35.92;33.81;39.13;39.22;77.26;38.7;66.51;39.41;71.06;35.07;51.73;28.93;23.32;44.45;36.45;38.46;31.16;328.71;71.4;34.52;31.8;29.4;22.54;20.35;20.37;12.65;11.58;12.29;158.07;18.46;114.53;61.2;107.69;61.92;68.45;68.28;70.46;45.42;36.72;59.84;10.57;14.39;7.23;12.5
42.48;52.65;124.53;73.63;45.95;39.42;41.98;40.5;41.48;31.1;76.98;57.17;72.41;43.7;70.76;34.96;79.38;37.43;32.03;55.56;33.37;50.88;36.75;278.54;83.05;50.31;45.34;40.45;31.86;27.19;25.57;15.7;13.63;15.41;143.76;26.66;105.27;64.92;102.82;86.25;87.75;93.3;84.35;51.85;52.44;25.4;8.6;22.05;7.26;18.4
36.43;44.73;97.36;56.6;37.02;27.02;31.61;34.25;32.28;24.83;66.45;41.22;49.2;35.19;70.51;27;64.54;29.67;25.08;43.38;25.67;36.51;31.68;223.1;78.93;44.58;30.11;25.59;24.23;19.68;18.43;12.05;11.1;11.79;134.81;18.78;102.73;50.6;94.07;70.63;68.8;61.7;60.9;44.56;42.69;34.08;10.22;13.53;6.58;11.68
47.68;61.42;201.81;82.53;58.26;33.95;51.15;47.79;45.31;37.46;108.41;63.54;96.52;58.53;138.15;33.93;126.85;39.26;31.24;76.82;37.64;53.69;39.1;468.09;140.53;68.91;33.83;40.09;36.91;30.53;29.83;14.66;12.77;15.12;156.45;25.27;197.95;108.37;190.91;121.12;97.37;117.05;115.54;70.96;61.39;66.14;10.88;17.74;7.9;16.03
49.08;65.58;166.22;79.92;62.01;50.51;50;43.03;55.46;44.65;119.62;60.36;98.68;57.17;131.77;42.52;108.23;49.28;41.61;94.96;45.76;64.78;48.91;2131.69;259.26;112.94;65.16;55.39;44.33;34.85;25.63;10.95;8.96;9.6;578.04;21.6;442.23;137.06;412.33;304.62;285.74;294.65;222.29;112.46;107.95;193.59;6.02;11;3.29;8.48
28.09;32.28;61.43;38.35;28.25;22.28;25.21;26.58;25.6;20.91;47.63;30.16;37.06;26.84;48.75;22.1;44.82;25.59;20.39;34.59;22.33;27.93;24.79;136.13;49.72;32.01;22.12;19.87;18.31;15.82;14.3;9.32;8.86;9.23;74.99;13.6;66.72;35;61.63;48.03;47.41;44.98;43.31;31.4;30.11;25.54;7.11;9.57;5.02;8.39
35.53;46.13;89.22;63.79;37.81;25.04;32.6;32.65;30.51;21.36;50.95;44.5;40.23;30.09;43.53;25.68;56.59;26.42;19.8;30.28;23.25;38.13;24.48;87.93;32.39;25.3;20.56;19.73;17.29;17.1;16.62;12.51;10.91;12.17;48.68;15.21;42.53;29.21;40.61;37.44;35.1;36.06;33.51;25.78;25.67;19.44;10.3;13.54;5.92;11
25.39;34.43;97.39;41.27;29.14;27.91;26;24.19;24.1;19.11;63.61;35.88;49.96;29.38;75.15;19.57;77.4;31.88;26.69;67.61;21.99;31.07;29.21;1312.87;368.52;218.34;33.76;25.79;23.01;20.5;16.72;9.44;8.26;9.69;564.71;21.1;366.76;85.74;466.7;462.52;226.06;182.85;233.57;44.24;53.18;25.35;5.22;9.02;3.49;7.66
31.9;39.02;78.66;42.19;34.37;31.97;30.69;26.93;30.89;27.24;66.37;37.56;55.37;36.12;73.87;26.1;65.81;37.19;30.91;62.9;29.48;34.32;36.26;294.32;114.42;64.57;38.25;28.53;26.59;22.4;18.76;9.74;9.67;9.91;167.87;19.41;131.52;72.4;138.81;116.84;99.35;94.29;89.59;53.04;53.24;44.63;5.3;9.15;4.57;8.53
23.74;25.57;51.67;35.41;21.81;17.54;23.84;24.63;35.53;20.85;39.23;24.38;34.36;20.52;32.58;30.15;31.37;21.03;15.03;25.57;21.06;25.34;18.64;126.62;28.63;17.31;15.2;15.77;12.21;11.36;10.94;7.64;6.89;7.64;45.38;10.63;38.34;23.62;35.93;29.98;29.83;28.21;27.85;19.05;17.84;26.42;6.83;9.29;4.61;7.96
19.83;21.15;35.59;24.88;15.11;11.22;15.68;15.68;21.15;14.7;34.32;16.66;37.68;13.64;25.64;20.37;20.59;11.97;9.84;15.25;12.52;16.38;11.58;92.42;21.86;14.37;13;12.81;10.81;10.27;9.26;7.01;6.03;6.86;36.14;8.79;30.38;18.71;28.23;23.99;23.52;22.58;22.14;15.19;15.86;23.67;6.83;9.75;4.51;8.07
24.51;25.66;56.66;36.47;22.78;17.7;25.14;26.95;30.32;23.44;47.35;24.55;39.26;21.43;35.79;26.46;31.6;21.2;15.1;25.82;22.98;26.84;19.6;177.49;33.48;18.2;16.31;16.41;12.84;11.57;11.34;7.79;7.07;7.84;61.36;11.18;46.37;25.83;42.44;31.81;32.38;28.91;31.54;20.61;18.63;30.39;7.58;9.51;4.86;8.52
28.19;27.52;80.91;43.95;27.16;18.51;31.97;31.85;39.89;28.93;62.88;26.06;58.12;26.62;48.27;31.6;34.9;22.42;15.83;33;28.99;32.26;21.56;240.17;45.24;19.73;16.8;21.52;13.87;12.46;14.3;7.89;7.27;8.08;69.31;12.97;81.28;40.73;58.27;41.7;41.91;35.73;42.46;25.44;20.97;51.55;7.72;10.79;4.92;9.78
26.06;27.94;77.66;46.63;22.02;16.73;34.62;33.11;48;36.74;68.01;23.65;64.7;19.73;41.63;39.07;30.18;20.22;14.38;24.12;30.11;39.12;17.69;931.82;27.5;16.64;14.23;14.29;11.45;10.7;9.91;7.33;6.61;7.26;64.22;9.51;64;23.1;42.02;35.32;30.36;27.56;33.46;17.92;16.89;91.99;6.42;7.85;4.32;6.8
23.89;25.64;50.58;35.18;22.83;17.75;24.43;25.29;28.1;21.93;40.37;24.69;35.01;21.46;33.41;24.73;31.22;21.2;14.97;25.65;22.03;26.53;19.36;115.92;28.93;17.47;15.79;16.32;12.46;11.44;11.36;7.73;6.99;7.81;47.83;11.08;40.69;23.95;37.73;30.37;30.66;28.61;29.08;19.95;18.03;27.4;7.37;9.36;4.69;8.34
22.44;24.93;46.91;34.54;21.97;17.42;23.52;24.68;28.53;20.91;36.12;24.76;31.78;20.7;30.97;25.51;30.75;20.92;14.87;24.54;20.61;25.48;18.8;82.26;25.07;16.95;14.98;15.44;12.26;11.61;11.05;8.36;7.39;7.98;39.52;10.88;34.72;21.24;32.75;27.92;27.41;26.61;26.05;18;17.24;21.95;8;9.32;5.03;8.67
22.56;25.09;57.4;34.36;21.99;17.92;23.15;23.05;26.3;20.42;43.38;24.57;38.03;20.9;38.29;22.37;34.09;22.11;15.54;31.34;21.51;25.45;20.17;741.81;75.84;22.28;18.86;17.31;13.43;11.91;10.86;7.57;6.82;7.81;152.66;11.86;88.03;48.09;82.24;62.13;54.84;38.65;60.36;23.5;21.61;27.85;6.66;8.48;4.48;7.63
26.83;30.28;62.87;38.14;26.06;20.92;27.97;26.13;32.47;26.28;52.98;27.5;46.7;25.9;45.47;28.09;36.92;25.65;18.02;35.2;26.09;30.36;24.37;232.45;57.73;23.54;22.43;21.03;16.2;14.42;13.94;8.91;8.12;9.22;103.23;14.78;75.94;40.34;70.81;55.12;53.23;42.65;48.24;29.13;24.69;43.9;7.47;10.11;5.29;9.49
66.86;85.51;244.37;97.44;71.68;57.6;66.95;56.41;57.63;49.35;146.05;113.63;117.25;60.72;149.4;51.36;156.61;59.17;43.81;84.82;46.4;66.27;63.86;475.38;167.97;115.05;77.62;68.01;64.43;51.58;50.65;33.98;29.1;34.28;278.26;53.92;224.96;120.13;235.18;176.49;169.85;191.85;150.89;93.31;99.54;52.02;16.12;41.14;17.52;37.56
64.52;84.94;206.49;124.42;69.84;50.14;59.82;60.85;53.46;40.43;132.48;83.67;93.28;66.01;134.66;43.21;128.46;45.19;37.77;61.85;41.44;68.32;55.43;576.91;180.53;104.4;60.21;53.09;47.97;41.89;39.4;24.56;23.52;23.91;317.18;38.28;220.58;111.86;249.09;153.76;149.17;133.74;149.59;91.5;82.43;49.97;21.14;28.69;12.41;22.7
95.5;115.78;459.17;179.34;130.89;72.81;110.36;93.69;83.38;67.09;252.37;127.41;199.92;114.21;267.95;56.67;262.35;62.53;63.87;143.08;60.07;98.01;83.12;1250.13;312.85;143.67;78.88;78.84;78.99;65.62;68.28;31.38;31.43;31.57;309.01;58.62;480.31;240.55;349.44;262.91;226.75;253.51;271.06;154.31;123.12;96.12;22.01;37.37;14.28;29.63
24.99;23.18;45.13;28.94;19.61;11.72;19.39;20.66;24.63;19.63;46.19;17.22;38.42;15.51;31.5;21.64;21.64;12.47;10.09;17.12;16.6;20.6;13.39;216.26;27.78;16.38;14.37;14.11;12.09;11.58;10.3;7.95;6.67;7.23;57.01;10.02;41.84;23.2;39.23;27.78;29.55;23.32;28.93;18.15;17.69;32.47;7.89;10.24;5.02;9.28
80.5;109.75;286.37;135.73;104;85;80.38;66.3;88.77;68.46;223.53;103.81;171.62;93.74;242.08;64.55;195.19;73.98;59.34;138.46;69.2;108.38;77.95;4320.14;488.92;207.84;117.62;100.16;78.05;60.97;44.71;17.93;14.82;15.35;1147.89;37.65;872.93;261.1;781.72;572.25;559.8;592.29;424.12;208.08;192.28;343.49;9.96;19.52;5.05;14
34.92;43.64;85.19;49.98;37.04;29.85;32.73;32.35;30.95;26.55;67.25;38.98;50.69;36.91;69.13;26.58;60.69;29.25;24.8;39.99;26.74;36.37;32.21;255.44;95.24;55.73;36.83;33.9;29.28;26.27;24.57;15.15;15.13;14.51;130.9;23.12;112.89;61.94;127.05;82.99;82.6;75.94;81.57;51.14;49.94;40.83;11.51;16;7.94;13.42
70.77;87.68;201.2;106.28;88.54;58.67;67.01;56.84;66.07;42.14;120.52;82.45;97.12;66.61;121.72;54.97;132.45;50.48;35.03;46.22;44.51;82.82;57.33;205.44;84.26;60.32;59.66;56.98;45.08;46.92;44.03;21.39;18.45;19.98;109.71;41.28;104.5;73.05;93.84;91.27;87.05;94.84;87.65;59.93;55.17;31.83;15.58;25.29;10.21;18.68
32.51;48.6;153.61;60.99;44.42;43.95;36.84;32.35;33.46;25.79;103.38;57.39;77.4;41.96;119.46;24.78;127.16;43.71;37.02;93.69;28.61;45.15;41.13;1421.47;273.81;118.55;64.53;50.78;44.78;39.36;32.68;18.93;16.69;19.03;380.81;42.78;247.97;155.78;240.65;264;184.45;192.3;166.23;84.25;85.44;42.8;9.06;16.46;5.69;13.07
41.89;53.27;104.26;52.28;45.98;46.28;41.36;33.06;40.37;36.45;93.82;49.29;76.55;49.74;108.36;33.03;90.09;51.03;42.22;82.69;38.99;46.06;52.88;442.89;183.73;107.96;61.02;45.21;42.74;36.11;29.73;16.19;15.94;15.38;264.3;31.48;198.22;110.54;217.27;178.38;155.32;145.47;137.48;83.44;82.7;65.42;8.21;14.72;6.61;13.28
29.33;34.76;62.79;44.03;28.58;27.69;26.53;25.25;45.54;33.12;56.89;33.02;48.81;27.64;47.8;26.08;40.04;20.9;16.7;25.24;26.32;42.55;21.35;247.71;47.68;29.36;24.85;26.84;20.65;19.04;18.19;12.79;11.63;12.2;74.15;17.24;61.79;37.83;57.06;46.36;48.96;46.77;44.68;31.34;33.08;39.38;11.43;18.07;7.72;12.89
30.69;33.45;66.47;46.44;30.91;24.78;28.59;28.57;39.6;30.24;58.37;33.12;48.09;30.9;49.52;27.51;40.43;21.08;16.95;26.5;26.6;38.85;22.14;277.29;66.27;32.51;25.89;27.2;21.74;20.09;19.18;13.49;12.12;12.47;128.71;17.98;83.24;46.03;90.83;53.12;58.21;48.95;55.06;35.29;32.17;53.89;12.42;17.12;8.12;13.8
36.05;37.48;100.96;53.23;41.25;27.48;36.53;34.9;56.35;41.79;83.95;36.11;78.53;41.14;75.94;32.11;49.19;21.79;19.05;38.9;32.5;50.33;25.51;505.78;87.75;38.55;27.81;34.22;27.05;23.78;24.31;13.98;12.95;12.72;113.81;21.62;148.13;72.67;118.48;68.66;71.5;63.72;75.86;49.3;38.99;78.73;12.53;18.59;8.08;14.76
37.03;37.37;81.3;53.65;34.05;29;32.78;30.73;61.74;47.49;89.47;31.92;78.12;40.93;65.03;37.42;39.97;20.56;15.88;23.73;39.84;58.76;20.49;1689.07;66.68;28.34;23.51;34.28;23.16;20.71;17.05;12.22;11.04;11.75;269.94;15.94;163.2;67.46;130.47;75.85;76.08;48.16;74.95;43.71;43.31;220.92;11.06;16.42;7.43;11.76
29.36;32.79;61.52;45.64;30.24;24.71;27.99;27.15;34.85;26.8;50.71;33.53;42.64;28.72;44.2;26.34;40.16;20.94;16.79;25.95;24.73;36.5;21.82;194.57;50.16;30.48;25.75;26.59;21.47;20.01;19.1;13.68;12.22;12.49;81.03;17.85;67.92;40.04;63.1;47.58;50.51;47.54;46.69;33.39;30.7;40.99;12.15;16.54;7.81;13.38
31.74;25.58;67.06;38.98;27.46;13.1;27.44;27.64;34.75;24.95;82.09;19.12;71.15;19.98;48.81;27.35;26.42;13.58;11.43;23.37;21.12;25.58;15.43;280.58;35.83;18.86;15.92;18.22;14.26;14.27;13.25;8.68;6.99;7.56;56.23;11.98;62.7;34.69;49.48;33.11;35.52;30.7;42.38;23.29;20.76;61.32;8.29;12.03;5.21;11.23
28.35;31.54;58.46;44.39;28.95;24.16;27.01;25.75;37.43;26.94;44.82;32.68;38.84;27.07;40.21;25.92;38.77;21.22;16.41;24.25;23.77;37.29;21.18;137.42;42.33;28.28;24.61;25.36;20.15;19.03;18.21;13.62;12.08;12.72;64.48;17.02;55.58;34.89;50.34;43.16;45.01;44.56;40.94;30.01;28.15;34.65;12.37;16.5;8.12;13.6
27.51;31.94;67.2;44.7;29.06;24.43;26.51;25.54;32.98;25.56;53.33;33.13;45.6;27.46;49.83;23.91;43.96;21.74;17.46;33.84;23.87;34.61;23.13;917.13;108.56;42.6;28.9;27.01;22.52;20.56;18.24;12.73;11.44;12.25;211.17;18.03;122.36;63.92;110.96;94.69;89.23;63.12;83.35;37.22;38.78;41.67;11.33;15.34;7.57;12.59
34.19;43.7;81.29;50.17;34.53;30.16;32.43;29.18;43.68;35.04;71.18;36.7;58.98;36.44;64.84;30.33;47.53;23.26;20.68;40.04;32.16;46.51;41.26;393.58;96;44.42;34.46;33.7;27.07;24.84;22.29;15.13;14.11;13.95;172.65;21.83;123.65;65.86;117.67;87.97;89.75;70.75;76.16;49.28;45.02;69.29;12.12;17.02;8.46;14.36
28.34;34.9;96.75;57.28;31.28;25.82;27.54;27.7;27.58;20.97;66.37;43.95;47.27;32.08;55.36;23.37;69.97;27.31;20.72;33.1;19.22;34.47;24.38;241.97;68.26;43.63;40.18;35.43;27.6;26.01;21.66;13.02;11.46;17.81;125.64;23;107.6;58.35;97.59;92.33;82.21;78.23;77.94;46.9;44.88;26.1;9.05;22.05;5.69;19.11
25.19;33.22;80.64;45.28;26.25;19.18;22.02;24.98;20.7;17.82;50.79;31.56;35.16;27.02;51.45;17.56;49.51;20.84;18.89;30.82;17.96;25.9;22.6;232.31;68.86;42.24;28.36;24.53;21.89;19.98;18.3;11.69;10.16;11.44;133.55;16.93;101.5;47.92;98.62;66.87;66.53;56.54;63.45;40.65;39.25;30.23;10.12;13.69;6.53;11.47
41.72;48.41;192.94;73.04;51.01;27.73;41.1;40.48;34.46;29.6;93.83;49.59;82.97;52.52;105.85;23.61;118.68;26.17;29.78;67.35;25.81;38.08;35.16;534.96;122.34;61.14;37.14;37.66;35.3;30.01;33.52;13.79;13.68;14.86;138.53;25.18;255.59;107.99;177.49;117.72;107.06;99.66;128.98;69.8;66.49;54.65;10.79;17.31;7.78;15.6
37.86;51.52;144.1;67.28;47.95;38.93;38.82;33.25;42.58;34.72;96.13;51.34;74.64;46.19;102.56;32.08;93.01;37.39;33.74;74.54;34.34;50.8;37.11;1976.75;230.6;101.09;62.62;52.88;41.32;33.51;24.24;10.44;8.47;9.32;538.4;20.1;422.31;129.18;376.79;294.61;271.72;278.23;212.25;105.59;100.21;111.99;6.65;11.57;3.62;9.06
19.51;24.65;48.41;29.05;20.39;16.07;18.15;18.92;17.64;15.33;34.68;22.87;26;20.74;34.86;15.26;33.01;17.19;15.45;24.69;15.34;20.33;17.68;148.82;45.27;30.46;22.22;20.13;17.61;16.09;14.58;9.01;8.61;9.11;72.33;13.66;67.71;34.39;64.4;47.06;48.38;42.91;43.78;29.51;28.51;26.53;7.63;10.16;5.25;8.87
21.11;31.62;68.32;56.76;22.71;16.8;20.62;22.29;19.87;14.71;29.67;34.16;23.47;21.65;28.68;16.84;43.87;17.02;14.97;19.24;15.02;23.58;16.61;83.55;29.19;22.23;20.33;19.02;16.06;15.69;15.07;11.14;10.03;11.74;44.36;14.09;40.93;25.65;38.63;36.11;33.65;33.15;31.28;24.81;24.57;20.68;10.13;13.76;6.4;11.28
17.23;24.9;81.86;32.38;20.62;20.47;18.17;16.64;16.16;13.57;49.19;27.7;34.4;22.03;57.83;12.82;64.87;23.53;20.46;52.55;14.83;22.28;20.8;1515.66;391.01;264.6;33.51;24.8;21.72;19.83;15.72;9.03;7.75;9.41;603.74;19.59;375.99;88.12;473.54;456.1;254.44;213.39;231.89;44.12;53.01;27.99;5.71;8.98;3.84;8.14
33.34;27.54;72.47;40.83;27.67;10.71;28.63;26.29;42.1;33.12;79.08;16.09;72.01;13.39;45;34.59;20.04;11.41;9.37;14.53;22.69;32.97;10.9;1123.56;22.13;13.97;12.35;11.84;10.66;10.25;8.58;6.53;5.62;6.46;53.49;8;59.87;19.91;35.9;33.17;27.27;22.56;32.54;15.45;20.66;119.73;6.48;9.58;4.21;7.32
26.21;33.37;70.47;34.82;28.33;26.25;25.79;21.07;25.21;21.93;57.96;31.62;44.7;30.9;65.67;20.62;59.22;30.13;26.22;53.89;22.62;29.16;30.12;308.03;115.27;66.56;39.71;29.82;26.76;22.85;18.63;10.02;9.94;9.9;175.4;19.45;135.47;73.97;145.46;121;103.15;95.98;91.12;54.54;54.57;45.47;6.03;9.82;5.06;9.27
17.73;21.99;36.8;24.56;16.44;12;16.98;16.33;21.72;14.78;31.98;17.14;30.02;15.02;24.02;18.39;21.18;12.82;10.95;17.51;14.12;17.69;12.2;115.29;27.27;17.56;15.2;15.38;12.37;11.69;10.54;7.91;6.78;7.57;44.1;10.31;37.39;22.48;34.38;29.55;29.17;27.26;27.42;18.59;18.86;28.76;7.27;10.18;4.97;8.78
