"data";"pstrat";"user.x";"no.terms";"user.y";"workflow";"algorithm";"accuracy"
"n1";"p8";18.7200000000003;372;5.05;"w62";"lda";0.948651821
"n1";"p8";18.7200000000003;372;14.9;"w61";"C5.0Tree";0.902364843
"n1";"p9";5.36999999999989;1827;75.68;"w68";"knn";0.833507049
"n1";"p9";5.36999999999989;1827;36.81;"w72";"ranger";0.96727744
"n1";"p9";5.36999999999989;1827;89.95;"w67";"JRip";0.892227166
"n1";"p9";5.36999999999989;1827;38.94;"w71";"svmLinear2";0.965020115
"n1";"p9";5.36999999999989;1827;63.86;"w66";"J48";0.870787543
"n1";"p9";5.36999999999989;1827;43.57;"w65";"nnet";0.98081386
"n1";"p9";5.36999999999989;1827;65.65;"w70";"lda";0.795909024
"n1";"p9";5.36999999999989;1827;73.39;"w69";"C5.0Tree";0.871335302
"n10";"p1";4.38;2188;52.16;"w7";"svmLinear2";0.946315789
"n10";"p1";4.38;2188;112.22;"w4";"knn";0.813684211
"n10";"p1";4.38;2188;96.32;"w2";"J48";0.868421053
"n10";"p1";4.38;2188;91.7;"w6";"lda";0.838947368
"n10";"p1";4.38;2188;111.13;"w3";"JRip";0.877368421
"n10";"p1";4.38;2188;46.5;"w8";"ranger";0.961052632
"n10";"p1";4.38;2188;71.95;"w1";"nnet";0.951578947
"n10";"p1";4.38;2188;100.2;"w5";"C5.0Tree";0.874210526
"n10";"p10";27.8900000000003;352;5.13;"w79";"svmLinear2";0.935263158
"n10";"p10";27.8900000000003;352;12.11;"w76";"knn";0.903157895
"n10";"p10";27.8900000000003;352;7.37;"w74";"J48";0.885263158
"n10";"p10";27.8900000000003;352;5.21;"w78";"lda";0.936842105
"n10";"p10";27.8900000000003;352;14.69;"w75";"JRip";0.903684211
"n10";"p10";27.8900000000003;352;14.37;"w80";"ranger";0.945789474
"n10";"p10";27.8900000000003;352;7.5;"w73";"nnet";0.951578947
"n10";"p10";27.8900000000003;352;14.96;"w77";"C5.0Tree";0.883684211
"n10";"p11";5.78999999999996;1016;21.41;"w87";"svmLinear2";0.948947368
"n10";"p11";5.78999999999996;1016;46.17;"w84";"knn";0.831578947
"n10";"p11";5.78999999999996;1016;28.33;"w82";"J48";0.879473684
"n10";"p11";5.78999999999996;1016;24.37;"w86";"lda";0.863684211
"n10";"p11";5.78999999999996;1016;36.28;"w83";"JRip";0.894736842
"n10";"p11";5.78999999999996;1016;29.69;"w88";"ranger";0.955789474
"n10";"p11";5.78999999999996;1016;24.97;"w81";"nnet";0.943157895
"n10";"p11";5.78999999999996;1016;43.84;"w85";"C5.0Tree";0.86
"n10";"p12";13.9699999999993;355;5.09;"w95";"svmLinear2";0.934736842
"n10";"p12";13.9699999999993;355;12.25;"w92";"knn";0.887368421
"n10";"p12";13.9699999999993;355;8.19;"w90";"J48";0.881578947
"n10";"p12";13.9699999999993;355;5.09;"w94";"lda";0.944736842
"n10";"p12";13.9699999999993;355;12;"w91";"JRip";0.898947368
"n10";"p12";13.9699999999993;355;14.14;"w96";"ranger";0.954210526
"n10";"p12";13.9699999999993;355;7.87;"w89";"nnet";0.941578947
"n10";"p12";13.9699999999993;355;15.13;"w93";"C5.0Tree";0.887368421
"n10";"p13";13.4499999999989;1881;48.18;"w103";"svmLinear2";0.965263158
"n10";"p13";13.4499999999989;1881;93.24;"w100";"knn";0.813684211
"n10";"p13";13.4499999999989;1881;67.82;"w98";"J48";0.886842105
"n10";"p13";13.4499999999989;1881;80.27;"w102";"lda";0.755789474
"n10";"p13";13.4499999999989;1881;86.22;"w99";"JRip";0.894210526
"n10";"p13";13.4499999999989;1881;42.68;"w104";"ranger";0.965789474
"n10";"p13";13.4499999999989;1881;58.64;"w97";"nnet";0.956842105
"n10";"p13";13.4499999999989;1881;82.37;"w101";"C5.0Tree";0.891052632
"n10";"p14";32.5599999999995;327;4.58;"w111";"svmLinear2";0.946842105
"n10";"p14";32.5599999999995;327;11.23;"w108";"knn";0.912105263
"n10";"p14";32.5599999999995;327;6.39;"w106";"J48";0.893684211
"n10";"p14";32.5599999999995;327;4.78;"w110";"lda";0.949473684
"n10";"p14";32.5599999999995;327;11.47;"w107";"JRip";0.906842105
"n10";"p14";32.5599999999995;327;12.86;"w112";"ranger";0.957368421
"n10";"p14";32.5599999999995;327;6.71;"w105";"nnet";0.949473684
"n10";"p14";32.5599999999995;327;13.95;"w109";"C5.0Tree";0.891578947
"n10";"p15";13.3099999999995;1076;21.99;"w119";"svmLinear2";0.957368421
"n10";"p15";13.3099999999995;1076;48.86;"w116";"knn";0.837368421
"n10";"p15";13.3099999999995;1076;29.69;"w114";"J48";0.888947368
"n10";"p15";13.3099999999995;1076;27.82;"w118";"lda";0.866842105
"n10";"p15";13.3099999999995;1076;40.84;"w115";"JRip";0.889473684
"n10";"p15";13.3099999999995;1076;29.19;"w120";"ranger";0.963157895
"n10";"p15";13.3099999999995;1076;22.09;"w113";"nnet";0.957894737
"n10";"p15";13.3099999999995;1076;47.77;"w117";"C5.0Tree";0.890526316
"n10";"p16";22.1000000000004;222;3.39;"w127";"svmLinear2";0.940526316
"n10";"p16";22.1000000000004;222;7.31;"w124";"knn";0.902105263
"n10";"p16";22.1000000000004;222;4.19;"w122";"J48";0.894736842
"n10";"p16";22.1000000000004;222;3.47;"w126";"lda";0.948947368
"n10";"p16";22.1000000000004;222;7.89;"w123";"JRip";0.904736842
"n10";"p16";22.1000000000004;222;10.12;"w128";"ranger";0.951578947
"n10";"p16";22.1000000000004;222;4.23;"w121";"nnet";0.945789474
"n10";"p16";22.1000000000004;222;9.8;"w125";"C5.0Tree";0.891578947
"n10";"p17";8.72999999999956;1811;45.55;"w135";"svmLinear2";0.954210526
"n10";"p17";8.72999999999956;1811;89.14;"w132";"knn";0.808947368
"n10";"p17";8.72999999999956;1811;65.07;"w130";"J48";0.881578947
"n10";"p17";8.72999999999956;1811;73.94;"w134";"lda";0.737894737
"n10";"p17";8.72999999999956;1811;86.67;"w131";"JRip";0.902105263
"n10";"p17";8.72999999999956;1811;46.95;"w136";"ranger";0.958421053
"n10";"p17";8.72999999999956;1811;52.8;"w129";"nnet";0.943684211
"n10";"p17";8.72999999999956;1811;80.11;"w133";"C5.0Tree";0.890526316
"n10";"p18";26.5699999999997;337;4.95;"w143";"svmLinear2";0.934736842
"n10";"p18";26.5699999999997;337;11.6;"w140";"knn";0.910526316
"n10";"p18";26.5699999999997;337;7.03;"w138";"J48";0.881578947
"n10";"p18";26.5699999999997;337;4.77;"w142";"lda";0.932631579
"n10";"p18";26.5699999999997;337;12.26;"w139";"JRip";0.911578947
"n10";"p18";26.5699999999997;337;14.31;"w144";"ranger";0.95
"n10";"p18";26.5699999999997;337;7.47;"w137";"nnet";0.946315789
"n10";"p18";26.5699999999997;337;13.96;"w141";"C5.0Tree";0.888421053
"n10";"p19";8.69000000000051;809;15.9;"w151";"svmLinear2";0.947894737
"n10";"p19";8.69000000000051;809;36.64;"w148";"knn";0.841578947
"n10";"p19";8.69000000000051;809;20.84;"w146";"J48";0.882631579
"n10";"p19";8.69000000000051;809;17;"w150";"lda";0.903684211
"n10";"p19";8.69000000000051;809;33.06;"w147";"JRip";0.909473684
"n10";"p19";8.69000000000051;809;26.56;"w152";"ranger";0.955789474
"n10";"p19";8.69000000000051;809;15.36;"w145";"nnet";0.954736842
"n10";"p19";8.69000000000051;809;34.96;"w149";"C5.0Tree";0.886842105
"n10";"p2";28.25;372;5.9;"w15";"svmLinear2";0.924736842
"n10";"p2";28.25;372;12.81;"w12";"knn";0.898421053
"n10";"p2";28.25;372;8.36;"w10";"J48";0.877368421
"n10";"p2";28.25;372;5.21;"w14";"lda";0.937368421
"n10";"p2";28.25;372;11.75;"w11";"JRip";0.881578947
"n10";"p2";28.25;372;13.89;"w16";"ranger";0.948421053
"n10";"p2";28.25;372;8.49;"w9";"nnet";0.943684211
"n10";"p2";28.25;372;15.59;"w13";"C5.0Tree";0.882105263
"n10";"p20";14.7800000000007;316;4.55;"w159";"svmLinear2";0.948947368
"n10";"p20";14.7800000000007;316;10.82;"w156";"knn";0.892631579
"n10";"p20";14.7800000000007;316;6.34;"w154";"J48";0.890526316
"n10";"p20";14.7800000000007;316;4.58;"w158";"lda";0.951578947
"n10";"p20";14.7800000000007;316;10.59;"w155";"JRip";0.908421053
"n10";"p20";14.7800000000007;316;13.47;"w160";"ranger";0.956842105
"n10";"p20";14.7800000000007;316;6.24;"w153";"nnet";0.949473684
"n10";"p20";14.7800000000007;316;13.2;"w157";"C5.0Tree";0.889473684
"n10";"p21";16.130000000001;1721;43.5;"w167";"svmLinear2";0.962105263
"n10";"p21";16.130000000001;1721;83.78;"w164";"knn";0.833157895
"n10";"p21";16.130000000001;1721;58.74;"w162";"J48";0.895789474
"n10";"p21";16.130000000001;1721;70.94;"w166";"lda";0.678421053
"n10";"p21";16.130000000001;1721;78.36;"w163";"JRip";0.894210526
"n10";"p21";16.130000000001;1721;42.42;"w168";"ranger";0.964736842
"n10";"p21";16.130000000001;1721;47.4;"w161";"nnet";0.942631579
"n10";"p21";16.130000000001;1721;73.89;"w165";"C5.0Tree";0.897368421
"n10";"p22";33.2000000000007;314;4.33;"w175";"svmLinear2";0.941052632
"n10";"p22";33.2000000000007;314;10.75;"w172";"knn";0.915263158
"n10";"p22";33.2000000000007;314;5.97;"w170";"J48";0.882631579
"n10";"p22";33.2000000000007;314;4.38;"w174";"lda";0.947894737
"n10";"p22";33.2000000000007;314;10.72;"w171";"JRip";0.913157895
"n10";"p22";33.2000000000007;314;12.69;"w176";"ranger";0.961052632
"n10";"p22";33.2000000000007;314;5.83;"w169";"nnet";0.841052632
"n10";"p22";33.2000000000007;314;13.16;"w173";"C5.0Tree";0.88
"n10";"p23";16.3499999999985;923;18.15;"w183";"svmLinear2";0.947368421
"n10";"p23";16.3499999999985;923;41.74;"w180";"knn";0.845789474
"n10";"p23";16.3499999999985;923;23.33;"w178";"J48";0.888421053
"n10";"p23";16.3499999999985;923;21.59;"w182";"lda";0.905789474
"n10";"p23";16.3499999999985;923;33.59;"w179";"JRip";0.908947368
"n10";"p23";16.3499999999985;923;27.91;"w184";"ranger";0.961578947
"n10";"p23";16.3499999999985;923;21.47;"w177";"nnet";0.955263158
"n10";"p23";16.3499999999985;923;38.92;"w181";"C5.0Tree";0.898947368
"n10";"p24";23.3300000000017;209;3.17;"w191";"svmLinear2";0.938947368
"n10";"p24";23.3300000000017;209;6.67;"w188";"knn";0.910526316
"n10";"p24";23.3300000000017;209;4;"w186";"J48";0.887368421
"n10";"p24";23.3300000000017;209;3.08;"w190";"lda";0.945789474
"n10";"p24";23.3300000000017;209;7.53;"w187";"JRip";0.906842105
"n10";"p24";23.3300000000017;209;10.34;"w192";"ranger";0.952631579
"n10";"p24";23.3300000000017;209;3.44;"w185";"nnet";0.942631579
"n10";"p24";23.3300000000017;209;9.26;"w189";"C5.0Tree";0.883684211
"n10";"p25";4.42000000000189;2188;48.33;"w199";"svmLinear2";0.912105263
"n10";"p25";4.42000000000189;2188;110.53;"w196";"knn";0.813684211
"n10";"p25";4.42000000000189;2188;89.53;"w194";"J48";0.877894737
"n10";"p25";4.42000000000189;2188;79.75;"w198";"lda";0.701578947
"n10";"p25";4.42000000000189;2188;112.25;"w195";"JRip";0.881578947
"n10";"p25";4.42000000000189;2188;45.42;"w200";"ranger";0.959473684
"n10";"p25";4.42000000000189;2188;90.4;"w193";"nnet";0.928421053
"n10";"p25";4.42000000000189;2188;39.58;"w197";"C5.0Tree";0.881578947
"n10";"p26";28.4499999999971;296;4.63;"w207";"svmLinear2";0.937894737
"n10";"p26";28.4499999999971;296;10.06;"w204";"knn";0.800526316
"n10";"p26";28.4499999999971;296;5.93;"w202";"J48";0.885263158
"n10";"p26";28.4499999999971;296;3.75;"w206";"lda";0.87
"n10";"p26";28.4499999999971;296;8.25;"w203";"JRip";0.888947368
"n10";"p26";28.4499999999971;296;11.5;"w208";"ranger";0.948421053
"n10";"p26";28.4499999999971;296;7.75;"w201";"nnet";0.913157895
"n10";"p26";28.4499999999971;296;5.23;"w205";"C5.0Tree";0.881578947
"n10";"p27";4.38999999999942;1129;21.5;"w215";"svmLinear2";0.905789474
"n10";"p27";4.38999999999942;1129;51.12;"w212";"knn";0.798947368
"n10";"p27";4.38999999999942;1129;31.93;"w210";"J48";0.875263158
"n10";"p27";4.38999999999942;1129;28.92;"w214";"lda";0.736842105
"n10";"p27";4.38999999999942;1129;46.33;"w211";"JRip";0.889473684
"n10";"p27";4.38999999999942;1129;30.81;"w216";"ranger";0.956315789
"n10";"p27";4.38999999999942;1129;43.76;"w209";"nnet";0.886842105
"n10";"p27";4.38999999999942;1129;20.17;"w213";"C5.0Tree";0.880526316
"n10";"p28";13.6599999999999;338;5.51;"w223";"svmLinear2";0.921052632
"n10";"p28";13.6599999999999;338;11.53;"w220";"knn";0.771052632
"n10";"p28";13.6599999999999;338;7.39;"w218";"J48";0.877368421
"n10";"p28";13.6599999999999;338;4.5;"w222";"lda";0.86
"n10";"p28";13.6599999999999;338;11.22;"w219";"JRip";0.906315789
"n10";"p28";13.6599999999999;338;11.4;"w224";"ranger";0.948947368
"n10";"p28";13.6599999999999;338;10.68;"w217";"nnet";0.910526316
"n10";"p28";13.6599999999999;338;6.08;"w221";"C5.0Tree";0.886315789
"n10";"p29";12;1987;40.31;"w231";"svmLinear2";0.921578947
"n10";"p29";12;1987;98.58;"w228";"knn";0.829473684
"n10";"p29";12;1987;70.7;"w226";"J48";0.892105263
"n10";"p29";12;1987;80.87;"w230";"lda";0.692105263
"n10";"p29";12;1987;89.69;"w227";"JRip";0.882631579
"n10";"p29";12;1987;40.17;"w232";"ranger";0.961578947
"n10";"p29";12;1987;86.33;"w225";"nnet";0.945263158
"n10";"p29";12;1987;33.44;"w229";"C5.0Tree";0.898947368
"n10";"p3";4.36000000000013;1129;24.6;"w23";"svmLinear2";0.953157895
"n10";"p3";4.36000000000013;1129;51.53;"w20";"knn";0.852105263
"n10";"p3";4.36000000000013;1129;33.5;"w18";"J48";0.871052632
"n10";"p3";4.36000000000013;1129;30.52;"w22";"lda";0.841578947
"n10";"p3";4.36000000000013;1129;43.24;"w19";"JRip";0.87
"n10";"p3";4.36000000000013;1129;30.23;"w24";"ranger";0.954210526
"n10";"p3";4.36000000000013;1129;27.86;"w17";"nnet";0.95
"n10";"p3";4.36000000000013;1129;50.64;"w21";"C5.0Tree";0.867894737
"n10";"p30";32.760000000002;280;4.08;"w239";"svmLinear2";0.935789474
"n10";"p30";32.760000000002;280;9.47;"w236";"knn";0.813684211
"n10";"p30";32.760000000002;280;5.3;"w234";"J48";0.893684211
"n10";"p30";32.760000000002;280;3.55;"w238";"lda";0.872105263
"n10";"p30";32.760000000002;280;8.79;"w235";"JRip";0.908421053
"n10";"p30";32.760000000002;280;10.01;"w240";"ranger";0.951052632
"n10";"p30";32.760000000002;280;6.68;"w233";"nnet";0.937368421
"n10";"p30";32.760000000002;280;5.19;"w237";"C5.0Tree";0.9
"n10";"p31";12.1500000000015;1178;22.28;"w247";"svmLinear2";0.923157895
"n10";"p31";12.1500000000015;1178;53.43;"w244";"knn";0.835263158
"n10";"p31";12.1500000000015;1178;32.58;"w242";"J48";0.891578947
"n10";"p31";12.1500000000015;1178;33.98;"w246";"lda";0.69
"n10";"p31";12.1500000000015;1178;49.27;"w243";"JRip";0.896842105
"n10";"p31";12.1500000000015;1178;26.87;"w248";"ranger";0.96
"n10";"p31";12.1500000000015;1178;40.5;"w241";"nnet";0.869473684
"n10";"p31";12.1500000000015;1178;20.13;"w245";"C5.0Tree";0.897894737
"n10";"p32";21.8600000000006;197;3.23;"w255";"svmLinear2";0.929473684
"n10";"p32";21.8600000000006;197;6.08;"w252";"knn";0.804736842
"n10";"p32";21.8600000000006;197;3.8;"w250";"J48";0.895789474
"n10";"p32";21.8600000000006;197;3.07;"w254";"lda";0.861052632
"n10";"p32";21.8600000000006;197;5.66;"w251";"JRip";0.896315789
"n10";"p32";21.8600000000006;197;8.42;"w256";"ranger";0.948421053
"n10";"p32";21.8600000000006;197;3.71;"w249";"nnet";0.925263158
"n10";"p32";21.8600000000006;197;3.78;"w253";"C5.0Tree";0.896842105
"n10";"p33";5.82999999999811;2068;42.77;"w263";"svmLinear2";0.910526316
"n10";"p33";5.82999999999811;2068;103.92;"w260";"knn";0.834736842
"n10";"p33";5.82999999999811;2068;79.11;"w258";"J48";0.882105263
"n10";"p33";5.82999999999811;2068;81.85;"w262";"lda";0.681052632
"n10";"p33";5.82999999999811;2068;109.95;"w259";"JRip";0.898421053
"n10";"p33";5.82999999999811;2068;47.44;"w264";"ranger";0.962105263
"n10";"p33";5.82999999999811;2068;79.68;"w257";"nnet";0.952631579
"n10";"p33";5.82999999999811;2068;37.81;"w261";"C5.0Tree";0.885263158
"n10";"p34";27.75;284;4.19;"w271";"svmLinear2";0.938421053
"n10";"p34";27.75;284;9.62;"w268";"knn";0.887368421
"n10";"p34";27.75;284;5.7;"w266";"J48";0.885789474
"n10";"p34";27.75;284;3.79;"w270";"lda";0.874210526
"n10";"p34";27.75;284;9.73;"w267";"JRip";0.917368421
"n10";"p34";27.75;284;15.95;"w272";"ranger";0.947894737
"n10";"p34";27.75;284;7.01;"w265";"nnet";0.927368421
"n10";"p34";27.75;284;5.04;"w269";"C5.0Tree";0.883157895
"n10";"p35";5.81999999999971;1016;19.08;"w279";"svmLinear2";0.905263158
"n10";"p35";5.81999999999971;1016;45.7;"w276";"knn";0.831052632
"n10";"p35";5.81999999999971;1016;27.4;"w274";"J48";0.881578947
"n10";"p35";5.81999999999971;1016;25.8;"w278";"lda";0.770526316
"n10";"p35";5.81999999999971;1016;42.59;"w275";"JRip";0.894736842
"n10";"p35";5.81999999999971;1016;27.55;"w280";"ranger";0.955263158
"n10";"p35";5.81999999999971;1016;29.08;"w273";"nnet";0.939473684
"n10";"p35";5.81999999999971;1016;18.83;"w277";"C5.0Tree";0.881578947
"n10";"p36";14.1100000000006;301;4.66;"w287";"svmLinear2";0.924736842
"n10";"p36";14.1100000000006;301;10.2;"w284";"knn";0.869473684
"n10";"p36";14.1100000000006;301;6.03;"w282";"J48";0.893684211
"n10";"p36";14.1100000000006;301;4.14;"w286";"lda";0.855263158
"n10";"p36";14.1100000000006;301;8.86;"w283";"JRip";0.917368421
"n10";"p36";14.1100000000006;301;11.75;"w288";"ranger";0.948421053
"n10";"p36";14.1100000000006;301;7.88;"w281";"nnet";0.933684211
"n10";"p36";14.1100000000006;301;5.46;"w285";"C5.0Tree";0.890526316
"n10";"p37";14.0499999999993;1881;39.69;"w295";"svmLinear2";0.918421053
"n10";"p37";14.0499999999993;1881;92.86;"w292";"knn";0.853684211
"n10";"p37";14.0499999999993;1881;64.73;"w290";"J48";0.885263158
"n10";"p37";14.0499999999993;1881;75.21;"w294";"lda";0.661052632
"n10";"p37";14.0499999999993;1881;91.94;"w291";"JRip";0.904210526
"n10";"p37";14.0499999999993;1881;42.15;"w296";"ranger";0.965789474
"n10";"p37";14.0499999999993;1881;67.69;"w289";"nnet";0.964210526
"n10";"p37";14.0499999999993;1881;32.8;"w293";"C5.0Tree";0.884210526
"n10";"p38";33.2099999999991;267;3.92;"w303";"svmLinear2";0.937894737
"n10";"p38";33.2099999999991;267;9.02;"w300";"knn";0.901578947
"n10";"p38";33.2099999999991;267;4.95;"w298";"J48";0.903684211
"n10";"p38";33.2099999999991;267;3.12;"w302";"lda";0.869473684
"n10";"p38";33.2099999999991;267;9.95;"w299";"JRip";0.905263158
"n10";"p38";33.2099999999991;267;10.2;"w304";"ranger";0.951578947
"n10";"p38";33.2099999999991;267;6.25;"w297";"nnet";0.955789474
"n10";"p38";33.2099999999991;267;4.86;"w301";"C5.0Tree";0.897894737
"n10";"p39";13.4000000000015;1076;19.84;"w311";"svmLinear2";0.915789474
"n10";"p39";13.4000000000015;1076;48.56;"w308";"knn";0.856842105
"n10";"p39";13.4000000000015;1076;28.21;"w306";"J48";0.881052632
"n10";"p39";13.4000000000015;1076;30.69;"w310";"lda";0.756315789
"n10";"p39";13.4000000000015;1076;42.83;"w307";"JRip";0.894736842
"n10";"p39";13.4000000000015;1076;26.73;"w312";"ranger";0.961052632
"n10";"p39";13.4000000000015;1076;33.2;"w305";"nnet";0.956315789
"n10";"p39";13.4000000000015;1076;18.99;"w309";"C5.0Tree";0.884210526
"n10";"p4";13.6500000000001;401;6.12;"w31";"svmLinear2";0.943684211
"n10";"p4";13.6500000000001;401;13.89;"w28";"knn";0.91
"n10";"p4";13.6500000000001;401;9.53;"w26";"J48";0.874210526
"n10";"p4";13.6500000000001;401;6.22;"w30";"lda";0.947894737
"n10";"p4";13.6500000000001;401;11.93;"w27";"JRip";0.892631579
"n10";"p4";13.6500000000001;401;14.68;"w32";"ranger";0.952105263
"n10";"p4";13.6500000000001;401;7.5;"w25";"nnet";0.960526316
"n10";"p4";13.6500000000001;401;17.35;"w29";"C5.0Tree";0.877368421
"n10";"p40";22.3300000000017;184;3.06;"w319";"svmLinear2";0.931052632
"n10";"p40";22.3300000000017;184;5.52;"w316";"knn";0.900526316
"n10";"p40";22.3300000000017;184;3.56;"w314";"J48";0.896315789
"n10";"p40";22.3300000000017;184;2.97;"w318";"lda";0.865789474
"n10";"p40";22.3300000000017;184;6.61;"w315";"JRip";0.906315789
"n10";"p40";22.3300000000017;184;8.15;"w320";"ranger";0.948947368
"n10";"p40";22.3300000000017;184;2.78;"w313";"nnet";0.937894737
"n10";"p40";22.3300000000017;184;5.53;"w317";"C5.0Tree";0.893157895
"n10";"p41";8.68999999999505;1811;36.39;"w327";"svmLinear2";0.908947368
"n10";"p41";8.68999999999505;1811;88.58;"w324";"knn";0.83
"n10";"p41";8.68999999999505;1811;63.19;"w322";"J48";0.895263158
"n10";"p41";8.68999999999505;1811;73.49;"w326";"lda";0.68
"n10";"p41";8.68999999999505;1811;90.48;"w323";"JRip";0.911052632
"n10";"p41";8.68999999999505;1811;48.96;"w328";"ranger";0.96
"n10";"p41";8.68999999999505;1811;64.99;"w321";"nnet";0.95
"n10";"p41";8.68999999999505;1811;34.61;"w325";"C5.0Tree";0.898421053
"n10";"p42";26.8000000000029;280;4.16;"w335";"svmLinear2";0.94
"n10";"p42";26.8000000000029;280;9.52;"w332";"knn";0.905263158
"n10";"p42";26.8000000000029;280;5.11;"w330";"J48";0.882105263
"n10";"p42";26.8000000000029;280;3.64;"w334";"lda";0.867368421
"n10";"p42";26.8000000000029;280;10.24;"w331";"JRip";0.916315789
"n10";"p42";26.8000000000029;280;11.59;"w336";"ranger";0.948421053
"n10";"p42";26.8000000000029;280;6.91;"w329";"nnet";0.939473684
"n10";"p42";26.8000000000029;280;5.17;"w333";"C5.0Tree";0.885263158
"n10";"p43";8.66999999999825;809;14.19;"w343";"svmLinear2";0.903684211
"n10";"p43";8.66999999999825;809;36.47;"w340";"knn";0.840526316
"n10";"p43";8.66999999999825;809;20.24;"w338";"J48";0.892631579
"n10";"p43";8.66999999999825;809;14.96;"w342";"lda";0.811052632
"n10";"p43";8.66999999999825;809;28.42;"w339";"JRip";0.906315789
"n10";"p43";8.66999999999825;809;25.12;"w344";"ranger";0.956315789
"n10";"p43";8.66999999999825;809;23.8;"w337";"nnet";0.934736842
"n10";"p43";8.66999999999825;809;23.58;"w341";"C5.0Tree";0.890526316
"n10";"p44";14.8199999999997;277;4.28;"w351";"svmLinear2";0.937368421
"n10";"p44";14.8199999999997;277;9.38;"w348";"knn";0.881052632
"n10";"p44";14.8199999999997;277;5.5;"w346";"J48";0.893157895
"n10";"p44";14.8199999999997;277;3.74;"w350";"lda";0.858947368
"n10";"p44";14.8199999999997;277;8.63;"w347";"JRip";0.918947368
"n10";"p44";14.8199999999997;277;11.92;"w352";"ranger";0.946842105
"n10";"p44";14.8199999999997;277;6.3;"w345";"nnet";0.939473684
"n10";"p44";14.8199999999997;277;5.33;"w349";"C5.0Tree";0.895263158
"n10";"p45";16.3300000000017;1721;34.38;"w359";"svmLinear2";0.915789474
"n10";"p45";16.3300000000017;1721;83.21;"w356";"knn";0.848947368
"n10";"p45";16.3300000000017;1721;56.22;"w354";"J48";0.888947368
"n10";"p45";16.3300000000017;1721;61.82;"w358";"lda";0.660526316
"n10";"p45";16.3300000000017;1721;83.06;"w355";"JRip";0.907894737
"n10";"p45";16.3300000000017;1721;43.03;"w360";"ranger";0.964736842
"n10";"p45";16.3300000000017;1721;56.13;"w353";"nnet";0.963684211
"n10";"p45";16.3300000000017;1721;31.64;"w357";"C5.0Tree";0.894210526
"n10";"p46";33.239999999998;260;3.81;"w367";"svmLinear2";0.941578947
"n10";"p46";33.239999999998;260;8.77;"w364";"knn";0.909473684
"n10";"p46";33.239999999998;260;4.75;"w362";"J48";0.901578947
"n10";"p46";33.239999999998;260;3.52;"w366";"lda";0.862105263
