"workflow";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
208;17.5999999999988;18.2500000000006;32.6000000000009;24.8299999999981;16.5999999999983;12.0199999999997;16.65;16.9000000000007;18.8899999999999;14.5100000000013;25.9600000000004;17.4500000000007;22.780000000001;14.6700000000004;21.1100000000019;16.6399999999994;20.4300000000017;12.8699999999996;10.8899999999994;16.0199999999993;13.5300000000007;17.6400000000007;12.3400000000001;78.2599999999997;24.4699999999994;16.9299999999991;14.9800000000007;15.2499999999988;12.6599999999988;11.8599999999974;10.8100000000031;8.21999999999825;7.05000000000247;8.00000000000116;37.3199999999983;10.3300000000019;33.5200000000003;20.420000000002;30.9600000000017;27.2599999999987;27.059999999998;25.8299999999987;24.7600000000019;17.9200000000007;17.62;23.4100000000001;7.94000000000175;10.3700000000013;5.39999999999985;8.59999999999796
209;16.7499999999988;18.7700000000006;42.7900000000009;24.5499999999981;16.8099999999983;12.3799999999997;16.46;15.8800000000007;17.8799999999999;14.6500000000013;34.5400000000004;17.5300000000007;30.880000000001;15.0200000000004;29.8500000000019;15.0899999999994;24.1600000000017;13.9699999999996;11.5099999999994;23.3399999999993;14.0400000000007;17.5800000000007;13.7300000000001;735.92;63.8799999999994;26.3899999999991;18.2000000000007;17.1699999999988;14.3299999999988;13.9599999999974;10.7500000000031;7.72999999999825;6.65000000000247;7.64000000000116;120.259999999998;11.7600000000019;80.4200000000003;45.000000000002;71.9700000000017;60.4399999999987;55.909999999998;36.1599999999987;54.8300000000019;24.2700000000007;25.9;29.2800000000001;7.14000000000175;9.25000000000131;4.70999999999985;8.15999999999796
210;23.3299999999988;25.8600000000006;51.8200000000009;29.8199999999981;22.1099999999983;15.6699999999997;21.66;19.4500000000007;25.1599999999999;20.7100000000013;47.8800000000004;20.2000000000007;42.160000000001;20.6100000000004;39.3900000000019;21.6599999999994;26.3900000000017;17.2599999999996;14.2299999999994;27.3799999999993;18.7800000000007;23.7000000000007;18.2500000000001;269.01;54.2499999999994;28.9899999999991;22.0900000000007;21.4599999999988;17.7299999999988;16.8099999999974;14.4400000000031;9.94999999999825;8.88000000000247;9.19000000000116;102.499999999998;14.4500000000019;75.8800000000003;40.420000000002;68.7400000000017;53.8899999999987;53.649999999998;39.2499999999987;47.0400000000019;29.4200000000007;29.64;44.8100000000001;7.97000000000175;10.8000000000013;5.51999999999985;10.049999999998
211;64.4100000000004;81.7399999999993;210.020000000001;121.920000000003;69.1800000000012;58.7900000000001;63.6699999999997;61.0800000000025;65.7199999999975;51.2400000000004;141.629999999999;86.1200000000007;118.409999999999;69.7599999999978;146.560000000003;50.0899999999977;129.14;62.930000000002;44.2199999999997;80.3999999999999;51.3899999999985;72.0700000000001;57.8299999999975;492.84;169.55;96.9600000000006;69.8100000000012;60.2699999999982;53.5600000000016;51.7;40.0500000000003;28.9299999999988;26.5899999999969;31.019999999999;234.970000000002;47.8599999999993;197.730000000002;110.040000000001;217.28;169.780000000002;172.070000000002;171.83;146.889999999999;82.2700000000001;88.8600000000012;51.9400000000006;10.9599999999981;38.5000000000007;13.9499999999982;29.7200000000004
212;33.87;31.0000000000001;58.3600000000001;43.4999999999999;26.9900000000001;14.6199999999997;28.3099999999997;29.0099999999999;37.2199999999998;29.2400000000001;60.4399999999998;20.4200000000001;61.7800000000001;20.4400000000002;38.8100000000001;33.8300000000001;24.5999999999998;15.6599999999999;11.42;21.3099999999999;24.04;29.6900000000001;17.22;201.81;32.4300000000003;19.2200000000001;18.0700000000002;19.6900000000003;15.3999999999998;15.7099999999996;13.4200000000001;10.3600000000001;8.21000000000013;8.17000000000002;59.34;12.8199999999999;50.25;29.6699999999998;44.7700000000001;34.9500000000002;37.5500000000001;29.0500000000001;35.8399999999999;23.7800000000001;22.5299999999998;53.2299999999999;9.94999999999967;14.2200000000003;5.72999999999998;13.9199999999998
213;63.2900000000004;78.7799999999993;182.380000000001;103.890000000003;69.6400000000012;49.9500000000001;58.5999999999997;59.4100000000025;54.7399999999975;44.9900000000004;123.719999999999;70.6500000000007;94.0099999999988;61.7899999999978;131.310000000003;46.7199999999977;113.02;47.290000000002;37.8399999999997;64.8499999999999;44.6599999999985;62.5100000000001;54.0699999999975;444.88;168.57;94.8800000000006;52.7500000000012;45.9699999999983;42.3500000000016;36.25;33.3500000000003;22.1699999999988;20.2399999999969;20.859999999999;281.730000000002;32.9399999999993;193.910000000002;98.9400000000015;196.73;134.810000000002;131.140000000002;117.13;124.379999999999;81.5100000000001;77.2400000000012;47.7500000000006;16.7699999999981;22.7000000000007;10.5899999999983;18.2700000000004
214;94.8600000000004;105.989999999999;389.340000000001;159.690000000003;115.490000000001;69.1100000000001;98.5799999999997;87.0800000000025;80.4399999999975;70.3200000000004;210.859999999999;101.220000000001;189.179999999999;102.039999999998;273.610000000003;56.8899999999977;235.42;57.940000000002;55.1299999999997;126.08;60.6499999999985;86.7300000000001;66.1699999999975;866.8;286.52;127.260000000001;70.5700000000012;75.5399999999983;70.2000000000016;55.8;60.4300000000003;26.2099999999988;26.5799999999969;25.869999999999;296.820000000002;48.7499999999993;470.210000000002;199.010000000002;283.37;201.290000000001;204.400000000002;246;214.129999999999;126.06;93.2600000000012;99.9600000000006;18.1899999999981;30.4200000000007;12.7199999999983;25.2900000000004
215;80.9400000000004;106.909999999999;261.410000000001;127.360000000003;104.160000000001;86.1400000000001;80.7299999999997;68.5000000000025;88.6099999999975;73.9800000000004;211.139999999999;97.8700000000007;173.269999999999;94.6499999999978;235.300000000003;67.1599999999977;178.61;74.540000000002;59.2599999999997;136.35;72.6399999999985;103.09;77.2599999999975;3684.09;449.97;187.490000000001;104.470000000001;89.5599999999983;72.7900000000016;57.39;41.4500000000003;17.0499999999988;14.2499999999969;14.689999999999;1019.56;35.0899999999993;773.120000000003;225.710000000002;688.92;504.640000000002;495.420000000002;511.1;374.569999999999;187.18;177.610000000001;329.890000000001;8.98999999999811;17.0600000000007;4.68999999999825;12.4000000000004
216;39.3200000000004;46.8499999999993;91.530000000001;53.5000000000029;41.3600000000012;32.7100000000001;36.1399999999997;37.6500000000025;36.5299999999975;31.2700000000004;70.8799999999993;41.6800000000007;56.7499999999988;38.7599999999978;73.4900000000029;32.0099999999977;64.3700000000004;34.870000000002;27.7799999999997;46.3799999999999;32.5199999999985;39.3100000000001;35.9899999999975;224.61;90.46;56.7400000000006;34.3900000000012;31.4599999999982;28.8700000000016;25.39;22.3400000000003;14.4199999999988;14.0299999999969;13.859999999999;123.890000000002;21.8099999999993;111.660000000002;58.8700000000015;108.27;77.2900000000015;76.0600000000019;73.4400000000004;72.9599999999993;49.6200000000001;48.8300000000012;41.5000000000006;10.5399999999981;14.3600000000007;7.29999999999825;12.1000000000004
217;67.5700000000004;89.2599999999993;173.540000000001;106.490000000003;77.7000000000012;63.0200000000001;67.1399999999997;67.1100000000025;66.7699999999975;55.5500000000004;108.429999999999;96.9500000000007;97.4799999999988;73.7899999999978;127.610000000003;61.3299999999977;115.63;49.520000000002;41.0099999999997;48.6999999999999;45.4399999999985;76.4800000000001;53.1899999999975;163.17;74.73;51.1900000000006;50.9400000000012;49.5499999999982;41.8200000000016;37.44;35.8600000000003;20.1699999999988;18.2899999999969;18.709999999999;100.800000000002;34.9699999999993;88.4600000000025;61.2800000000015;81.7900000000001;74.7000000000015;75.2400000000019;75.0600000000004;68.6899999999993;51.7500000000001;48.8200000000012;30.2500000000006;13.5999999999981;20.9900000000007;8.75999999999825;16.0500000000004
218;38.6300000000004;53.7399999999993;147.240000000001;63.7800000000029;47.8100000000012;45.4200000000001;39.2099999999997;37.0300000000025;38.3699999999975;30.8000000000004;102.519999999999;55.7900000000007;83.7199999999988;47.1399999999978;120.410000000003;29.0099999999977;116.38;48.530000000002;38.2399999999997;95.3599999999999;34.6899999999985;46.4200000000001;43.9599999999975;1109.58;256.13;108.600000000001;55.8500000000012;44.6099999999983;40.6000000000016;35.97;29.9800000000003;16.1199999999988;15.5199999999969;17.749999999999;376.660000000002;37.5699999999993;222.490000000003;136.600000000002;236.89;300.380000000002;163.630000000002;164.98;146.929999999999;77.0300000000001;78.6300000000012;44.1200000000006;8.15999999999811;14.5000000000007;5.23999999999825;11.6900000000004
219;44.8500000000004;56.1999999999993;106.590000000001;56.0600000000029;48.8500000000012;48.6500000000001;44.0599999999997;37.3900000000025;44.5599999999975;40.6900000000004;94.5999999999993;51.0800000000007;81.1899999999988;52.5899999999978;107.190000000003;36.7699999999977;90.5700000000004;53.720000000002;43.6699999999997;86.5499999999999;44.2099999999985;48.2900000000001;52.9999999999975;422.78;172.23;99.5600000000006;56.7700000000012;42.5599999999983;40.8200000000016;34.41;28.3400000000003;15.0399999999988;15.2399999999969;14.719999999999;246.660000000002;30.4499999999993;189.960000000003;102.770000000002;198.18;168.160000000002;146.930000000002;136.24;129.779999999999;82.0900000000001;84.0200000000012;65.0600000000006;7.69999999999811;13.3100000000007;6.15999999999825;12.1300000000004
220;34.0200000000012;39.4599999999991;67.6800000000006;47.5000000000017;33.0699999999985;30.0500000000023;31.3399999999972;30.5400000000007;32.61;38.8999999999988;67.3699999999991;35.89;56.0600000000001;32.1699999999988;58.4400000000006;30.2300000000006;44.92;26.930000000001;20.1800000000004;33.3299999999977;31.779999999999;33.2099999999991;25.8499999999972;232.580000000001;45.4100000000023;28.3500000000016;24.4799999999987;25.1199999999971;19.5799999999985;18.0499999999987;17.5600000000019;12.0100000000009;10.9600000000007;11.5500000000006;76.3499999999983;15.930000000002;62.56;38.0699999999988;59.4799999999983;44.7600000000001;45.6299999999981;48.1699999999988;45.5400000000015;31.6899999999999;29.3399999999972;38.710000000001;10.4699999999988;14.8800000000012;6.66999999999884;11.3800000000019
221;35.7900000000012;38.1599999999991;72.6000000000006;49.3000000000017;34.4899999999985;27.7900000000023;32.6699999999972;33.1200000000007;34.72;34.1299999999988;65.9099999999991;35.95;54.4400000000001;34.6099999999988;58.7300000000006;32.1900000000006;45.77;27.030000000001;20.3900000000004;34.1199999999977;33.089999999999;34.3899999999991;26.6299999999972;246.450000000001;52.3600000000023;29.8400000000016;25.7199999999987;25.5499999999971;20.2799999999985;18.4399999999987;18.7300000000019;12.1400000000009;11.0900000000007;11.6200000000006;136.919999999998;16.150000000002;81.89;46.2599999999988;79.4499999999983;45.7800000000001;48.9199999999981;50.0299999999988;52.1400000000015;35.0199999999999;30.0699999999972;48.040000000001;11.2899999999988;14.4600000000012;6.94999999999884;11.8700000000019
222;40.3600000000012;43.1599999999991;108.210000000001;54.8900000000017;41.6299999999985;30.7400000000023;38.1499999999972;36.9500000000007;41.49;45.5299999999988;92.3799999999991;38.55;85.0400000000001;43.6399999999988;79.9700000000006;35.8700000000006;52.05;27.450000000001;22.1100000000004;44.4499999999977;37.699999999999;38.9099999999991;29.2099999999972;413.140000000001;68.7900000000023;31.2200000000016;27.3199999999987;32.7599999999971;22.3099999999985;19.4399999999987;23.0300000000019;12.2000000000009;11.3400000000007;11.7500000000006;119.779999999998;17.290000000002;142.77;69.6499999999988;92.6699999999983;55.0800000000001;59.7699999999981;67.7899999999988;70.0600000000015;45.3899999999999;33.2499999999972;77.380000000001;11.4099999999988;15.9900000000012;7.00999999999884;13.3600000000019
223;93.96;115.51;360.03;167.94;114.57;80.45;98.13;91.91;87.09;69.64;227.83;124.13;187.17;107.34;218.35;60.38;229.84;62.51;51.53;123.05;65.26;102.23;75.59;1148.14;256.88;128;79.28;81.91;72.42;63.54;68.86;31.37;30.05;34.39;324.13;57.49;483.47;197.09;289.24;243.32;195.04;246.66;212.51;128.06;111.24;118.23;21.97;37.92;14.43;32.2
224;20.6;19.8700000000001;35.3600000000001;26.8299999999999;16.7400000000001;11.4199999999997;17.5999999999997;17.6699999999999;21.2899999999998;16.5600000000001;29.2899999999998;16.9900000000001;27.4700000000001;14.0800000000002;21.9200000000001;20.3300000000001;20.6699999999998;12.0799999999999;9.78000000000002;15.0999999999999;14.1;18.3500000000001;11.73;73.3499999999999;20.2200000000003;14.5000000000001;13.1400000000002;12.6300000000003;11.1799999999998;10.8599999999996;9.78000000000005;7.85000000000013;6.59000000000013;7.28000000000002;33.01;9.28999999999989;28.98;18.6099999999998;27.2300000000001;23.8800000000002;24.4700000000001;21.6800000000001;22.0599999999999;15.3500000000001;15.1499999999998;22.0299999999999;8.10999999999967;9.91000000000025;5.45999999999998;8.81999999999976
225;41.3500000000012;42.2299999999991;86.0000000000006;56.1000000000017;35.7399999999985;32.0500000000023;36.0999999999972;35.2900000000007;47.39;51.5799999999988;100.009999999999;34.73;85.9100000000001;43.9499999999988;74.5300000000006;41.8700000000006;44.7;26.410000000001;19.5200000000004;31.6199999999977;44.399999999999;39.7599999999991;24.9699999999972;1593.89;44.7000000000023;27.4200000000016;23.2799999999987;28.9799999999971;18.7699999999985;17.4099999999987;16.7800000000019;11.7100000000009;10.6200000000007;11.2500000000006;292.589999999998;15.120000000002;162.18;66.1699999999988;133.479999999998;47.3600000000001;47.8299999999981;50.7799999999988;76.4900000000015;40.4599999999999;31.3099999999972;200.550000000001;10.0899999999988;13.6100000000012;6.44999999999884;10.1300000000019
226;34.5600000000012;38.0699999999991;67.0500000000006;48.8600000000017;34.1599999999985;28.2100000000023;32.6899999999972;32.4200000000007;33.5;31.7199999999988;59.2099999999991;36.2;50.1800000000001;33.4899999999988;52.0500000000006;30.8000000000006;45.43;26.860000000001;20.4100000000004;33.6599999999977;30.629999999999;34.5999999999991;26.3599999999972;183.600000000001;47.0700000000023;28.6300000000016;25.4399999999987;24.8899999999971;19.9499999999985;18.2499999999987;18.8400000000019;12.0800000000009;11.0600000000007;11.5300000000006;82.9399999999983;16.030000000002;68.11;39.7399999999988;63.6799999999983;45.1300000000001;46.6599999999981;48.1899999999988;46.7400000000015;33.3299999999999;29.5799999999972;40.580000000001;11.0699999999988;14.2600000000012;6.76999999999884;11.6900000000019
227;33.3700000000012;36.3299999999991;64.2800000000006;47.9100000000017;33.2899999999985;27.2400000000023;31.7299999999972;31.3200000000007;32.83;31.1699999999988;54.5399999999991;35.72;46.7800000000001;32.4799999999988;48.2300000000006;30.4500000000006;44.2;27.020000000001;20.2400000000004;32.0899999999977;29.729999999999;33.2899999999991;25.7899999999972;137.000000000001;42.0200000000023;27.7400000000016;24.0699999999987;23.5699999999971;19.7399999999985;18.0599999999987;18.2600000000019;12.6800000000009;11.3100000000007;12.2300000000006;66.3999999999983;16.140000000002;57.54;34.9399999999988;52.2499999999983;42.9000000000001;43.2499999999981;44.9799999999988;41.4500000000015;30.0899999999999;28.2099999999972;34.230000000001;11.1499999999988;14.2800000000012;7.17999999999884;11.7200000000019
228;32.7700000000012;37.1299999999991;73.0800000000006;48.2300000000017;33.1799999999985;27.8700000000023;31.8999999999972;30.5600000000007;32.08;29.9099999999988;61.8999999999991;35.89;53.2300000000001;32.4699999999988;57.2200000000006;28.4100000000006;48.82;27.580000000001;20.9900000000004;40.9799999999977;29.809999999999;33.4799999999991;27.4299999999972;847.150000000001;77.1400000000023;34.1400000000016;28.8999999999987;25.3399999999971;20.9399999999985;18.7499999999987;17.9100000000019;11.9400000000009;10.8400000000007;11.5000000000006;237.889999999998;16.370000000002;122.48;62.9699999999988;115.579999999998;65.7800000000001;67.5999999999981;62.5599999999988;83.0000000000015;36.7199999999999;34.3999999999972;41.940000000001;10.3299999999988;13.2200000000012;6.58999999999884;10.9500000000019
229;38.4100000000012;43.4099999999991;81.4100000000006;52.5100000000017;37.4399999999985;32.8800000000023;36.0499999999972;33.9200000000007;38.28;38.4499999999988;77.5799999999991;39.25;65.4400000000001;39.5299999999988;70.8300000000006;34.4400000000006;51.83;29.510000000001;23.8400000000004;45.4999999999977;36.459999999999;38.8199999999991;32.1199999999972;346.650000000001;75.9100000000023;36.8000000000016;34.0999999999987;31.0899999999971;23.9599999999985;21.4899999999987;21.8600000000019;13.3100000000009;12.0600000000007;12.5900000000006;166.969999999998;19.320000000002;120.09;63.9599999999988;111.699999999998;65.9500000000001;71.2999999999981;71.5199999999988;74.0600000000015;47.5199999999999;38.9599999999972;60.190000000001;11.1399999999988;14.9700000000012;7.45999999999884;12.7200000000019
230;38.9200000000022;46.6000000000015;110.79;59.6699999999969;39.4500000000015;32.8499999999991;36.5800000000017;34.7800000000038;36.0800000000029;27.8599999999983;73.8499999999939;52.6199999999996;64.3799999999968;39.8200000000029;72.6400000000032;30.6999999999997;74.9900000000031;35.0700000000029;29.4200000000013;47.3599999999988;28.4800000000019;42.1599999999975;34.8200000000012;252.609999999999;74.4400000000006;45.52;39.81;35.0600000000007;32.6600000000012;27.3300000000004;24.0099999999969;14.6400000000025;12.9000000000002;16.290000000001;130.869999999999;26.35;113.59;63.4199999999987;106.360000000002;80.7199999999987;74.5400000000013;91.1200000000007;76.0799999999975;51.6999999999996;53.269999999998;27.1899999999956;8.75999999999854;21.1200000000023;5.98000000000029;17.5199999999968
231;33.4100000000022;41.6100000000015;91.2699999999997;53.0699999999969;35.1700000000015;25.1599999999991;29.6100000000017;32.4800000000038;30.0700000000029;23.6099999999983;61.0799999999939;37.8099999999996;46.5299999999968;32.2700000000029;64.7900000000032;25.3899999999997;59.1400000000031;28.7000000000029;23.9000000000013;40.9999999999988;26.3100000000019;33.5899999999975;30.4100000000012;210.919999999999;76.3500000000006;45.86;29.94;25.6200000000007;23.7100000000012;19.5200000000004;18.4199999999969;12.0800000000025;10.9300000000001;11.940000000001;134.189999999999;17.72;102.63;49.3599999999987;91.5500000000023;68.6299999999987;67.6200000000013;60.8900000000007;59.4899999999975;43.8999999999996;41.649999999998;31.7199999999956;9.81999999999854;12.9700000000023;6.72000000000029;11.3699999999968
232;45.5900000000022;56.2300000000015;203.08;77.3199999999969;59.8600000000015;31.6499999999991;47.4700000000017;46.7700000000038;45.4100000000029;36.0499999999983;104.649999999994;58.1499999999996;94.5799999999968;54.8900000000029;128.300000000003;32.3599999999997;123.910000000003;37.6900000000029;31.5600000000013;77.0599999999988;33.9500000000019;46.9399999999975;39.7400000000012;478.489999999999;127.780000000001;65.43;36.89;47.0100000000007;38.0300000000012;29.8600000000004;30.8599999999969;13.9700000000025;13.4800000000001;15.100000000001;151.799999999999;25.91;210.51;109.269999999999;170.690000000002;114.959999999999;90.5600000000013;124.060000000001;111.629999999997;65.4999999999996;58.969999999998;56.2699999999956;10.8499999999985;17.1300000000023;7.51000000000029;15.8699999999968
233;46.3200000000022;61.9600000000015;155.09;75.4199999999969;58.5400000000015;46.9699999999991;47.1800000000017;40.9100000000038;52.7500000000029;41.8999999999983;111.649999999994;57.1399999999996;91.6599999999968;53.6400000000029;122.080000000003;40.0399999999997;100.750000000003;46.7400000000029;39.1400000000013;87.4999999999988;43.5600000000019;60.6899999999975;46.3800000000012;1944.22;236.330000000001;104.25;62.65;53.1800000000007;43.4900000000012;34.0100000000004;25.3799999999969;11.3900000000025;9.36000000000015;10.130000000001;536.529999999999;21.5;416.4;129.969999999999;381.960000000002;283.139999999999;271.090000000001;278.810000000001;208.099999999997;106.31;100.949999999998;136.079999999996;6.54999999999854;11.4100000000023;3.66000000000029;8.9899999999968
234;27.3900000000022;32.3900000000015;61.0799999999997;37.9899999999969;28.1000000000015;22.0099999999991;24.7700000000017;26.2700000000038;25.9100000000029;21.0499999999983;46.4999999999939;29.7699999999996;37.3699999999968;26.4400000000029;47.1900000000032;22.2399999999997;43.5700000000031;25.7500000000029;20.5300000000013;34.7199999999988;23.3900000000019;28.0799999999975;25.0800000000012;138.089999999999;51.3600000000006;35.42;23.14;20.9600000000007;19.5000000000012;16.5900000000004;14.8399999999969;9.88000000000247;9.16000000000015;9.72000000000102;76.8499999999991;14.41;69.4999999999999;37.2099999999987;63.2400000000023;49.5699999999987;48.6600000000013;47.3800000000007;44.6099999999975;32.3499999999996;31.879999999998;28.7699999999956;7.56999999999854;10.2300000000023;5.33000000000029;8.8799999999968
235;19.85;19.7700000000001;48.4700000000001;26.4599999999999;16.6100000000001;12.3699999999997;17.4699999999997;16.7899999999999;20.9299999999998;16.6600000000001;43.5199999999998;17.8300000000001;39.7300000000001;14.6300000000002;31.1700000000001;18.6900000000001;26.7599999999998;14.4399999999999;10.86;27.7899999999999;14.4;18.5500000000001;16.28;1245.72;70.8700000000003;25.7400000000001;18.0600000000002;16.2500000000003;13.5499999999998;13.5199999999996;9.86000000000005;7.24000000000013;6.06000000000013;7.10000000000002;148.45;11.5799999999999;89.47;55.7399999999998;82.9600000000001;65.1700000000002;60.6100000000001;34.0200000000001;65.1699999999999;23.1000000000001;26.7799999999998;31.0099999999999;6.94999999999967;9.42000000000025;4.43999999999998;8.52999999999976
236;30.9700000000022;44.0900000000015;81.0299999999997;58.0799999999969;33.5600000000015;23.8299999999991;29.8000000000017;29.7100000000038;29.8500000000029;20.6899999999983;42.0799999999939;41.6399999999996;38.0499999999968;29.3900000000029;40.9700000000032;24.7899999999997;50.4300000000031;25.4700000000029;19.5100000000013;29.6499999999988;22.6600000000019;32.7299999999975;24.2900000000012;98.1199999999993;34.2200000000006;26.14;21.95;20.3100000000007;18.6900000000012;16.8000000000004;16.4699999999969;12.5100000000025;10.3000000000001;12.300000000001;50.8099999999991;15.62;46.0899999999999;28.1599999999987;46.0700000000023;38.7299999999987;36.7800000000013;38.7800000000007;34.7499999999975;26.5399999999996;25.389999999998;22.6999999999956;9.87999999999854;14.2200000000023;6.27000000000029;11.4699999999968
237;24.9200000000022;33.2400000000015;92.7699999999997;40.2099999999969;28.5100000000015;26.9099999999991;24.8500000000017;23.6300000000038;24.5000000000029;19.3299999999983;60.7699999999939;34.4299999999996;47.2999999999968;28.3200000000029;70.5700000000032;19.5699999999997;72.6900000000031;31.3200000000029;25.4900000000013;64.1699999999988;22.8300000000019;30.2299999999975;28.2500000000012;1266.12;369.050000000001;260.02;33.62;25.4000000000007;23.6700000000012;20.3500000000004;16.7199999999969;9.92000000000247;8.59000000000015;10.550000000001;541.639999999999;20.75;363.39;85.4199999999987;444.680000000002;438.099999999999;242.770000000001;195.370000000001;267.909999999998;43.3799999999996;53.819999999998;28.6099999999956;5.74999999999854;9.27000000000233;3.90000000000029;8.2099999999968
238;32.5000000000022;40.1300000000015;80.1799999999997;42.6299999999969;34.6500000000015;32.4199999999991;31.4300000000017;27.0000000000038;32.9100000000029;27.4399999999983;66.9099999999939;38.0599999999996;57.0999999999968;36.3500000000029;74.9200000000032;26.7199999999997;66.8900000000031;37.8600000000029;31.0400000000013;63.0499999999988;30.1700000000019;35.5199999999975;36.2500000000012;303.409999999999;115.250000000001;66.62;39.8;29.8900000000007;28.0900000000012;23.0100000000004;19.2799999999969;10.4300000000025;10.4000000000001;10.490000000001;174.319999999999;20;135.6;73.7799999999987;142.820000000002;119.909999999999;102.330000000001;95.4200000000007;91.3199999999975;54.4299999999996;55.149999999998;46.5999999999956;6.04999999999854;9.88000000000233;4.98000000000029;8.9899999999968
239;23.4800000000006;25.1100000000017;50.7800000000049;35.5599999999983;22.0400000000026;17.9100000000035;23.0800000000032;23.0299999999971;30.0599999999956;19.8000000000003;37.8299999999988;24.3799999999985;32.6400000000006;21.2799999999988;33.0899999999951;25.4000000000009;31.4800000000015;21.5499999999991;15.6500000000003;26.9799999999974;20.9200000000032;25.5000000000023;19.3500000000038;128.719999999997;32.06;19.7899999999994;17.2300000000003;16.75;13.9000000000017;12.5300000000017;11.909999999998;8.24999999999884;7.42000000000437;8.19999999999738;49.8000000000012;11.3400000000038;43.1100000000017;26.2600000000017;39.7699999999983;33.86;33.03;32.9100000000032;31.7299999999977;21.3399999999956;20.4000000000015;29.0200000000017;7.25000000000233;9.75999999999709;4.82000000000233;8.5
240;24.2100000000006;25.8900000000017;54.5900000000049;36.8299999999983;23.0700000000026;17.9600000000035;25.1300000000032;25.9799999999971;28.4299999999956;22.6400000000003;43.6399999999988;24.3799999999985;37.0500000000006;22.2599999999988;36.0799999999951;25.4900000000009;31.4000000000015;21.6299999999991;15.7200000000003;27.2199999999974;22.3400000000032;27.3900000000023;20.0000000000038;188.009999999997;36.53;20.3299999999994;17.7800000000003;17.43;14.3800000000017;12.8600000000017;12.419999999998;8.38999999999884;7.54000000000437;8.42999999999738;68.2200000000012;12.4200000000038;50.1400000000017;28.7500000000017;45.0899999999983;35.72;36.04;32.9900000000032;34.1499999999977;22.7499999999956;20.9800000000015;30.8600000000017;8.05000000000233;10.0899999999971;5.10000000000233;9
241;28.7600000000006;28.9400000000017;85.6700000000049;44.9899999999983;28.6800000000026;18.6000000000035;30.0700000000032;30.8399999999971;36.8599999999956;30.5500000000003;58.5499999999988;25.7599999999985;56.7200000000006;25.4499999999988;48.9399999999951;28.5800000000009;34.9300000000015;22.7599999999991;16.4900000000003;33.3699999999974;25.8100000000032;33.0600000000023;22.1700000000038;308.979999999997;50.61;22.6099999999994;18.4100000000003;21.98;16.2600000000017;13.7300000000017;15.249999999998;8.50999999999884;7.76000000000437;8.64999999999738;69.6200000000012;13.0900000000038;86.0000000000017;46.2200000000017;66.5199999999983;44.97;43.7;41.0900000000032;44.6499999999977;28.4799999999956;23.1000000000015;48.6000000000017;8.21000000000233;11.1599999999971;5.14000000000233;10.09
242;22.7600000000006;27.8500000000017;74.6100000000049;46.0899999999983;22.2000000000026;17.1900000000035;32.2400000000032;31.5299999999971;44.4399999999956;33.1800000000003;58.1399999999988;23.6399999999985;57.6300000000006;20.4499999999988;38.7599999999951;36.3800000000009;30.2700000000015;20.7399999999991;15.0400000000003;25.5199999999974;27.0600000000032;37.6200000000023;18.3200000000038;860.849999999997;31.03;19.1399999999994;16.1000000000003;15.56;13.1400000000017;12.0000000000017;11.059999999998;7.94999999999884;7.12000000000437;7.82999999999738;65.5800000000012;10.3400000000038;64.9500000000017;25.9900000000017;44.2499999999983;39.21;34.07;31.7200000000032;35.5899999999977;20.2699999999956;19.4200000000015;46.9400000000017;6.98000000000233;8.44999999999709;4.60000000000233;7.42
243;26.3900000000006;27.8600000000017;54.7100000000049;39.7599999999983;25.0300000000026;18.0600000000035;27.8700000000032;28.5599999999971;33.1399999999956;25.2800000000003;43.7099999999988;25.4999999999985;38.8800000000006;24.1899999999988;33.6999999999951;29.0000000000009;32.1800000000015;22.5599999999991;16.1500000000003;27.0199999999974;25.1200000000032;30.7300000000023;21.2800000000038;118.909999999997;32.34;20.0299999999994;17.6100000000003;17.46;14.1400000000017;12.7100000000017;12.429999999998;8.32999999999884;7.48000000000437;8.76999999999738;52.0200000000012;11.8400000000038;50.5100000000017;30.5700000000017;41.0899999999983;34.17;35.13;32.7600000000032;32.4499999999977;22.2499999999956;20.5600000000015;37.7600000000017;8.65000000000233;11.2199999999971;5.14000000000233;9.95
244;22.9800000000006;25.3000000000017;46.1800000000049;35.1999999999983;22.5100000000026;17.8000000000035;23.4500000000032;23.4299999999971;27.0599999999956;20.0200000000003;35.4199999999988;24.4399999999985;31.0300000000006;21.4999999999988;31.5499999999951;24.4400000000009;30.8700000000015;21.6599999999991;15.5600000000003;25.8699999999974;20.7900000000032;25.8200000000023;19.1700000000038;90.6299999999974;28.87;19.8299999999994;16.9700000000003;16.54;13.6800000000017;12.7300000000017;11.929999999998;8.88999999999884;7.79000000000437;8.53999999999738;44.4200000000012;11.5600000000038;38.8400000000017;24.3900000000017;36.3999999999983;31.92;30.97;31.3100000000032;29.4299999999977;20.5799999999956;20.0200000000015;24.8000000000017;8.26000000000233;9.92999999999709;5.41000000000233;9.3
