"data";"workflow";"time"
"o21";"w346";51.5600000000044
"o21";"w352";85.0900000000044
"o21";"w345";47.3400000000044
"o21";"w359";225.309999999999
"o21";"w355";447.579999999999
"o21";"w357";119.269999999999
"o21";"w356";703.179999999999
"o21";"w358";95.7499999999988
"o21";"w354";187.839999999999
"o21";"w360";272.839999999999
"o21";"w353";220.919999999999
"o21";"w367";129.469999999997
"o21";"w363";158.829999999997
"o21";"w365";76.5299999999971
"o21";"w364";163.399999999997
"o21";"w366";65.2899999999971
"o21";"w362";91.1699999999971
"o21";"w368";129.029999999997
"o21";"w361";72.8499999999971
"o21";"w375";386.500000000005
"o21";"w371";204.610000000005
"o21";"w373";75.2000000000049
"o21";"w372";380.750000000005
"o21";"w374";55.1000000000049
"o21";"w370";99.7800000000049
"o21";"w376";145.250000000005
"o21";"w369";101.360000000005
"o21";"w383";98.25
"o21";"w379";94.97
"o21";"w381";53.98
"o21";"w380";71.92
"o21";"w382";48.61
"o21";"w378";59.26
"o21";"w384";90.07
"o21";"w377";52.27
"o21";"w39";240.64
"o21";"w35";393.28
"o21";"w37";212.42
"o21";"w36";823.25
"o21";"w38";93.1
"o21";"w34";221.73
"o21";"w40";189.67
"o21";"w33";135.4
"o21";"w47";147.21
"o21";"w43";127.54
"o21";"w45";94.1599999999996
"o21";"w44";183.42
"o21";"w46";56.2999999999996
"o21";"w42";90.5299999999996
"o21";"w48";128.53
"o21";"w41";55.4899999999996
"o21";"w55";432.35
"o21";"w51";211.44
"o21";"w53";132.73
"o21";"w52";446.88
"o21";"w54";45.3599999999999
"o21";"w50";111.82
"o21";"w56";142.11
"o21";"w49";81.1099999999999
"o21";"w63";100.6
"o21";"w59";81.9500000000002
"o21";"w61";57.7500000000002
"o21";"w60";74.2200000000002
"o21";"w62";35.1000000000002
"o21";"w58";50.4400000000002
"o21";"w64";85.2300000000002
"o21";"w57";36.1600000000002
"o21";"w71";255.76
"o21";"w67";439.34
"o21";"w69";224.71
"o21";"w68";870.13
"o21";"w70";102.66
"o21";"w66";232.59
"o21";"w72";203.21
"o21";"w65";195.63
"o22";"w3";197.09
"o22";"w1";100.04
"o22";"w8";111.25
"o22";"w4";269.62
"o22";"w7";168
"o22";"w2";124.98
"o22";"w6";82.51
"o22";"w5";128.92
"o22";"w75";69.6599999999995
"o22";"w73";35.2399999999995
"o22";"w80";70.3799999999995
"o22";"w76";73.2199999999995
"o22";"w79";68.6599999999995
"o22";"w74";47.0599999999995
"o22";"w78";34.7999999999995
"o22";"w77";54.1299999999995
"o22";"w83";102.24
"o22";"w81";45.3700000000001
"o22";"w88";79.0700000000001
"o22";"w84";128.99
"o22";"w87";89.4000000000001
"o22";"w82";47.2100000000001
"o22";"w86";27.1000000000001
"o22";"w85";65.3900000000001
"o22";"w91";37.5599999999999
"o22";"w89";21.3099999999999
"o22";"w96";44.4399999999999
"o22";"w92";21.3799999999999
"o22";"w95";49.2799999999999
"o22";"w90";25.2799999999999
"o22";"w94";20.6599999999999
"o22";"w93";30.8699999999999
"o22";"w99";200.570000000001
"o22";"w97";70.3600000000012
"o22";"w104";106.910000000001
"o22";"w100";228.590000000001
"o22";"w103";142.440000000001
"o22";"w98";97.2800000000012
"o22";"w102";61.8300000000012
"o22";"w101";113.300000000001
"o22";"w107";70.2799999999988
"o22";"w105";36.4099999999988
"o22";"w112";69.8899999999988
"o22";"w108";73.7699999999988
"o22";"w111";68.2499999999988
"o22";"w106";48.4699999999988
"o22";"w110";35.5899999999988
"o22";"w109";56.0299999999988
"o22";"w115";103.129999999999
"o22";"w113";44.7199999999988
"o22";"w120";80.3099999999988
"o22";"w116";129.679999999999
"o22";"w119";85.4699999999988
"o22";"w114";48.7899999999988
"o22";"w118";28.9299999999988
"o22";"w117";67.8999999999988
"o22";"w123";44.5300000000001
"o22";"w121";25.1000000000001
"o22";"w128";48.9000000000001
"o22";"w124";26.6600000000001
"o22";"w127";57.0900000000001
"o22";"w122";29.2100000000001
"o22";"w126";24.0600000000001
"o22";"w125";35.6700000000001
"o22";"w131";184.08
"o22";"w129";88.7200000000005
"o22";"w136";115.65
"o22";"w132";234.770000000001
"o22";"w135";151.880000000001
"o22";"w130";104.55
"o22";"w134";65.5800000000005
"o22";"w133";119.450000000001
"o22";"w139";70.1299999999998
"o22";"w137";40.4499999999998
"o22";"w144";74.3799999999998
"o22";"w140";76.5599999999998
"o22";"w143";76.0599999999998
"o22";"w138";52.1899999999998
"o22";"w142";39.7999999999998
"o22";"w141";58.6899999999998
"o22";"w147";91.1700000000012
"o22";"w145";41.8800000000012
"o22";"w152";80.6700000000012
"o22";"w148";120.390000000001
"o22";"w151";99.8500000000012
"o22";"w146";48.7000000000012
"o22";"w150";34.1000000000012
"o22";"w149";65.0400000000012
"o22";"w11";65.3899999999999
"o22";"w9";32.5299999999999
"o22";"w16";68.1699999999999
"o22";"w12";75.9799999999999
"o22";"w15";69.5599999999999
"o22";"w10";48.7499999999999
"o22";"w14";32.7699999999999
"o22";"w13";53.5199999999999
"o22";"w155";44.4099999999999
"o22";"w153";27.2899999999999
"o22";"w160";50.1799999999999
"o22";"w156";27.7899999999999
"o22";"w159";55.4199999999999
"o22";"w154";31.6599999999999
"o22";"w158";27.2099999999999
"o22";"w157";37.2399999999999
"o22";"w163";184.299999999999
"o22";"w161";69.6899999999994
"o22";"w168";110.119999999999
"o22";"w164";213.969999999999
"o22";"w167";134.269999999999
"o22";"w162";95.0799999999994
"o22";"w166";63.8899999999994
"o22";"w165";111.709999999999
"o22";"w171";77.2199999999999
"o22";"w169";40.9399999999999
"o22";"w176";74.5599999999999
"o22";"w172";76.0499999999999
"o22";"w175";71.9099999999999
"o22";"w170";51.3899999999999
"o22";"w174";40.0299999999999
"o22";"w173";59.3899999999999
"o22";"w179";94.1000000000017
"o22";"w177";46.2600000000017
"o22";"w184";81.9400000000017
"o22";"w180";124.300000000002
"o22";"w183";91.5500000000017
"o22";"w178";51.0300000000017
"o22";"w182";33.9900000000017
"o22";"w181";68.5200000000017
"o22";"w187";47.5599999999988
"o22";"w185";30.5599999999988
"o22";"w192";53.5799999999988
"o22";"w188";31.4999999999988
"o22";"w191";63.9999999999988
"o22";"w186";34.3699999999988
"o22";"w190";29.8399999999988
"o22";"w189";40.9699999999988
"o22";"w195";214.69
"o22";"w193";117.9
"o22";"w200";106.96
"o22";"w196";268.25
"o22";"w199";161.17
"o22";"w194";114.5
"o22";"w198";70.96
"o22";"w197";61.68
"o22";"w203";64.9399999999983
"o22";"w201";35.8999999999983
"o22";"w208";62.3699999999983
"o22";"w204";66.3699999999983
"o22";"w207";62.1699999999983
"o22";"w202";44.0899999999983
"o22";"w206";32.3399999999983
"o22";"w205";37.6999999999983
"o22";"w211";104.870000000001
"o22";"w209";63.210000000001
"o22";"w216";78.960000000001
"o22";"w212";136.190000000001
"o22";"w215";86.730000000001
"o22";"w210";49.080000000001
"o22";"w214";26.130000000001
"o22";"w213";33.100000000001
"o22";"w219";35.1999999999996
"o22";"w217";19.5799999999996
"o22";"w224";36.9699999999996
"o22";"w220";18.1999999999996
"o22";"w223";43.9199999999996
"o22";"w218";21.9299999999996
"o22";"w222";17.3999999999996
"o22";"w221";20.0499999999996
"o22";"w227";182.099999999998
"o22";"w225";119.129999999998
"o22";"w232";100.009999999998
"o22";"w228";237.689999999998
"o22";"w231";142.029999999998
"o22";"w226";101.349999999998
"o22";"w230";59.1699999999983
"o22";"w229";58.5899999999983
"o22";"w19";91.6800000000001
"o22";"w17";38.1700000000001
"o22";"w24";78.6400000000001
"o22";"w20";137.46
"o22";"w23";88.7100000000001
"o22";"w18";49.5900000000001
"o22";"w22";24.8200000000001
"o22";"w21";68.6700000000001
"o22";"w235";68.1800000000013
"o22";"w233";35.4200000000013
"o22";"w240";61.2000000000013
"o22";"w236";64.9300000000013
"o22";"w239";63.4500000000013
"o22";"w234";44.2700000000013
"o22";"w238";32.3000000000013
"o22";"w237";38.1700000000013
"o22";"w243";108.370000000001
"o22";"w241";64.920000000001
"o22";"w248";72.400000000001
"o22";"w244";137.060000000001
"o22";"w247";85.740000000001
"o22";"w242";50.600000000001
"o22";"w246";29.210000000001
"o22";"w245";35.000000000001
"o22";"w251";40.7299999999999
"o22";"w249";23.6199999999999
"o22";"w256";40.3399999999999
"o22";"w252";23.0999999999999
"o22";"w255";48.0899999999999
"o22";"w250";25.8299999999999
"o22";"w254";21.2399999999999
"o22";"w253";23.9499999999999
"o22";"w259";240.550000000001
"o22";"w257";120.130000000001
"o22";"w264";110.540000000001
"o22";"w260";261.100000000001
"o22";"w263";155.780000000001
"o22";"w258";111.860000000001
"o22";"w262";73.0500000000012
"o22";"w261";61.9400000000012
"o22";"w267";72.67
"o22";"w265";37.83
"o22";"w272";65.86
"o22";"w268";67.46
"o22";"w271";63.92
"o22";"w266";46.03
"o22";"w270";34.89
"o22";"w269";40.04
"o22";"w275";107.989999999999
"o22";"w273";58.349999999999
"o22";"w280";73.969999999999
"o22";"w276";129.179999999999
"o22";"w279";88.119999999999
"o22";"w274";47.919999999999
"o22";"w278";25.649999999999
"o22";"w277";34.389999999999
"o22";"w283";36.430000000002
"o22";"w281";22.480000000002
"o22";"w288";40.420000000002
"o22";"w284";21.180000000002
"o22";"w287";45.000000000002
"o22";"w282";24.720000000002
"o22";"w286";20.420000000002
"o22";"w285";22.930000000002
"o22";"w291";199.010000000002
"o22";"w289";110.040000000001
"o22";"w296";102.770000000002
"o22";"w292";225.710000000002
"o22";"w295";136.600000000002
"o22";"w290";98.9400000000015
"o22";"w294";61.2800000000015
"o22";"w293";58.8700000000015
"o22";"w299";69.6499999999988
"o22";"w297";38.0699999999988
"o22";"w304";63.9599999999988
"o22";"w300";66.1699999999988
"o22";"w303";62.9699999999988
"o22";"w298";46.2599999999988
"o22";"w302";34.9399999999988
"o22";"w301";39.7399999999988
"o22";"w307";109.269999999999
"o22";"w305";63.4199999999987
"o22";"w312";73.7799999999987
"o22";"w308";129.969999999999
"o22";"w311";85.4199999999987
"o22";"w306";49.3599999999987
"o22";"w310";28.1599999999987
"o22";"w309";37.2099999999987
"o22";"w27";34.6899999999998
"o22";"w25";18.7099999999998
"o22";"w32";42.2699999999998
"o22";"w28";19.9099999999998
"o22";"w31";55.7399999999998
"o22";"w26";23.1999999999998
"o22";"w30";18.6099999999998
"o22";"w29";29.6699999999998
"o22";"w315";46.2200000000017
"o22";"w313";26.2600000000017
"o22";"w320";43.6400000000017
"o22";"w316";25.9900000000017
"o22";"w319";51.7800000000017
"o22";"w314";28.7500000000017
"o22";"w318";24.3900000000017
"o22";"w317";30.5700000000017
"o22";"w323";223.049999999998
"o22";"w321";114.879999999998
"o22";"w328";114.319999999998
"o22";"w324";233.859999999998
"o22";"w327";145.489999999998
"o22";"w322";105.319999999998
"o22";"w326";62.759999999998
"o22";"w325";65.319999999998
"o22";"w331";75.3399999999971
"o22";"w329";41.6999999999971
"o22";"w336";69.2199999999971
"o22";"w332";69.7799999999971
"o22";"w335";68.6999999999971
"o22";"w330";49.3299999999971
"o22";"w334";38.1999999999971
"o22";"w333";43.8599999999971
"o22";"w339";95.1400000000026
"o22";"w337";56.7800000000026
"o22";"w344";75.1400000000026
"o22";"w340";120.510000000003
"o22";"w343";91.2600000000026
"o22";"w338";48.4100000000026
"o22";"w342";30.1700000000026
"o22";"w341";37.2900000000026
"o22";"w347";42.5599999999988
"o22";"w345";27.1199999999988
"o22";"w352";45.7799999999988
"o22";"w348";25.9399999999988
"o22";"w351";49.1999999999988
"o22";"w346";29.5599999999988
"o22";"w350";25.5399999999988
"o22";"w349";28.0199999999988
"o22";"w355";196.729999999998
"o22";"w353";108.649999999998
"o22";"w360";127.109999999998
"o22";"w356";213.959999999998
"o22";"w359";130.479999999998
"o22";"w354";95.1799999999983
"o22";"w358";57.7199999999983
"o22";"w357";61.1899999999983
"o22";"w363";74.52
"o22";"w361";43.49
"o22";"w368";69.09
"o22";"w364";69.86
"o22";"w367";71.25
"o22";"w362";50.27
"o22";"w366";39.75
"o22";"w365";44.29
"o22";"w371";97.5799999999994
"o22";"w369";59.4399999999994
"o22";"w376";77.8299999999994
"o22";"w372";124.019999999999
"o22";"w375";89.0199999999994
"o22";"w370";51.1099999999994
"o22";"w374";32.7699999999994
"o22";"w373";40.3999999999994
"o22";"w379";46.3499999999983
"o22";"w377";31.6299999999983
"o22";"w384";49.0299999999983
"o22";"w380";30.3899999999983
"o22";"w383";56.9699999999983
"o22";"w378";33.7799999999983
"o22";"w382";29.2199999999983
"o22";"w381";32.0099999999983
"o22";"w35";177.15
"o22";"w33";88.7799999999999
"o22";"w40";104.73
"o22";"w36";238.87
"o22";"w39";149.92
"o22";"w34";105.9
"o22";"w38";61.2199999999999
"o22";"w37";135.36
"o22";"w43";68.5100000000002
"o22";"w41";33.2000000000002
"o22";"w48";67.4800000000002
"o22";"w44";73.9100000000002
"o22";"w47";68.9000000000002
"o22";"w42";48.3600000000002
"o22";"w46";33.6900000000002
"o22";"w45";54.0600000000002
"o22";"w51";98.5100000000001
"o22";"w49";47.5000000000001
"o22";"w56";78.7400000000002
"o22";"w52";137.23
"o22";"w55";89.2600000000001
"o22";"w50";50.9900000000002
"o22";"w54";28.5600000000002
"o22";"w53";71.2300000000001
"o22";"w59";39.5800000000001
"o22";"w57";21.7200000000001
"o22";"w64";46.8100000000001
"o22";"w60";25.1100000000001
"o22";"w63";58.9400000000001
"o22";"w58";27.6000000000001
"o22";"w62";22.0400000000001
"o22";"w61";34.5500000000001
"o22";"w67";222.16
"o22";"w65";99.7599999999998
"o22";"w72";113.71
"o22";"w68";255.96
"o22";"w71";160.18
"o22";"w66";114.33
"o22";"w70";67.9899999999998
"o22";"w69";127.07
"o3";"w2";276.65
"o3";"w1";187.99
"o3";"w6";97.51
"o3";"w4";842.28
"o3";"w8";215.06
"o3";"w5";238.73
"o3";"w3";289.24
"o3";"w7";252.15
"o3";"w74";91.4900000000003
"o3";"w73";54.4100000000003
"o3";"w78";51.5000000000003
"o3";"w76";146.12
"o3";"w80";125.97
"o3";"w77";85.9600000000003
"o3";"w75";93.0400000000003
"o3";"w79";127.17
"o3";"w82";98.1000000000002
"o3";"w81";76.8100000000002
"o3";"w86";39.8700000000002
"o3";"w84";375.68
"o3";"w88";161.12
"o3";"w85";132.73
"o3";"w83";139.54
"o3";"w87";481.08
"o3";"w90";42.1699999999988
"o3";"w89";32.2799999999988
"o3";"w94";31.2299999999988
"o3";"w92";38.5499999999988
"o3";"w96";79.2999999999988
"o3";"w93";47.4099999999988
"o3";"w91";53.3099999999988
"o3";"w95";82.8499999999988
"o3";"w98";201.139999999999
"o3";"w97";160.449999999999
"o3";"w102";85.9599999999993
"o3";"w100";684.809999999999
"o3";"w104";201.059999999999
"o3";"w101";201.809999999999
"o3";"w99";291.349999999999
"o3";"w103";237.609999999999
"o3";"w106";86.5299999999993
"o3";"w105";59.4599999999993
"o3";"w110";53.2499999999993
"o3";"w108";147.939999999999
"o3";"w112";119.959999999999
"o3";"w109";85.2999999999993
"o3";"w107";98.8599999999993
"o3";"w111";135.199999999999
"o3";"w114";93.1599999999996
"o3";"w113";75.5099999999996
"o3";"w118";47.1199999999996
"o3";"w116";383.37
"o3";"w120";149.95
"o3";"w117";119.78
"o3";"w115";167.89
"o3";"w119";457.56
"o3";"w122";49.6400000000009
"o3";"w121";39.3700000000009
"o3";"w126";37.6200000000009
"o3";"w124";51.5600000000009
"o3";"w128";85.7500000000009
"o3";"w125";56.0200000000009
"o3";"w123";66.3500000000009
"o3";"w127";91.6800000000009
"o3";"w130";235.050000000001
"o3";"w129";186.030000000001
"o3";"w134";95.9000000000009
"o3";"w132";702.260000000001
"o3";"w136";223.130000000001
"o3";"w133";217.350000000001
"o3";"w131";242.530000000001
"o3";"w135";250.350000000001
"o3";"w138";100.67
"o3";"w137";61.8299999999999
"o3";"w142";59.8699999999999
"o3";"w140";151.2
"o3";"w144";133.54
"o3";"w141";92.8899999999999
"o3";"w139";104.18
"o3";"w143";138.07
"o3";"w146";95.3299999999995
"o3";"w145";74.0599999999995
"o3";"w150";45.9799999999995
"o3";"w148";336.709999999999
"o3";"w152";155.239999999999
"o3";"w149";114.45
"o3";"w147";138.51
"o3";"w151";456.98
"o3";"w10";91.54
"o3";"w9";53.68
"o3";"w14";48.01
"o3";"w12";147.44
"o3";"w16";118.57
"o3";"w13";84.24
"o3";"w11";87.98
"o3";"w15";131.04
"o3";"w154";51.3299999999994
"o3";"w153";40.6099999999994
"o3";"w158";40.0299999999994
"o3";"w156";46.1399999999994
"o3";"w160";87.3299999999994
"o3";"w157";56.0099999999994
"o3";"w155";59.7199999999994
"o3";"w159";88.7999999999994
"o3";"w162";193.499999999998
"o3";"w161";150.379999999998
"o3";"w166";84.8599999999983
"o3";"w164";623.939999999998
"o3";"w168";212.529999999998
"o3";"w165";197.009999999998
"o3";"w163";289.299999999998
"o3";"w167";278.699999999998
"o3";"w170";92.5400000000012
"o3";"w169";66.7700000000012
"o3";"w174";61.5200000000012
"o3";"w172";151.750000000001
"o3";"w176";128.240000000001
"o3";"w173";91.9400000000012
"o3";"w171";108.780000000001
"o3";"w175";141.360000000001
"o3";"w178";94.4600000000009
"o3";"w177";85.6800000000009
"o3";"w182";53.4700000000009
"o3";"w180";347.010000000001
"o3";"w184";151.200000000001
"o3";"w181";117.950000000001
"o3";"w179";153.840000000001
"o3";"w183";438.130000000001
"o3";"w186";57.16
"o3";"w185";47.74
"o3";"w190";46.46
"o3";"w188";57.02
"o3";"w192";92.24
"o3";"w189";64.18
"o3";"w187";73.45
"o3";"w191";100.22
"o3";"w194";260.090000000001
"o3";"w193";220.860000000001
"o3";"w198";99.9200000000012
"o3";"w196";828.730000000001
"o3";"w200";208.730000000001
"o3";"w197";140.270000000001
"o3";"w195";323.850000000001
"o3";"w199";250.220000000001
"o3";"w202";87.7699999999985
"o3";"w201";53.8099999999985
"o3";"w206";45.8799999999985
"o3";"w204";130.819999999999
"o3";"w208";111.339999999998
"o3";"w205";58.5099999999985
"o3";"w203";102.319999999999
"o3";"w207";112.209999999999
"o3";"w210";101.76
"o3";"w209";92.9400000000001
"o3";"w214";35.9800000000002
"o3";"w212";405.55
"o3";"w216";147.81
"o3";"w213";65.8100000000001
"o3";"w211";148.4
"o3";"w215";476.94
"o3";"w218";36.1499999999991
"o3";"w217";28.4199999999991
"o3";"w222";25.5599999999991
"o3";"w220";31.6499999999991
"o3";"w224";65.0599999999991
"o3";"w221";30.8699999999991
"o3";"w219";55.3599999999991
"o3";"w223";69.3399999999991
"o3";"w226";204.920000000001
"o3";"w225";196.850000000001
"o3";"w230";88.7900000000012
"o3";"w228";731.590000000001
"o3";"w232";196.710000000001
"o3";"w229";112.300000000001
"o3";"w227";288.910000000001
"o3";"w231";233.880000000001
"o3";"w18";101.7
"o3";"w17";83.95
"o3";"w22";37.5300000000001
"o3";"w20";407.93
"o3";"w24";151.18
"o3";"w21";126.34
"o3";"w19";128.34
"o3";"w23";506.94
"o3";"w234";80.8699999999997
"o3";"w233";58.1799999999997
"o3";"w238";48.9099999999997
"o3";"w236";133.93
"o3";"w240";107.69
"o3";"w237";60.7899999999997
"o3";"w235";111.57
"o3";"w239";119.06
"o3";"w242";94.0699999999981
"o3";"w241";102.819999999998
"o3";"w246";40.6099999999981
"o3";"w244";412.329999999998
"o3";"w248";138.809999999998
"o3";"w245";61.6299999999981
"o3";"w243";190.909999999998
"o3";"w247";466.699999999998
"o3";"w250";42.4400000000007
"o3";"w249";35.9300000000007
"o3";"w254";32.7500000000007
"o3";"w252";42.0200000000007
"o3";"w256";70.8100000000007
"o3";"w253";37.7300000000007
"o3";"w251";58.2700000000007
"o3";"w255";82.2400000000007
"o3";"w258";249.09
"o3";"w257";235.18
"o3";"w262";93.8400000000004
"o3";"w260";781.72
"o3";"w264";217.27
"o3";"w261";127.05
"o3";"w259";349.44
"o3";"w263";240.65
"o3";"w266";90.8300000000019
"o3";"w265";57.0600000000019
"o3";"w270";50.3400000000019
"o3";"w268";130.470000000002
"o3";"w272";117.670000000002
"o3";"w269";63.1000000000019
"o3";"w267";118.480000000002
"o3";"w271";110.960000000002
"o3";"w274";98.6200000000015
"o3";"w273";97.5900000000015
"o3";"w278";38.6300000000015
"o3";"w276";376.790000000001
"o3";"w280";145.460000000002
"o3";"w277";64.4000000000015
"o3";"w275";177.490000000002
"o3";"w279";473.540000000001
"o3";"w282";40.9700000000017
"o3";"w281";34.3800000000017
"o3";"w286";30.9600000000017
"o3";"w284";35.9200000000017
"o3";"w288";68.7400000000017
"o3";"w285";35.2100000000017
"o3";"w283";65.7400000000017
"o3";"w287";71.9700000000017
"o3";"w290";196.73
"o3";"w289";217.28
"o3";"w294";81.7900000000001
"o3";"w292";688.92
"o3";"w296";198.18
"o3";"w293";108.27
"o3";"w291";283.37
"o3";"w295";236.89
"o3";"w298";79.4499999999983
"o3";"w297";59.4799999999983
"o3";"w302";52.2499999999983
"o3";"w300";133.479999999998
"o3";"w304";111.699999999998
"o3";"w301";63.6799999999983
"o3";"w299";92.6699999999983
"o3";"w303";115.579999999998
"o3";"w306";91.5500000000023
"o3";"w305";106.360000000002
"o3";"w310";46.0700000000023
"o3";"w308";381.960000000002
"o3";"w312";142.820000000002
"o3";"w309";63.2400000000023
"o3";"w307";170.690000000002
"o3";"w311";444.680000000002
"o3";"w26";39.2300000000001
"o3";"w25";28.2300000000001
"o3";"w30";27.2300000000001
"o3";"w28";35.9000000000001
"o3";"w32";72.9600000000001
"o3";"w29";44.7700000000001
"o3";"w27";49.4800000000001
"o3";"w31";82.9600000000001
"o3";"w314";45.0899999999983
"o3";"w313";39.7699999999983
"o3";"w318";36.3999999999983
"o3";"w316";44.2499999999983
"o3";"w320";74.9899999999983
"o3";"w317";41.0899999999983
"o3";"w315";66.5199999999983
"o3";"w319";85.8799999999983
"o3";"w322";228.66
"o3";"w321";189.33
"o3";"w326";90.13
"o3";"w324";701.66
"o3";"w328";247.65
"o3";"w325";127.26
"o3";"w323";318.36
"o3";"w327";249.69
"o3";"w330";93.8200000000044
"o3";"w329";63.9800000000044
"o3";"w334";58.3100000000044
"o3";"w332";134.950000000004
"o3";"w336";123.540000000004
"o3";"w333";72.3400000000044
"o3";"w331";115.900000000004
"o3";"w335";116.270000000004
"o3";"w338";95.8600000000006
"o3";"w337";93.3600000000006
"o3";"w342";46.0900000000006
"o3";"w340";335.610000000001
"o3";"w344";147.750000000001
"o3";"w341";89.2200000000006
"o3";"w339";158.030000000001
"o3";"w343";442.060000000001
"o3";"w346";49.0500000000012
"o3";"w345";42.7500000000012
"o3";"w350";39.7400000000012
"o3";"w348";44.9400000000012
"o3";"w352";80.7800000000012
"o3";"w349";44.0100000000012
"o3";"w347";64.7500000000012
"o3";"w351";79.1900000000012
"o3";"w354";188.160000000003
"o3";"w353";191.820000000003
"o3";"w358";85.2400000000035
"o3";"w356";631.880000000004
"o3";"w360";209.870000000004
"o3";"w357";112.740000000004
"o3";"w355";316.460000000004
"o3";"w359";261.820000000004
"o3";"w362";90.1100000000003
"o3";"w361";69.4500000000003
"o3";"w366";60.3200000000003
"o3";"w364";138.04
"o3";"w368";119.71
"o3";"w365";70.2600000000003
"o3";"w363";117.32
"o3";"w367";119.1
"o3";"w370";92.1799999999997
"o3";"w369";91.0799999999997
"o3";"w374";51.3799999999997
"o3";"w372";346.44
"o3";"w376";151.3
"o3";"w373";69.8499999999997
"o3";"w371";159.15
"o3";"w375";429.62
"o3";"w378";53.8400000000029
"o3";"w377";49.7100000000029
"o3";"w382";45.6900000000029
"o3";"w380";51.3300000000029
"o3";"w384";83.5800000000029
"o3";"w381";50.0200000000029
"o3";"w379";69.3500000000029
"o3";"w383";87.2200000000029
"o3";"w34";220.71
"o3";"w33";164.75
"o3";"w38";85.5300000000002
"o3";"w36";735.23
"o3";"w40";197.76
"o3";"w37";222.33
"o3";"w35";338.75
"o3";"w39";237.33
"o3";"w42";81.3600000000004
"o3";"w41";54.7200000000004
"o3";"w46";49.5500000000004
"o3";"w44";146.79
"o3";"w48";114.23
"o3";"w45";82.8100000000004
"o3";"w43";87.9600000000004
"o3";"w47";136.41
"o3";"w50";97.8499999999999
"o3";"w49";74.2399999999999
"o3";"w54";45.3999999999999
"o3";"w52";412.85
"o3";"w56";148.41
"o3";"w53";124.4
"o3";"w51";165.56
"o3";"w55";481.08
"o3";"w58";44.5100000000003
"o3";"w57";34.2300000000003
"o3";"w62";33.2200000000003
"o3";"w60";49.2600000000003
"o3";"w64";80.2500000000003
"o3";"w61";52.5800000000003
"o3";"w59";60.7200000000003
"o3";"w63";93.7000000000003
"o3";"w66";256.69
"o3";"w65";159.49
"o3";"w70";90.4100000000002
"o3";"w68";781.44
"o3";"w72";221.46
"o3";"w69";229.62
"o3";"w67";266.15
"o3";"w71";247.28
"o4";"w4";610.22
"o4";"w1";167.36
"o4";"w6";94.6
"o4";"w3";243.32
"o4";"w8";178.27
"o4";"w5";170.55
"o4";"w2";161
"o4";"w7";256.46
"o4";"w76";85.2799999999993
"o4";"w73";44.9199999999993
"o4";"w78";44.0899999999993
"o4";"w75";69.4499999999993
"o4";"w80";93.0199999999993
"o4";"w77";62.3799999999993
"o4";"w74";54.2699999999993
"o4";"w79";108.049999999999
"o4";"w84";295.750000000001
"o4";"w81";57.9200000000007
"o4";"w86";39.1200000000007
"o4";"w83";130.890000000001
"o4";"w88";133.980000000001
"o4";"w85";95.3700000000007
"o4";"w82";67.4200000000007
"o4";"w87";455.320000000001
"o4";"w92";36.9600000000003
"o4";"w89";28.6400000000003
"o4";"w94";27.9300000000003
"o4";"w91";38.9900000000003
"o4";"w96";60.6000000000003
"o4";"w93";38.7900000000003
"o4";"w90";31.5200000000003
"o4";"w95";66.8300000000003
"o4";"w100";508.230000000001
"o4";"w97";145.780000000001
"o4";"w102";76.5900000000008
"o4";"w99";191.500000000001
"o4";"w104";174.160000000001
"o4";"w101";154.300000000001
"o4";"w98";130.970000000001
"o4";"w103";307.200000000001
"o4";"w108";49.5300000000001
"o4";"w105";43.7900000000001
"o4";"w110";43.8100000000001
"o4";"w107";54.7100000000001
"o4";"w112";71.5600000000001
"o4";"w109";52.8800000000001
"o4";"w106";46.8100000000001
"o4";"w111";68.5800000000001
"o4";"w116";285.08
"o4";"w113";50.13
"o4";"w118";40.5
"o4";"w115";111.39
"o4";"w120";127.98
"o4";"w117";94.67
"o4";"w114";68.58
"o4";"w119";437.06
"o4";"w124";40.5500000000011
"o4";"w121";32.9800000000011
"o4";"w126";31.6100000000011
"o4";"w123";42.7100000000011
"o4";"w128";64.1100000000011
"o4";"w125";42.6900000000011
"o4";"w122";35.8600000000011
"o4";"w127";69.4900000000011
"o4";"w132";523.09
"o4";"w129";171.75
"o4";"w134";87.0599999999999
"o4";"w131";234.68
"o4";"w136";184.86
"o4";"w133";161.74
"o4";"w130";142.44
"o4";"w135";314.97
"o4";"w140";93.4600000000004
"o4";"w137";51.4000000000004
"o4";"w142";51.2100000000004
"o4";"w139";70.2900000000004
"o4";"w144";99.7800000000004
"o4";"w141";69.5200000000004
"o4";"w138";61.4100000000004
"o4";"w143";112.23
"o4";"w148";272.220000000001
"o4";"w145";56.1300000000007
"o4";"w150";43.3700000000007
"o4";"w147";121.400000000001
"o4";"w152";131.280000000001
"o4";"w149";94.9800000000007
"o4";"w146";67.5900000000007
"o4";"w151";421.750000000001
"o4";"w12";83.83
"o4";"w9";42.16
"o4";"w14";40.94
"o4";"w11";61.74
"o4";"w16";92.39
"o4";"w13";59.62
"o4";"w10";51.1
"o4";"w15";105.89
"o4";"w156";44.5699999999999
"o4";"w153";36.6599999999999
"o4";"w158";35.4099999999999
"o4";"w155";46.9899999999999
"o4";"w160";67.7899999999999
"o4";"w157";46.5299999999999
